method,p,rep,threshold_pct,n_full,n_sample,rho,rho_tilde,time_total_s,dataset,part
FeatureBagging,0.1,24,0.1,214,21,0.0,-0.22605983119412854,0.05594853591173887,glass,A
FeatureBagging,0.1,25,0.1,214,21,0.0,-0.3002701870526073,0.05889597209170461,glass,A
FeatureBagging,0.1,26,0.1,214,21,0.0,0.4297743329383005,0.06988398707471788,glass,A
FeatureBagging,0.1,27,0.1,214,21,0.0,-0.21797695735093717,0.07280517602339387,glass,A
FeatureBagging,0.1,28,0.1,214,21,0.0,0.27104195679527254,0.08086869004182518,glass,A
FeatureBagging,0.1,29,0.1,214,21,0.0,-0.20577537038671265,0.09823109104763716,glass,A
FeatureBagging,0.1,30,0.1,214,21,0.5,-0.3979044995574279,0.1219735030317679,glass,A
FeatureBagging,0.1,31,0.1,214,21,0.0,-0.26192483921346565,0.08274517697282135,glass,A
FeatureBagging,0.1,32,0.1,214,21,0.0,-0.2630217251999618,0.06483929010573775,glass,A
FeatureBagging,0.1,33,0.1,214,21,0.0,0.09651211576502268,0.05606001999694854,glass,A
FeatureBagging,0.1,34,0.1,214,21,0.5,0.1217452044861209,0.046364831971004605,glass,A
FeatureBagging,0.1,35,0.1,214,21,0.5,-0.05280353298601068,0.04894739296287298,glass,A
FeatureBagging,0.1,36,0.1,214,21,0.5,0.25129081624262783,0.047276412951759994,glass,A
FeatureBagging,0.1,37,0.1,214,21,0.0,0.3107935007496539,0.04948863398749381,glass,A
FeatureBagging,0.1,38,0.1,214,21,0.0,-0.0339318908542832,0.05447303701657802,glass,A
FeatureBagging,0.1,39,0.1,214,21,0.0,-0.13725783372420056,0.0594936249544844,glass,A
FeatureBagging,0.1,40,0.1,214,21,0.0,0.5688690912139728,0.06341379997320473,glass,A
FeatureBagging,0.1,41,0.1,214,21,0.0,-0.6883780782388742,0.0725964370649308,glass,A
FeatureBagging,0.1,42,0.1,214,21,0.0,-0.4414041213935729,0.06830565200652927,glass,A
FeatureBagging,0.1,43,0.1,214,21,0.0,-0.027299330492129417,0.083320148056373,glass,A
FeatureBagging,0.1,44,0.1,214,21,0.0,0.6098039734777692,0.11495434294920415,glass,A
FeatureBagging,0.1,45,0.1,214,21,0.0,0.2994834046993417,0.1063256609486416,glass,A
FeatureBagging,0.1,46,0.1,214,21,0.0,0.025696801160904344,0.07174908299930394,glass,A
FeatureBagging,0.1,47,0.1,214,21,0.0,-0.2800520409259767,0.06854352098889649,glass,A
FeatureBagging,0.1,48,0.1,214,21,0.0,0.2256291003587492,0.05392963194753975,glass,A
FeatureBagging,0.1,49,0.1,214,21,0.0,0.3160808642654516,0.04955521400552243,glass,A
ADOD,0.1,0,0.1,214,21,0.5,0.07922077922077922,0.02131664997432381,glass,A
ADOD,0.1,1,0.1,214,21,0.5,0.6246753246753247,0.025783422985114157,glass,A
ADOD,0.1,2,0.1,214,21,0.5,0.44935064935064933,0.022054044995456934,glass,A
ADOD,0.1,3,0.1,214,21,1.0,0.34415584415584416,0.02179905294906348,glass,A
ADOD,0.1,4,0.1,214,21,0.5,0.2701298701298701,0.025762161007151008,glass,A
ADOD,0.1,5,0.1,214,21,0.0,0.3948051948051948,0.025408521993085742,glass,A
ADOD,0.1,6,0.1,214,21,0.5,0.5064935064935064,0.028202131972648203,glass,A
ADOD,0.1,7,0.1,214,21,0.5,0.7623376623376623,0.027718405006453395,glass,A
ADOD,0.1,8,0.1,214,21,0.5,0.2194805194805195,0.02225841407198459,glass,A
ADOD,0.1,9,0.1,214,21,0.0,0.04025974025974026,0.023641542997211218,glass,A
ADOD,0.1,10,0.1,214,21,0.0,0.5909090909090908,0.021990295965224504,glass,A
ADOD,0.1,11,0.1,214,21,0.5,0.287012987012987,0.022562396014109254,glass,A
ADOD,0.1,12,0.1,214,21,0.0,0.48571428571428565,0.024118836969137192,glass,A
ADOD,0.1,13,0.1,214,21,0.5,0.03636363636363636,0.025279756053350866,glass,A
ADOD,0.1,14,0.1,214,21,0.0,0.2558441558441559,0.022922332980670035,glass,A
ADOD,0.1,15,0.1,214,21,0.0,0.6844155844155844,0.027287201955914497,glass,A
ADOD,0.1,16,0.1,214,21,0.0,0.2506493506493506,0.025731630041263998,glass,A
ADOD,0.1,17,0.1,214,21,0.5,0.28831168831168835,0.023980587953701615,glass,A
ADOD,0.1,18,0.1,214,21,0.0,0.512987012987013,0.02796913404017687,glass,A
ADOD,0.1,19,0.1,214,21,0.5,0.5558441558441559,0.025737153948284686,glass,A
ADOD,0.1,20,0.1,214,21,0.5,0.4948051948051948,0.03073378500994295,glass,A
ADOD,0.1,21,0.1,214,21,0.0,0.6337662337662338,0.03431401902344078,glass,A
ADOD,0.1,22,0.1,214,21,0.0,0.4168831168831169,0.034233966027386487,glass,A
ADOD,0.1,23,0.1,214,21,0.0,0.14415584415584418,0.034999313997104764,glass,A
ADOD,0.1,24,0.1,214,21,0.0,0.6428571428571428,0.0362666689325124,glass,A
ADOD,0.1,25,0.1,214,21,0.5,0.3155844155844156,0.03648394101765007,glass,A
ADOD,0.1,26,0.1,214,21,0.5,0.4727272727272727,0.032556193065829575,glass,A
ADOD,0.1,27,0.1,214,21,0.5,-0.06363636363636363,0.025832004961557686,glass,A
ADOD,0.1,28,0.1,214,21,0.0,0.3051948051948052,0.025045666028745472,glass,A
ADOD,0.1,29,0.1,214,21,0.5,0.34155844155844156,0.02317702502477914,glass,A
ADOD,0.1,30,0.1,214,21,0.5,0.7324675324675325,0.02275329304393381,glass,A
ADOD,0.1,31,0.1,214,21,0.0,0.5831168831168831,0.02301688096486032,glass,A
ADOD,0.1,32,0.1,214,21,0.5,0.1,0.023023396031931043,glass,A
ADOD,0.1,33,0.1,214,21,0.0,0.07922077922077922,0.022140851942822337,glass,A
ADOD,0.1,34,0.1,214,21,0.0,0.3090909090909091,0.02220973907969892,glass,A
ADOD,0.1,35,0.1,214,21,0.0,0.20649350649350648,0.02230411092750728,glass,A
ADOD,0.1,36,0.1,214,21,0.0,0.2584415584415584,0.022006675018928945,glass,A
ADOD,0.1,37,0.1,214,21,0.0,0.30129870129870134,0.021806281059980392,glass,A
ADOD,0.1,38,0.1,214,21,0.5,0.24545454545454545,0.021423898986540735,glass,A
ADOD,0.1,39,0.1,214,21,0.5,0.07532467532467534,0.02160772797651589,glass,A
ADOD,0.1,40,0.1,214,21,0.5,0.4246753246753247,0.022106708958745003,glass,A
ADOD,0.1,41,0.1,214,21,0.0,0.3896103896103896,0.022085667005740106,glass,A
ADOD,0.1,42,0.1,214,21,1.0,0.6597402597402597,0.02234206604771316,glass,A
ADOD,0.1,43,0.1,214,21,0.5,-0.22077922077922077,0.022559991921298206,glass,A
ADOD,0.1,44,0.1,214,21,0.5,0.5818181818181818,0.02312917192466557,glass,A
ADOD,0.1,45,0.1,214,21,0.0,0.044155844155844164,0.022722066030837595,glass,A
ADOD,0.1,46,0.1,214,21,0.5,0.4454545454545455,0.02332334208767861,glass,A
ADOD,0.1,47,0.1,214,21,0.0,0.5103896103896104,0.022788438014686108,glass,A
ADOD,0.1,48,0.1,214,21,0.5,0.5126705653021443,0.034080081968568265,glass,A
ADOD,0.1,49,0.1,214,21,1.0,0.5194805194805194,0.024088265956379473,glass,A
ThreeSigma,0.1,0,0.1,683,68,1.0,0.9745091948722968,0.000967823900282383,breastw,A
ThreeSigma,0.1,1,0.1,683,68,0.7142857142857143,0.9916538825663275,0.0009631880093365908,breastw,A
ThreeSigma,0.1,2,0.1,683,68,1.0,0.991358978019918,0.0009521680185571313,breastw,A
ThreeSigma,0.1,3,0.1,683,68,0.14285714285714285,0.9868105775797337,0.0009176259627565742,breastw,A
ThreeSigma,0.1,4,0.1,683,68,0.7692307692307693,0.9906139363175422,0.000912240007892251,breastw,A
ThreeSigma,0.1,5,0.1,683,68,0.8,0.9869676771237142,0.0008995059179142118,breastw,A
ThreeSigma,0.1,6,0.1,683,68,1.0,0.9884101834964967,0.0008938220562413335,breastw,A
ThreeSigma,0.1,7,0.1,683,68,1.0,0.9900214654522249,0.0008857219945639372,breastw,A
ThreeSigma,0.1,8,0.1,683,68,0.9230769230769231,0.9912015369096919,0.0012101009488105774,breastw,A
ThreeSigma,0.1,9,0.1,683,68,0.9230769230769231,0.9911392138881936,0.0012722319224849343,breastw,A
ThreeSigma,0.1,10,0.1,683,68,0.8571428571428571,0.992686920974052,0.001011886983178556,breastw,A
ThreeSigma,0.1,11,0.1,683,68,1.0,0.9448657951129157,0.001006726990453899,breastw,A
ThreeSigma,0.1,12,0.1,683,68,0.9230769230769231,0.9960976688903569,0.0008929030736908317,breastw,A
ThreeSigma,0.1,13,0.1,683,68,0.9230769230769231,0.9679561625032889,0.000892919022589922,breastw,A
ThreeSigma,0.1,14,0.1,683,68,0.8,0.9925359313272155,0.0008748200489208102,breastw,A
ThreeSigma,0.1,15,0.1,683,68,1.0,0.9878946340493857,0.0008937380043789744,breastw,A
ThreeSigma,0.1,16,0.1,683,68,1.0,0.9944181854602833,0.0008992890361696482,breastw,A
ThreeSigma,0.1,17,0.1,683,68,1.0,0.9821847122510886,0.0008929140167310834,breastw,A
ThreeSigma,0.1,18,0.1,683,68,1.0,0.9825516854557651,0.0008837829809635878,breastw,A
ThreeSigma,0.1,19,0.1,683,68,0.75,0.9922521503692096,0.0008915659273043275,breastw,A
ThreeSigma,0.1,20,0.1,683,68,0.375,0.9934749816237932,0.0008785140234977007,breastw,A
ThreeSigma,0.1,21,0.1,683,68,0.7692307692307693,0.9937745022171944,0.0008778950432315469,breastw,A
ThreeSigma,0.1,22,0.1,683,68,0.8,0.97642085862064,0.0008699579630047083,breastw,A
ThreeSigma,0.1,23,0.1,683,68,1.0,0.984978354321781,0.0008868849836289883,breastw,A
ThreeSigma,0.1,24,0.1,683,68,0.5,0.9760690422358942,0.0009761740220710635,breastw,A
ThreeSigma,0.1,25,0.1,683,68,0.631578947368421,0.9939754982964073,0.0009217350743710995,breastw,A
ThreeSigma,0.1,26,0.1,683,68,0.5714285714285714,0.98397134276319,0.0009006459731608629,breastw,A
ThreeSigma,0.1,27,0.1,683,68,0.5555555555555556,0.9460382096025273,0.000878098071552813,breastw,A
ThreeSigma,0.1,28,0.1,683,68,1.0,0.9916805105228147,0.0008671500254422426,breastw,A
ThreeSigma,0.1,29,0.1,683,68,0.75,0.9957203871780266,0.0008603399619460106,breastw,A
ThreeSigma,0.1,30,0.1,683,68,0.9230769230769231,0.9967262541393984,0.0008683629566803575,breastw,A
ThreeSigma,0.1,31,0.1,683,68,0.5333333333333333,0.987033039481193,0.0008715110598132014,breastw,A
ThreeSigma,0.1,32,0.1,683,68,0.5263157894736842,0.9777144068790614,0.0008708580862730742,breastw,A
ThreeSigma,0.1,33,0.1,683,68,1.0,0.9848942554708482,0.0008869699668139219,breastw,A
ThreeSigma,0.1,34,0.1,683,68,0.625,0.986859428201758,0.0019650689791888,breastw,A
ThreeSigma,0.1,35,0.1,683,68,0.9230769230769231,0.9942696737973089,0.0009120790055021644,breastw,A
ThreeSigma,0.1,36,0.1,683,68,1.0,0.9943822436266943,0.0008767060935497284,breastw,A
ThreeSigma,0.1,37,0.1,683,68,0.75,0.9676962920259328,0.0010549280559644103,breastw,A
ThreeSigma,0.1,38,0.1,683,68,1.0,0.9924941605716352,0.00139123504050076,breastw,A
ThreeSigma,0.1,39,0.1,683,68,0.7692307692307693,0.9956165402904223,0.0014231590321287513,breastw,A
ThreeSigma,0.1,40,0.1,683,68,0.8571428571428571,0.9951049562122949,0.0014262719778344035,breastw,A
ThreeSigma,0.1,41,0.1,683,68,0.7692307692307693,0.9913563176980962,0.0014845069963485003,breastw,A
ThreeSigma,0.1,42,0.1,683,68,0.3333333333333333,0.9740318184877693,0.0034104350488632917,breastw,A
ThreeSigma,0.1,43,0.1,683,68,1.0,0.997633787628259,0.002475559012964368,breastw,A
ThreeSigma,0.1,44,0.1,683,68,1.0,0.9923303923793729,0.0023237999994307756,breastw,A
ThreeSigma,0.1,45,0.1,683,68,0.9333333333333333,0.9890357568060079,0.002270761993713677,breastw,A
ThreeSigma,0.1,46,0.1,683,68,0.9230769230769231,0.9893819765858968,0.0019235979998484254,breastw,A
ThreeSigma,0.1,47,0.1,683,68,0.8,0.9964361011865763,0.0020679939771071076,breastw,A
ThreeSigma,0.1,48,0.1,683,68,1.0,0.9963679264430253,0.0016534009482711554,breastw,A
ThreeSigma,0.1,49,0.1,683,68,0.4444444444444444,0.9671502069945278,0.0015891430666670203,breastw,A
BoxPlot,0.1,0,0.1,683,68,1.0,0.8986823210434393,0.0037494649877771735,breastw,A
BoxPlot,0.1,1,0.1,683,68,0.6666666666666666,0.8731236767117552,0.003441253094933927,breastw,A
BoxPlot,0.1,2,0.1,683,68,1.0,0.8950299433922351,0.0030710239661857486,breastw,A
BoxPlot,0.1,3,0.1,683,68,1.0,0.9383012364658823,0.0030028290348127484,breastw,A
BoxPlot,0.1,4,0.1,683,68,1.0,0.9758668903093338,0.0030816940125077963,breastw,A
BoxPlot,0.1,5,0.1,683,68,1.0,0.8582228542990786,0.0032567710150033236,breastw,A
BoxPlot,0.1,6,0.1,683,68,1.0,0.9012366995657288,0.0036860740510746837,breastw,A
BoxPlot,0.1,7,0.1,683,68,1.0,0.9115205282188656,0.0034808439668267965,breastw,A
BoxPlot,0.1,8,0.1,683,68,1.0,0.8367711754184937,0.0031357310945168138,breastw,A
BoxPlot,0.1,9,0.1,683,68,1.0,0.8560852416774781,0.003656973014585674,breastw,A
BoxPlot,0.1,10,0.1,683,68,1.0,0.9648718975180144,0.0017085600411519408,breastw,A
BoxPlot,0.1,11,0.1,683,68,1.0,0.9241058021364058,0.0014591000508517027,breastw,A
BoxPlot,0.1,12,0.1,683,68,1.0,0.9763547423848814,0.0019337249686941504,breastw,A
BoxPlot,0.1,13,0.1,683,68,1.0,0.58949596970129,0.0020706619834527373,breastw,A
BoxPlot,0.1,14,0.1,683,68,1.0,0.9291136082069227,0.0019310179632157087,breastw,A
BoxPlot,0.1,15,0.1,683,68,1.0,0.9625579326868924,0.001460474100895226,breastw,A
BoxPlot,0.1,16,0.1,683,68,1.0,0.9227887693901864,0.00158902897965163,breastw,A
BoxPlot,0.1,17,0.1,683,68,1.0,0.9046492833030456,0.003723913920111954,breastw,A
BoxPlot,0.1,18,0.1,683,68,1.0,0.9132386604798352,0.0019856749568134546,breastw,A
BoxPlot,0.1,19,0.1,683,68,1.0,0.9761475292367023,0.001884188037365675,breastw,A
BoxPlot,0.1,20,0.1,683,68,1.0,0.8862961280110974,0.0014975769445300102,breastw,A
BoxPlot,0.1,21,0.1,683,68,1.0,0.9731294921609482,0.0014598360285162926,breastw,A
BoxPlot,0.1,22,0.1,683,68,0.9473684210526315,0.7924560521689681,0.0016354980180040002,breastw,A
BoxPlot,0.1,23,0.1,683,68,1.0,0.9852777439854938,0.0022181490203365684,breastw,A
BoxPlot,0.1,24,0.1,683,68,0.6666666666666666,0.7420208629261824,0.0015015199314802885,breastw,A
BoxPlot,0.1,25,0.1,683,68,1.0,0.947398943145124,0.001464611035771668,breastw,A
BoxPlot,0.1,26,0.1,683,68,1.0,0.970464360678462,0.0014299980830401182,breastw,A
BoxPlot,0.1,27,0.1,683,68,1.0,0.9263296105351985,0.0017701999749988317,breastw,A
BoxPlot,0.1,28,0.1,683,68,1.0,0.823450121139691,0.0018210780108347535,breastw,A
BoxPlot,0.1,29,0.1,683,68,1.0,0.9757074467470281,0.003490158007480204,breastw,A
BoxPlot,0.1,30,0.1,683,68,1.0,0.9221485498944775,0.00185171898920089,breastw,A
BoxPlot,0.1,31,0.1,683,68,1.0,0.9996680827888584,0.0017866130219772458,breastw,A
BoxPlot,0.1,32,0.1,683,68,1.0,0.951290469969722,0.0017555929953232408,breastw,A
BoxPlot,0.1,33,0.1,683,68,1.0,0.9344709238925609,0.0014848089776933193,breastw,A
BoxPlot,0.1,34,0.1,683,68,1.0,0.9256405840095324,0.0015588969690725207,breastw,A
BoxPlot,0.1,35,0.1,683,68,1.0,0.9321621292116885,0.001476090052165091,breastw,A
BoxPlot,0.1,36,0.1,683,68,1.0,0.913845777832091,0.0014512999914586544,breastw,A
BoxPlot,0.1,37,0.1,683,68,1.0,0.9735296503374818,0.0014475829666480422,breastw,A
BoxPlot,0.1,38,0.1,683,68,1.0,0.9610673035964238,0.0016949480632320046,breastw,A
BoxPlot,0.1,39,0.1,683,68,1.0,0.8921094459545794,0.0017761209746822715,breastw,A
BoxPlot,0.1,40,0.1,683,68,1.0,0.8388941482980626,0.0015718089416623116,breastw,A
BoxPlot,0.1,41,0.1,683,68,1.0,0.976889167042836,0.001524797989986837,breastw,A
BoxPlot,0.1,42,0.1,683,68,1.0,0.9772424294223201,0.0017820860957726836,breastw,A
BoxPlot,0.1,43,0.1,683,68,1.0,0.9149008612327436,0.0021423830185085535,breastw,A
BoxPlot,0.1,44,0.1,683,68,1.0,0.9399076538493081,0.002101271995343268,breastw,A
BoxPlot,0.1,45,0.1,683,68,1.0,0.9094914608155998,0.003470880910754204,breastw,A
BoxPlot,0.1,46,0.1,683,68,1.0,0.9039280777230208,0.0030057579278945923,breastw,A
BoxPlot,0.1,47,0.1,683,68,1.0,0.9033771202137869,0.002920967061072588,breastw,A
BoxPlot,0.1,48,0.1,683,68,1.0,0.9379305088442579,0.003323018900118768,breastw,A
BoxPlot,0.1,49,0.1,683,68,1.0,0.9853134084644991,0.0031393609242513776,breastw,A
MAD,0.1,0,0.1,683,68,1.0,0.9602914044079661,0.003102364018559456,breastw,A
MAD,0.1,1,0.1,683,68,1.0,0.9964142798685779,0.0027942080050706863,breastw,A
MAD,0.1,2,0.1,683,68,1.0,0.9900054825864235,0.0026516829384490848,breastw,A
MAD,0.1,3,0.1,683,68,1.0,0.965640362538189,0.002497853012755513,breastw,A
MAD,0.1,4,0.1,683,68,1.0,0.9472780821969247,0.0022221470717340708,breastw,A
MAD,0.1,5,0.1,683,68,1.0,0.9752574899532942,0.0012082949979230762,breastw,A
MAD,0.1,6,0.1,683,68,1.0,0.9646028568649337,0.0011869309237226844,breastw,A
MAD,0.1,7,0.1,683,68,1.0,0.9277720177174129,0.001162029104307294,breastw,A
MAD,0.1,8,0.1,683,68,1.0,0.9908932826670429,0.0016658439999446273,breastw,A
MAD,0.1,9,0.1,683,68,1.0,0.947586533827834,0.0012868440244346857,breastw,A
MAD,0.1,10,0.1,683,68,1.0,1.0,0.0011913210619241,breastw,A
MAD,0.1,11,0.1,683,68,1.0,0.99184603827998,0.0027129249647259712,breastw,A
MAD,0.1,12,0.1,683,68,1.0,0.9967752022827662,0.0019475400913506746,breastw,A
MAD,0.1,13,0.1,683,68,0.631578947368421,0.8610655842875531,0.0027545810444280505,breastw,A
MAD,0.1,14,0.1,683,68,1.0,0.9962920857313589,0.0017982770223170519,breastw,A
MAD,0.1,15,0.1,683,68,1.0,0.9943192767687644,0.0017315549775958061,breastw,A
MAD,0.1,16,0.1,683,68,1.0,1.0,0.0012090059462934732,breastw,A
MAD,0.1,17,0.1,683,68,1.0,0.9044079332961353,0.0013046249514445662,breastw,A
MAD,0.1,18,0.1,683,68,1.0,0.974375497283648,0.0018451340729370713,breastw,A
MAD,0.1,19,0.1,683,68,1.0,1.0,0.0013575899647548795,breastw,A
MAD,0.1,20,0.1,683,68,1.0,0.9897736626727748,0.0015441200230270624,breastw,A
MAD,0.1,21,0.1,683,68,0.8333333333333334,0.973328874096138,0.0013963490491732955,breastw,A
MAD,0.1,22,0.1,683,68,1.0,0.9760599855837956,0.00229927699547261,breastw,A
MAD,0.1,23,0.1,683,68,1.0,0.9972873963237782,0.001983978901989758,breastw,A
MAD,0.1,24,0.1,683,68,1.0,0.9941935962020844,0.0036335289478302,breastw,A
MAD,0.1,25,0.1,683,68,0.975609756097561,0.9769043413475256,0.0032743130577728152,breastw,A
MAD,0.1,26,0.1,683,68,0.7894736842105263,0.8952253246164855,0.003942023031413555,breastw,A
MAD,0.1,27,0.1,683,68,1.0,0.9422659089299026,0.003180176019668579,breastw,A
MAD,0.1,28,0.1,683,68,1.0,0.9931426605459214,0.0030819110106676817,breastw,A
MAD,0.1,29,0.1,683,68,1.0,0.9993823714944524,0.003992442972958088,breastw,A
MAD,0.1,30,0.1,683,68,1.0,0.9367204331193101,0.0018458300037309527,breastw,A
MAD,0.1,31,0.1,683,68,1.0,0.9839706027421542,0.0018301449017599225,breastw,A
MAD,0.1,32,0.1,683,68,1.0,0.921940559751939,0.00321250909473747,breastw,A
MAD,0.1,33,0.1,683,68,1.0,0.9956879901022081,0.00418708601500839,breastw,A
MAD,0.1,34,0.1,683,68,1.0,0.9659190274427465,0.0013612190959975123,breastw,A
MAD,0.1,35,0.1,683,68,0.9583333333333334,0.96116597018215,0.001343302894383669,breastw,A
MAD,0.1,36,0.1,683,68,1.0,0.8990331560514104,0.0017507519805803895,breastw,A
MAD,0.1,37,0.1,683,68,0.9655172413793104,0.8908463657414439,0.0017337650060653687,breastw,A
MAD,0.1,38,0.1,683,68,1.0,0.9931910768728188,0.0034298909595236182,breastw,A
MAD,0.1,39,0.1,683,68,1.0,1.0,0.001795960939489305,breastw,A
MAD,0.1,40,0.1,683,68,1.0,0.990386217715536,0.0018139330204576254,breastw,A
MAD,0.1,41,0.1,683,68,0.9545454545454546,0.9179842287778505,0.001880595926195383,breastw,A
MAD,0.1,42,0.1,683,68,1.0,0.9923980953039201,0.0019453139975667,breastw,A
MAD,0.1,43,0.1,683,68,1.0,0.9727299087515453,0.0019369738874956965,breastw,A
MAD,0.1,44,0.1,683,68,1.0,0.9848454052514259,0.002707995939999819,breastw,A
MAD,0.1,45,0.1,683,68,1.0,0.9806735662908589,0.0029034679755568504,breastw,A
MAD,0.1,46,0.1,683,68,1.0,0.992347648932067,0.005902098026126623,breastw,A
MAD,0.1,47,0.1,683,68,1.0,0.9552559072608505,0.0038135249633342028,breastw,A
MAD,0.1,48,0.1,683,68,1.0,0.9398033414045298,0.0022335249232128263,breastw,A
MAD,0.1,49,0.1,683,68,1.0,0.9355910008308383,0.005152289057150483,breastw,A
ChiSquare,0.1,0,0.1,683,68,1.0,0.9891190226209793,0.0015166130615398288,breastw,A
ChiSquare,0.1,1,0.1,683,68,0.8333333333333334,0.986938837862094,0.002986804931424558,breastw,A
ChiSquare,0.1,2,0.1,683,68,1.0,0.9893082841705326,0.0025214289780706167,breastw,A
ChiSquare,0.1,3,0.1,683,68,0.8333333333333334,0.9857202855942881,0.002652890980243683,breastw,A
ChiSquare,0.1,4,0.1,683,68,1.0,0.9958354824536269,0.001207277993671596,breastw,A
ChiSquare,0.1,5,0.1,683,68,0.8333333333333334,0.972463048542948,0.0014058840461075306,breastw,A
ChiSquare,0.1,6,0.1,683,68,0.6666666666666666,0.9986637396201203,0.0017477329820394516,breastw,A
ChiSquare,0.1,7,0.1,683,68,1.0,0.9965627207974489,0.002574007958173752,breastw,A
ChiSquare,0.1,8,0.1,683,68,1.0,0.9920932009167304,0.0024372109910473228,breastw,A
ChiSquare,0.1,9,0.1,683,68,0.8333333333333334,0.9898042959427206,0.0036254749866202474,breastw,A
ChiSquare,0.1,10,0.1,683,68,1.0,0.9962576851109329,0.0023091320181265473,breastw,A
ChiSquare,0.1,11,0.1,683,68,0.6666666666666666,0.9397555895418513,0.0023142379941418767,breastw,A
ChiSquare,0.1,12,0.1,683,68,1.0,0.9997230525796572,0.002485834062099457,breastw,A
ChiSquare,0.1,13,0.1,683,68,1.0,0.9512865541727112,0.00263572100084275,breastw,A
ChiSquare,0.1,14,0.1,683,68,1.0,0.9863270060726428,0.0015772449551150203,breastw,A
ChiSquare,0.1,15,0.1,683,68,0.8333333333333334,0.9961435662466591,0.0026383480289950967,breastw,A
ChiSquare,0.1,16,0.1,683,68,1.0,0.9941126997476871,0.0018804300343617797,breastw,A
ChiSquare,0.1,17,0.1,683,68,1.0,0.989004276114844,0.0026350299594923854,breastw,A
ChiSquare,0.1,18,0.1,683,68,0.8333333333333334,0.9734836183016524,0.0027493619127199054,breastw,A
ChiSquare,0.1,19,0.1,683,68,1.0,0.9957979180594023,0.0013855770230293274,breastw,A
ChiSquare,0.1,20,0.1,683,68,0.8333333333333334,0.990607101947308,0.0012101450702175498,breastw,A
ChiSquare,0.1,21,0.1,683,68,1.0,0.9924777578372598,0.0010280889691784978,breastw,A
ChiSquare,0.1,22,0.1,683,68,1.0,0.9575142797103943,0.00249518605414778,breastw,A
ChiSquare,0.1,23,0.1,683,68,1.0,0.9972872807855425,0.0025871270336210728,breastw,A
ChiSquare,0.1,24,0.1,683,68,1.0,0.9372253849386774,0.0020805649692192674,breastw,A
ChiSquare,0.1,25,0.1,683,68,0.6666666666666666,0.9891553383228959,0.0017882080283015966,breastw,A
ChiSquare,0.1,26,0.1,683,68,1.0,0.9932802626806408,0.0027184869395568967,breastw,A
ChiSquare,0.1,27,0.1,683,68,0.6666666666666666,0.9465354484296624,0.002319330000318587,breastw,A
ChiSquare,0.1,28,0.1,683,68,1.0,0.9851775447443317,0.001982478075660765,breastw,A
ChiSquare,0.1,29,0.1,683,68,1.0,0.9953417334860635,0.0009469040669500828,breastw,A
ChiSquare,0.1,30,0.1,683,68,1.0,0.9985872200691116,0.0009729990269988775,breastw,A
ChiSquare,0.1,31,0.1,683,68,0.6666666666666666,0.9940805804850105,0.002514944993890822,breastw,A
ChiSquare,0.1,32,0.1,683,68,0.5,0.9863290945889183,0.0019894690485671163,breastw,A
ChiSquare,0.1,33,0.1,683,68,0.8333333333333334,0.9912185250940192,0.0009120500180870295,breastw,A
ChiSquare,0.1,34,0.1,683,68,1.0,0.9990454189656159,0.0008948810864239931,breastw,A
ChiSquare,0.1,35,0.1,683,68,1.0,0.9909134294168179,0.0008936190279200673,breastw,A
ChiSquare,0.1,36,0.1,683,68,0.8333333333333334,0.9914102466213636,0.0008884159615263343,breastw,A
ChiSquare,0.1,37,0.1,683,68,1.0,0.9955703211517163,0.0009461709996685386,breastw,A
ChiSquare,0.1,38,0.1,683,68,1.0,0.9965345735311167,0.0016470919363200665,breastw,A
ChiSquare,0.1,39,0.1,683,68,1.0,0.9961042681180178,0.0016190910246223211,breastw,A
ChiSquare,0.1,40,0.1,683,68,0.8333333333333334,0.9970964106286652,0.0021961929742246866,breastw,A
ChiSquare,0.1,41,0.1,683,68,1.0,0.9891169451073984,0.002557219937443733,breastw,A
ChiSquare,0.1,42,0.1,683,68,0.8333333333333334,0.9859208743465179,0.0023882630048319697,breastw,A
ChiSquare,0.1,43,0.1,683,68,1.0,0.9985490368277363,0.0027769269654527307,breastw,A
ChiSquare,0.1,44,0.1,683,68,1.0,0.9984332906627945,0.002082567079924047,breastw,A
ChiSquare,0.1,45,0.1,683,68,0.8333333333333334,0.9693562000369926,0.003773059928789735,breastw,A
ChiSquare,0.1,46,0.1,683,68,0.8333333333333334,0.9961437134893666,0.0023880458902567625,breastw,A
ChiSquare,0.1,47,0.1,683,68,1.0,0.9903787416004884,0.002301361062563956,breastw,A
ChiSquare,0.1,48,0.1,683,68,1.0,0.997327071042633,0.0021186170633882284,breastw,A
ChiSquare,0.1,49,0.1,683,68,0.8333333333333334,0.9932400175683158,0.002786985016427934,breastw,A
COPOD,0.1,0,0.1,683,68,0.8333333333333334,0.9927460150806529,0.01676659006625414,breastw,A
COPOD,0.1,1,0.1,683,68,0.8333333333333334,0.9911397964444615,0.016566460020840168,breastw,A
COPOD,0.1,2,0.1,683,68,1.0,0.9949118402790261,0.014582133968360722,breastw,A
COPOD,0.1,3,0.1,683,68,1.0,0.9926692375243403,0.014400404994376004,breastw,A
COPOD,0.1,4,0.1,683,68,0.8333333333333334,0.972164380119284,0.015016110031865537,breastw,A
COPOD,0.1,5,0.1,683,68,0.8333333333333334,0.9791467746247566,0.015521984896622598,breastw,A
