method,p,K,rep,n_full,n_sample_target,n_sample_actual,rho_srs,rho_tilde_srs,rho_cluster,rho_tilde_cluster,rho_icc,deff,time_total_s,error,dataset,tier,method_class
ThreeSigma,0.05,20,0,5216,260,260.0,0.8888888888888888,0.9841419009534581,0.8148148148148148,0.9751498545954392,0.9269639607404094,12.123567528884912,2.414976463012863,,optdigits,T2,I
ThreeSigma,0.05,20,1,5216,260,260.0,0.9433962264150944,0.9585686436753186,0.9056603773584906,0.9857478086390828,0.932394945477511,12.188739345730133,2.2668721029767767,,optdigits,T2,I
ThreeSigma,0.05,20,2,5216,260,260.0,0.8461538461538461,0.9758850845124138,0.8846153846153846,0.9865088278487644,0.9284809583787459,12.141771500544952,2.407219673972577,,optdigits,T2,I
ThreeSigma,0.05,20,3,5216,260,260.0,0.9818181818181818,0.9850602669015359,0.8846153846153846,0.9846692128204217,0.9219915964836982,12.063899157804379,2.846422743052244,,optdigits,T2,I
ThreeSigma,0.05,20,4,5216,260,260.0,0.8888888888888888,0.9455721514280334,0.8846153846153846,0.9717549231547972,0.9318697694082527,12.182437232899034,2.2729203840135597,,optdigits,T2,I
ThreeSigma,0.05,20,5,5216,260,260.0,0.9433962264150944,0.9809933426061731,0.8461538461538461,0.9851114647722984,0.9453930175933466,12.34471621112016,2.648577082029078,,optdigits,T2,I
ThreeSigma,0.05,20,6,5216,260,260.0,0.9230769230769231,0.9686637801384957,0.7924528301886793,0.9827363898468398,0.9212283523096327,12.054740227715593,2.4245335200103,,optdigits,T2,I
ThreeSigma,0.05,20,7,5216,260,260.0,0.8461538461538461,0.9747261865617418,0.9811320754716981,0.9825778652304893,0.9400576847230162,12.280692216676194,2.545920373988338,,optdigits,T2,I
ThreeSigma,0.05,20,8,5216,260,260.0,0.9433962264150944,0.9769123960375838,0.8301886792452831,0.9870207171729625,0.9271592179323132,12.125910615187758,1.9701389549882151,,optdigits,T2,I
ThreeSigma,0.05,20,9,5216,260,260.0,0.9056603773584906,0.9882219980657828,1.0,0.9761071707361172,0.9243983063899776,12.092779676679731,2.4643451680312864,,optdigits,T2,I
ThreeSigma,0.05,20,10,5216,260,260.0,0.9230769230769231,0.9798242482266145,0.9433962264150944,0.9800813931135995,0.9178754439267545,12.014505327121054,3.056517469987739,,optdigits,T2,I
ThreeSigma,0.05,20,11,5216,260,260.0,0.8301886792452831,0.968476615845995,0.8846153846153846,0.983260344715315,0.9098223951339908,11.91786874160789,2.8974287739838473,,optdigits,T2,I
ThreeSigma,0.05,20,12,5216,260,260.0,0.8076923076923077,0.9768230415846717,0.9056603773584906,0.9859369950229375,0.9265597802679444,12.118717363215332,2.5356172350002453,,optdigits,T2,I
ThreeSigma,0.05,20,13,5216,260,260.0,0.8076923076923077,0.9572987738387225,0.9615384615384616,0.9889974128497555,0.9380022797900623,12.256027357480749,2.265714978973847,,optdigits,T2,I
ThreeSigma,0.05,20,14,5216,260,260.0,0.9615384615384616,0.9736914221160716,0.8076923076923077,0.9756102350905052,0.929876528034772,12.158518336417265,3.2808806619723327,,optdigits,T2,I
ThreeSigma,0.05,20,15,5216,260,260.0,0.9811320754716981,0.975890497638233,0.8679245283018868,0.9843002386222743,0.9164819973986102,11.997783968783324,2.892317068995908,,optdigits,T2,I
ThreeSigma,0.05,20,16,5216,260,260.0,0.9056603773584906,0.9775413774204379,0.8846153846153846,0.978420858204029,0.9313083145697032,12.175699774836438,2.8303126569953747,,optdigits,T2,I
ThreeSigma,0.05,20,17,5216,260,260.0,0.8679245283018868,0.9718727153471989,0.9615384615384616,0.9740362646811042,0.9341637560072736,12.209965072087284,2.830390776041895,,optdigits,T2,I
ThreeSigma,0.05,20,18,5216,260,260.0,0.8076923076923077,0.9614900533432894,0.8846153846153846,0.9774459930207589,0.9218300133740417,12.0619601604885,2.5335856770398095,,optdigits,T2,I
ThreeSigma,0.05,20,19,5216,260,260.0,0.6538461538461539,0.9538478033497833,0.9615384615384616,0.983512081149646,0.919148679494857,12.029784153938284,2.0275733179878443,,optdigits,T2,I
ThreeSigma,0.05,20,20,5216,260,260.0,0.8679245283018868,0.9701534920697548,0.8076923076923077,0.982793367009548,0.9346589815721158,12.21590777886539,2.2325982849579304,,optdigits,T2,I
ThreeSigma,0.05,20,21,5216,260,260.0,0.8461538461538461,0.9796402394983144,0.9230769230769231,0.9883426842741937,0.9405954060711126,12.28714487285335,2.6869401480071247,,optdigits,T2,I
ThreeSigma,0.05,20,22,5216,260,260.0,0.8727272727272727,0.9779406317710427,0.9230769230769231,0.9870115768681743,0.9226970680103009,12.072364816123612,2.858250659017358,,optdigits,T2,I
ThreeSigma,0.05,20,23,5216,260,260.0,0.8846153846153846,0.9641400939318358,0.8076923076923077,0.9806807428826215,0.9237513012806534,12.08501561536784,2.7818992430111393,,optdigits,T2,I
ThreeSigma,0.05,20,24,5216,260,260.0,0.8148148148148148,0.9463313733194648,0.8846153846153846,0.9798049550024804,0.9352155251710683,12.22258630205282,2.3710542939952575,,optdigits,T2,I
ThreeSigma,0.05,20,25,5216,260,260.0,0.9615384615384616,0.9813273242540174,0.8275862068965517,0.9903556289123039,0.9300161034441013,12.160193241329216,2.8121758639463224,,optdigits,T2,I
ThreeSigma,0.05,20,26,5216,260,260.0,0.7924528301886793,0.9795816078582005,0.9259259259259259,0.9840444083983231,0.938517468888061,12.262209626656732,2.697679203003645,,optdigits,T2,I
ThreeSigma,0.05,20,27,5216,260,260.0,0.8679245283018868,0.97476513639554,0.8846153846153846,0.9895962556220167,0.9262080710480344,12.114496852576412,3.0948053610045463,,optdigits,T2,I
ThreeSigma,0.05,20,28,5216,260,260.0,0.7037037037037037,0.9658551392690502,0.9056603773584906,0.985276143789377,0.9288131099316328,12.145757319179594,3.551461625029333,,optdigits,T2,I
ThreeSigma,0.05,20,29,5216,260,260.0,0.75,0.9831477326945327,0.7547169811320755,0.9818487532491973,0.9280551157939048,12.136661389526857,3.584587730001658,,optdigits,T2,I
ThreeSigma,0.1,20,0,5216,521,521.0,0.9622641509433962,0.9826537518265306,0.9629629629629629,0.9904357361102158,0.8785345806023876,23.00729124408981,4.011024524981622,,optdigits,T2,I
ThreeSigma,0.1,20,1,5216,521,521.0,0.8846153846153846,0.9916613152352077,0.9230769230769231,0.9900917465209655,0.8836049502243088,23.134304003118938,3.910872181004379,,optdigits,T2,I
ThreeSigma,0.1,20,2,5216,521,521.0,0.9142857142857143,0.9837423550461519,0.8952380952380953,0.9919352619486236,0.878744192770688,23.012542028905735,3.9205459479708225,,optdigits,T2,I
ThreeSigma,0.1,20,3,5216,521,521.0,0.9423076923076923,0.9909564797409928,0.8952380952380953,0.9906679105633989,0.8738432611372173,22.889773691487296,3.80329630500637,,optdigits,T2,I
ThreeSigma,0.1,20,4,5216,521,521.0,0.8761904761904762,0.9774343118929633,0.9615384615384616,0.9914108235839602,0.8839391612473173,23.142675989245298,2.7418439040193334,,optdigits,T2,I
ThreeSigma,0.1,20,5,5216,521,521.0,0.8518518518518519,0.986856192690422,1.0,0.9932291251060401,0.8983324197731897,23.503227115318403,3.3648569170036353,,optdigits,T2,I
ThreeSigma,0.1,20,6,5216,521,521.0,0.9038461538461539,0.9897436383481364,0.9807692307692307,0.9952949419554108,0.8734962824685968,22.88108187583835,3.4328200190211646,,optdigits,T2,I
ThreeSigma,0.1,20,7,5216,521,521.0,0.9622641509433962,0.9844107412803456,0.9523809523809523,0.9890933419630954,0.8912717989803494,23.326358564457752,3.0571192760253325,,optdigits,T2,I
ThreeSigma,0.1,20,8,5216,521,521.0,0.9333333333333333,0.981470174932239,0.8846153846153846,0.9892814785274351,0.88051912178174,23.05700400063259,2.611384015006479,,optdigits,T2,I
ThreeSigma,0.1,20,9,5216,521,521.0,0.8846153846153846,0.9920531810190496,0.8867924528301887,0.9939304551227066,0.8775150089018278,22.981750972990785,2.679565358965192,,optdigits,T2,I
ThreeSigma,0.1,20,10,5216,521,521.0,0.8761904761904762,0.9905282813060405,0.9038461538461539,0.990819146412679,0.8686719601324195,22.76023260131711,3.3364920300082304,,optdigits,T2,I
ThreeSigma,0.1,20,11,5216,521,521.0,0.8952380952380953,0.9864793783905473,0.9523809523809523,0.9940032857821053,0.8649557802043111,22.667142294117994,2.8641965659917332,,optdigits,T2,I
ThreeSigma,0.1,20,12,5216,521,521.0,0.8761904761904762,0.9894769535203085,0.9038461538461539,0.994555101659662,0.8795088903624142,23.031697703578477,2.6491742840153165,,optdigits,T2,I
ThreeSigma,0.1,20,13,5216,521,521.0,0.9345794392523364,0.987620650471061,0.9615384615384616,0.9923132137752563,0.888705809839395,23.262080536476844,2.8330982780316845,,optdigits,T2,I
ThreeSigma,0.1,20,14,5216,521,521.0,0.8703703703703703,0.981621561535196,0.9719626168224299,0.9910313670196115,0.8837546865708973,23.138054898600977,3.416627034021076,,optdigits,T2,I
ThreeSigma,0.1,20,15,5216,521,521.0,0.8952380952380953,0.9875427506186959,0.9714285714285714,0.9946362079588925,0.8686216178018122,22.758971525935397,3.292889636999462,,optdigits,T2,I
ThreeSigma,0.1,20,16,5216,521,521.0,0.9433962264150944,0.9847803388221963,0.9464285714285714,0.9915511861772924,0.8855238003901237,23.1823711997726,3.470349465031177,,optdigits,T2,I
ThreeSigma,0.1,20,17,5216,521,521.0,0.9811320754716981,0.9847837500973966,0.9074074074074074,0.9895969335469924,0.8857242257630817,23.1873918553652,3.134081383002922,,optdigits,T2,I
ThreeSigma,0.1,20,18,5216,521,521.0,0.819047619047619,0.9828533379502424,0.9906542056074766,0.99222379151695,0.8750140636576735,22.91910229462472,2.761383319972083,,optdigits,T2,I
ThreeSigma,0.1,20,19,5216,521,521.0,0.8461538461538461,0.9762319833743235,0.9142857142857143,0.99214694699731,0.8705443817572658,22.807136763019507,2.430921902996488,,optdigits,T2,I
ThreeSigma,0.1,20,20,5216,521,521.0,0.9230769230769231,0.9794552203875634,0.9423076923076923,0.990732336084949,0.8839623181881573,23.14325607061334,2.9956766499672085,,optdigits,T2,I
ThreeSigma,0.1,20,21,5216,521,521.0,0.9230769230769231,0.9908973028077342,0.9714285714285714,0.9923174968741458,0.8915967948043299,23.334499709848462,2.307236708991695,,optdigits,T2,I
ThreeSigma,0.1,20,22,5216,521,521.0,0.8571428571428571,0.9875279978314384,0.9230769230769231,0.9930710514063741,0.8762662112402818,22.95046859156906,3.211070824007038,,optdigits,T2,I
ThreeSigma,0.1,20,23,5216,521,521.0,0.8571428571428571,0.9847458375967963,0.9433962264150944,0.9929037384367828,0.8753840084886984,22.928369412641896,2.517949793022126,,optdigits,T2,I
ThreeSigma,0.1,20,24,5216,521,521.0,0.9523809523809523,0.9898874259896983,0.8807339449541285,0.9944807406232561,0.8860520553096833,23.195603985507567,2.573988954012748,,optdigits,T2,I
ThreeSigma,0.1,20,25,5216,521,521.0,0.8571428571428571,0.9831883431477894,0.9230769230769231,0.9922248406661921,0.8823320845254338,23.102418717362116,3.0007357760332525,,optdigits,T2,I
ThreeSigma,0.1,20,26,5216,521,521.0,0.9333333333333333,0.9801482786663385,0.8679245283018868,0.9927173095484113,0.8893208175737034,23.27748648022127,2.512703996966593,,optdigits,T2,I
ThreeSigma,0.1,20,27,5216,521,521.0,0.7850467289719626,0.9783330633645448,0.8867924528301887,0.9892332148406208,0.8787639016374523,23.013035736018182,2.591694306989666,,optdigits,T2,I
ThreeSigma,0.1,20,28,5216,521,521.0,0.9038461538461539,0.9895431273397455,0.8888888888888888,0.9919035093733223,0.8825865747127067,23.108793696553306,3.3207690689596348,,optdigits,T2,I
ThreeSigma,0.1,20,29,5216,521,521.0,0.897196261682243,0.9938274902899829,0.9245283018867925,0.9896118890125184,0.8792347612282992,23.024830768768897,3.1593382509890944,,optdigits,T2,I
ThreeSigma,0.2,20,0,5216,1043,1043.0,0.8878504672897196,0.9950779412599097,0.9622641509433962,0.9946513936739533,0.8028441838212843,42.06548000245869,3.315447758010123,,optdigits,T2,I
ThreeSigma,0.2,20,1,5216,1043,1043.0,0.9856459330143541,0.9922934539422772,0.9238095238095239,0.9964475007650792,0.8055482555254903,42.20379327012883,3.2333615529933013,,optdigits,T2,I
ThreeSigma,0.2,20,2,5216,1043,1043.0,0.8380952380952381,0.9896922724330974,0.9903846153846154,0.9973728536336918,0.801611878401935,42.00244758025897,3.2172041020239703,,optdigits,T2,I
ThreeSigma,0.2,20,3,5216,1043,1043.0,0.8952380952380953,0.9922940654597056,0.9912280701754386,0.9975616996294424,0.7991209144441269,41.87503477381709,3.0892680030083284,,optdigits,T2,I
ThreeSigma,0.2,20,4,5216,1043,1043.0,0.9245283018867925,0.9957170807146812,0.9493087557603687,0.997062753916908,0.8072140830417307,42.289000347584526,2.6720671899965964,,optdigits,T2,I
ThreeSigma,0.2,20,5,5216,1043,1043.0,0.9907407407407407,0.9949003780050917,0.9622641509433962,0.9918945646099453,0.820737198885225,42.98070772297926,3.6042892170371488,,optdigits,T2,I
ThreeSigma,0.2,20,6,5216,1043,1043.0,0.8625592417061612,0.9915369497957194,0.9528301886792453,0.9962984237084374,0.7992878962138833,41.88357589134013,3.306175214005634,,optdigits,T2,I
ThreeSigma,0.2,20,7,5216,1043,1043.0,0.9134615384615384,0.9941127454735584,0.9619047619047619,0.9961566295945412,0.8127911389980007,42.574266759747736,2.248766359000001,,optdigits,T2,I
ThreeSigma,0.2,20,8,5216,1043,1043.0,0.9545454545454546,0.9926451079939694,0.9333333333333333,0.9926473706789103,0.8046419607477064,42.15743629224519,2.5519966969732195,,optdigits,T2,I
ThreeSigma,0.2,20,9,5216,1043,1043.0,0.985781990521327,0.9955837374051387,0.9056603773584906,0.9951818637705545,0.8021450653935364,42.02972009487939,3.075677626999095,,optdigits,T2,I
ThreeSigma,0.2,20,10,5216,1043,1043.0,0.8909952606635071,0.9937312453817336,0.9861751152073732,0.9954539343397035,0.793683398323545,41.596905824249326,3.677618596004322,,optdigits,T2,I
ThreeSigma,0.2,20,11,5216,1043,1043.0,0.9711538461538461,0.9966031575823687,0.9423076923076923,0.9957668961769519,0.793010544143625,41.56248933294642,2.8774129200028256,,optdigits,T2,I
ThreeSigma,0.2,20,12,5216,1043,1043.0,0.9259259259259259,0.9950966460821488,1.0,0.9966730842243506,0.8040406430023064,42.12667888956797,2.8222269079997204,,optdigits,T2,I
ThreeSigma,0.2,20,13,5216,1043,1043.0,0.957345971563981,0.9944573313312022,0.9428571428571428,0.9970489497995682,0.8107415493072345,42.46943024706504,2.6064379480085336,,optdigits,T2,I
ThreeSigma,0.2,20,14,5216,1043,1043.0,0.919431279620853,0.9878655361128049,0.9478672985781991,0.9887162943367398,0.8086764557737359,42.36380071282659,3.128544966049958,,optdigits,T2,I
ThreeSigma,0.2,20,15,5216,1043,1043.0,0.9357798165137615,0.9952925394194714,0.9383886255924171,0.9956212499633808,0.7936442722427433,41.594904525216315,2.6454949170001782,,optdigits,T2,I
ThreeSigma,0.2,20,16,5216,1043,1043.0,0.9716981132075472,0.995031845715155,0.9074074074074074,0.9933169552899094,0.8105467195772373,42.45946470637569,3.721115481981542,,optdigits,T2,I
ThreeSigma,0.2,20,17,5216,1043,1043.0,0.957345971563981,0.9950525808401406,0.9099099099099099,0.9966458237045793,0.808821764551457,42.371233256807024,3.1253148859832436,,optdigits,T2,I
ThreeSigma,0.2,20,18,5216,1043,1043.0,0.9519230769230769,0.9965474103464461,0.963302752293578,0.9963136200620522,0.8002624017443818,41.93342184922513,2.831978363043163,,optdigits,T2,I
ThreeSigma,0.2,20,19,5216,1043,1043.0,0.9333333333333333,0.9932133353237435,0.8942307692307693,0.996220886394947,0.7946559058103542,41.646649582199615,2.424923543992918,,optdigits,T2,I
ThreeSigma,0.2,20,20,5216,1043,1043.0,0.9158878504672897,0.9917485404162923,0.9473684210526315,0.9966176854953472,0.8045343169162004,42.151930310263644,2.540026222006418,,optdigits,T2,I
ThreeSigma,0.2,20,21,5216,1043,1043.0,0.9619047619047619,0.990073332154047,0.9259259259259259,0.9955745998285458,0.8124298146498531,42.555785019339986,2.5508819649694487,,optdigits,T2,I
ThreeSigma,0.2,20,22,5216,1043,1043.0,0.981651376146789,0.9962082368580831,0.9282296650717703,0.996490388934561,0.8024144978946796,42.04350156731286,2.9917468759813346,,optdigits,T2,I
ThreeSigma,0.2,20,23,5216,1043,1043.0,0.8949771689497716,0.9943954931499587,0.985781990521327,0.9974178930864107,0.7985214110227241,41.84437017381234,2.4385416280128993,,optdigits,T2,I
ThreeSigma,0.2,20,24,5216,1043,1043.0,0.8899521531100478,0.9944390573112979,0.8421052631578947,0.9971155646221844,0.8076531330051422,42.31145775321302,2.2513046790263616,,optdigits,T2,I
ThreeSigma,0.2,20,25,5216,1043,1043.0,0.9478672985781991,0.9945985353147521,0.9765258215962441,0.9982852370480686,0.8056619658447502,42.20960955295897,2.3095726129831746,,optdigits,T2,I
ThreeSigma,0.2,20,26,5216,1043,1043.0,0.9809523809523809,0.9953130738198686,0.9488372093023256,0.9954530443150124,0.8107562731396152,42.470183371091316,2.0121234419639222,,optdigits,T2,I
ThreeSigma,0.2,20,27,5216,1043,1043.0,0.9282296650717703,0.9882630506919078,1.0,0.9962278201402744,0.803647963655321,42.10659334096967,2.2697673329967074,,optdigits,T2,I
ThreeSigma,0.2,20,28,5216,1043,1043.0,0.9807692307692307,0.9895033940872956,0.9209302325581395,0.9970827791425964,0.8077557419680612,42.31670620166633,2.455568471981678,,optdigits,T2,I
ThreeSigma,0.2,20,29,5216,1043,1043.0,0.8165137614678899,0.9927478755014714,0.976303317535545,0.9963750758983211,0.8029797994177941,42.07241674022016,2.605661900015548,,optdigits,T2,I
BoxPlot,0.05,5,0,5216,260,260.0,1.0,0.9882214094720564,0.4126984126984127,0.8446056791064012,0.7596805559694428,39.74370835444159,0.799083792953752,,optdigits,T2,I
BoxPlot,0.05,5,1,5216,260,260.0,0.576271186440678,0.8299394434915341,0.47619047619047616,0.8222107186887313,0.7594519930533765,39.7320516457222,0.6573604130535387,,optdigits,T2,I
BoxPlot,0.05,5,2,5216,260,260.0,1.0,0.9854293590776586,0.509090909090909,0.7048645832697799,0.7595364445782863,39.7363586734926,0.834029636986088,,optdigits,T2,I
BoxPlot,0.05,5,3,5216,260,260.0,1.0,0.9496524899089321,1.0,0.9840444057692747,0.7595992924683714,39.73956391588694,0.9096590810222551,,optdigits,T2,I
BoxPlot,0.05,5,4,5216,260,260.0,0.5454545454545454,0.8472188087576624,0.509090909090909,0.8479166482740396,0.7593297988794896,39.72581974285397,1.081216894031968,,optdigits,T2,I
BoxPlot,0.05,5,5,5216,260,260.0,0.5423728813559322,0.8093863139565799,0.3125,0.8157737303054803,0.7595751125383642,39.73833073945657,0.707478174008429,,optdigits,T2,I
BoxPlot,0.05,5,6,5216,260,260.0,0.5925925925925926,0.9446139823215652,1.0,0.9989873848513102,0.759567783421454,39.73795695449416,0.799817075021565,,optdigits,T2,I
BoxPlot,0.05,5,7,5216,260,260.0,0.5633802816901409,0.8382982171821464,0.3018867924528302,0.6649627061308983,0.7594992616944418,39.734462346416535,0.7718642849940807,,optdigits,T2,I
BoxPlot,0.05,5,8,5216,260,260.0,1.0,0.9935725855041928,1.0,0.987934613132735,0.7595157905271905,39.735305316886716,0.8926875839824788,,optdigits,T2,I
BoxPlot,0.05,5,9,5216,260,260.0,1.0,0.9933727551366841,0.7719298245614035,0.8325326473463537,0.7594519930533765,39.7320516457222,1.096312040986959,,optdigits,T2,I
BoxPlot,0.05,5,10,5216,260,260.0,0.41509433962264153,0.8367070150535947,0.36065573770491804,0.7797643852168443,0.7594233963263967,39.73059321264623,0.8435606549610384,,optdigits,T2,I
BoxPlot,0.05,5,11,5216,260,260.0,0.23728813559322035,0.6457850101094235,0.5151515151515151,0.8723095588102984,0.75958009212668,39.73858469846068,0.7619967529899441,,optdigits,T2,I
BoxPlot,0.05,5,12,5216,260,260.0,0.5357142857142857,0.8082970646528038,1.0,0.9856712692481983,0.7595149282371731,39.73526134009583,0.9261345150298439,,optdigits,T2,I
BoxPlot,0.05,5,13,5216,260,260.0,1.0,0.988204009184041,0.5925925925925926,0.8614129647511023,0.7594267459657924,39.730764044255416,1.0585751860053279,,optdigits,T2,I
BoxPlot,0.05,5,14,5216,260,260.0,0.5423728813559322,0.7733602974896727,1.0,0.9741328075112256,0.759567783421454,39.73795695449416,0.7590715599944815,,optdigits,T2,I
BoxPlot,0.05,5,15,5216,260,260.0,1.0,0.9659547760288765,1.0,0.9879829592034273,0.7596263334643538,39.740943006682045,0.810230030969251,,optdigits,T2,I
BoxPlot,0.05,5,16,5216,260,260.0,1.0,0.9802684398731816,1.0,0.9500881680117094,0.7595157905271905,39.735305316886716,0.9940707200439647,,optdigits,T2,I
BoxPlot,0.05,5,17,5216,260,260.0,1.0,0.9837275207328845,1.0,0.9744313751102165,0.7596033739050829,39.73977206915923,0.7076132349902764,,optdigits,T2,I
BoxPlot,0.05,5,18,5216,260,260.0,1.0,0.987845719418194,0.6206896551724138,0.8765668439295565,0.7595612896484705,39.73762577207199,0.898890295997262,,optdigits,T2,I
BoxPlot,0.05,5,19,5216,260,260.0,0.6885245901639344,0.9061948848624513,0.6031746031746031,0.82136147911438,0.7595291490155958,39.73598659979538,0.7387604509713128,,optdigits,T2,I
BoxPlot,0.05,5,20,5216,260,260.0,0.4745762711864407,0.8620625705089392,0.3103448275862069,0.754979670118048,0.7593132008748222,39.72497324461593,0.7012873640051112,,optdigits,T2,I
BoxPlot,0.05,5,21,5216,260,260.0,1.0,0.9916550368874365,0.37037037037037035,0.8161857480531044,0.7595265973800961,39.7358564663849,0.778500292042736,,optdigits,T2,I
BoxPlot,0.05,5,22,5216,260,260.0,0.4,0.771072145441884,1.0,0.9957759922276604,0.7594992616944418,39.734462346416535,0.6708759669563733,,optdigits,T2,I
BoxPlot,0.05,5,23,5216,260,260.0,0.6896551724137931,0.8604139765148583,0.47761194029850745,0.8559717610693804,0.7595149044743856,39.735260128193666,0.7286422749748453,,optdigits,T2,I
BoxPlot,0.05,5,24,5216,260,260.0,0.35714285714285715,0.7735424042300998,0.42424242424242425,0.8450837849283146,0.75958009212668,39.73858469846068,0.8641492429887876,,optdigits,T2,I
BoxPlot,0.05,5,25,5216,260,260.0,0.6451612903225806,0.8590455218061397,1.0,0.959522536299482,0.7596015880034606,39.73968098817649,0.8116740069817752,,optdigits,T2,I
BoxPlot,0.05,5,26,5216,260,260.0,0.4,0.6532224024526647,1.0,0.9883396009577273,0.75958009212668,39.73858469846068,0.9974397610058077,,optdigits,T2,I
BoxPlot,0.05,5,27,5216,260,260.0,0.46153846153846156,0.8464122072072112,0.5757575757575758,0.8886662326987441,0.7595177336221727,39.73540441473081,0.6991669400013052,,optdigits,T2,I
BoxPlot,0.05,5,28,5216,260,260.0,1.0,0.9747045681077691,0.4827586206896552,0.8334895069244851,0.7596263334643538,39.740943006682045,0.8475667500169948,,optdigits,T2,I
BoxPlot,0.05,5,29,5216,260,260.0,1.0,0.9871522439546087,1.0,0.9929663890550897,0.7596040097578423,39.739804497649956,0.6696030900347978,,optdigits,T2,I
BoxPlot,0.1,5,0,5216,521,521.0,0.4153846153846154,0.7399449033094541,0.5128205128205128,0.847986954465393,0.671835507558383,70.33342438002512,0.9285535559756681,,optdigits,T2,I
BoxPlot,0.1,5,1,5216,521,521.0,1.0,0.985923108256201,0.26548672566371684,0.6814209821058375,0.6716038082327611,70.30951300962094,0.8579196779755875,,optdigits,T2,I
BoxPlot,0.1,5,2,5216,521,521.0,0.34710743801652894,0.6753396245207143,0.4375,0.8298728231072917,0.6717233821514128,70.32185303802581,0.721262841951102,,optdigits,T2,I
BoxPlot,0.1,5,3,5216,521,521.0,0.42105263157894735,0.6829225464755145,0.5641025641025641,0.8642259737260691,0.671693110477265,70.31872900125374,0.8158083069720306,,optdigits,T2,I
BoxPlot,0.1,5,4,5216,521,521.0,1.0,0.999461594965112,1.0,0.9862832095620377,0.6714308487869861,70.29166359481697,0.9199334229924716,,optdigits,T2,I
BoxPlot,0.1,5,5,5216,521,521.0,1.0,0.9783579604445587,1.0,0.9916885305911484,0.6717643858030926,70.32608461487916,0.6908807670115493,,optdigits,T2,I
BoxPlot,0.1,5,6,5216,521,521.0,1.0,0.9991957394460613,0.625,0.8509250639293632,0.6717359518182071,70.32315022763898,0.7805671769892797,,optdigits,T2,I
BoxPlot,0.1,5,7,5216,521,521.0,1.0,0.9868302785356845,1.0,0.9853036532550584,0.6716295068989901,70.31216511197579,0.6253107059746981,,optdigits,T2,I
BoxPlot,0.1,5,8,5216,521,521.0,0.5901639344262295,0.8629379038581725,1.0,0.9896748218069087,0.6716670849696098,70.31604316886373,0.9446579429786652,,optdigits,T2,I
BoxPlot,0.1,5,9,5216,521,521.0,1.0,0.9973898641775748,1.0,0.9992959522146417,0.671603808232761,70.30951300962094,0.8389145529945381,,optdigits,T2,I
BoxPlot,0.1,5,10,5216,521,521.0,1.0,0.9945506864731845,1.0,0.9955933294365396,0.6714997214284208,70.29877125141303,0.7399205359979533,,optdigits,T2,I
BoxPlot,0.1,5,11,5216,521,521.0,1.0,0.9860215764310443,1.0,0.9911179821079854,0.6717607863591073,70.32571315225988,0.7679776030126959,,optdigits,T2,I
BoxPlot,0.1,5,12,5216,521,521.0,0.6363636363636364,0.9029052311234596,1.0,0.9832017395060976,0.6716777511311443,70.31714391673408,0.7264467629720457,,optdigits,T2,I
BoxPlot,0.1,5,13,5216,521,521.0,0.55,0.825216513971154,0.5081967213114754,0.8353559031635809,0.671504640174977,70.29927886605763,1.0457993149757385,,optdigits,T2,I
BoxPlot,0.1,5,14,5216,521,521.0,1.0,0.9956371050491842,1.0,0.9903766726812877,0.6717359518182071,70.32315022763898,0.7812074039829895,,optdigits,T2,I
BoxPlot,0.1,5,15,5216,521,521.0,1.0,0.9914970972415761,0.3252032520325203,0.6911732404078821,0.6718107067360366,70.33086493515898,0.7540078139863908,,optdigits,T2,I
BoxPlot,0.1,5,16,5216,521,521.0,0.49230769230769234,0.8327619889320407,1.0,0.9867862169277591,0.6716670849696098,70.31604316886373,0.9449428839725442,,optdigits,T2,I
BoxPlot,0.1,5,17,5216,521,521.0,1.0,0.9841327779541326,0.4409448818897638,0.8491540613109856,0.6717773627557294,70.32742383639128,0.8418575190007687,,optdigits,T2,I
BoxPlot,0.1,5,18,5216,521,521.0,1.0,0.994018271192141,0.4,0.835181593936146,0.671753580888649,70.32496954770858,0.9734232169575989,,optdigits,T2,I
BoxPlot,0.1,5,19,5216,521,521.0,0.42857142857142855,0.6563685904122367,1.0,0.9835219740229003,0.6716950169099175,70.31892574510348,0.7185996279586107,,optdigits,T2,I
BoxPlot,0.1,5,20,5216,521,521.0,0.40336134453781514,0.8612393427160072,1.0,0.9955652390516414,0.6714741305613017,70.29613027392634,0.7987670269794762,,optdigits,T2,I
BoxPlot,0.1,5,21,5216,521,521.0,1.0,0.9850232322343396,1.0,0.9953605055304059,0.6716578941864826,70.31509468004501,0.7675736449891701,,optdigits,T2,I
BoxPlot,0.1,5,22,5216,521,521.0,1.0,1.0,1.0,0.9908535316320773,0.6716295068989901,70.31216511197579,0.7801857199519873,,optdigits,T2,I
BoxPlot,0.1,5,23,5216,521,521.0,0.6607142857142857,0.8232850385385928,1.0,0.9980140764230103,0.6716099393473124,70.31014574064264,0.7145445459755138,,optdigits,T2,I
BoxPlot,0.1,5,24,5216,521,521.0,0.4132231404958678,0.8357870860741954,0.5074626865671642,0.8304486690330533,0.6717607863591073,70.32571315225988,0.7990674279863015,,optdigits,T2,I
BoxPlot,0.1,5,25,5216,521,521.0,0.3384615384615385,0.827325116134561,0.5344827586206896,0.8650626654582372,0.6717342117205387,70.3229706495596,0.8830842379829846,,optdigits,T2,I
