method,p,rep,n_full,n_sample,rho_srs,rho_tilde_srs,rho_str,rho_tilde_str,rho_str_km,rho_tilde_str_km,time_total_s,error,dataset,tier,method_class
LOF,0.05,13,6870,343,0.23529411764705882,0.2234224560208429,0.20588235294117646,0.2920045700406133,0.20588235294117646,0.1397455833866813,1.008346693997737,,pendigits,T2,IV
LOF,0.05,14,6870,343,0.14705882352941177,0.17735423475292855,0.14705882352941177,0.20834911583666774,0.17647058823529413,0.2760420980135017,0.9411612880066969,,pendigits,T2,IV
LOF,0.05,15,6870,343,0.23529411764705882,0.20282618114645037,0.17647058823529413,0.19870972423182282,0.29411764705882354,0.1596155491717766,0.8139622390153818,,pendigits,T2,IV
LOF,0.05,16,6870,343,0.17647058823529413,0.15670024487992124,0.3235294117647059,0.2290255736285482,0.14705882352941177,0.19097432733080436,0.9229948170250282,,pendigits,T2,IV
LOF,0.05,17,6870,343,0.14705882352941177,0.24502705285040427,0.20588235294117646,0.16636418785706394,0.20588235294117646,0.10316549905338498,1.0246321220183745,,pendigits,T2,IV
LOF,0.05,18,6870,343,0.14705882352941177,0.1417387308549863,0.17647058823529413,0.23247135469120045,0.17647058823529413,0.17761512752430253,1.1103287560399622,,pendigits,T2,IV
LOF,0.05,19,6870,343,0.23529411764705882,0.3273929176983486,0.17647058823529413,0.261489169532209,0.2647058823529412,0.2635566221694004,0.9237489679944701,,pendigits,T2,IV
LOF,0.05,20,6870,343,0.23529411764705882,0.2816330217500901,0.20588235294117646,0.2836695008127051,0.14705882352941177,0.24129797093721933,0.9910313939908519,,pendigits,T2,IV
LOF,0.05,21,6870,343,0.17647058823529413,0.2284939329814807,0.14705882352941177,0.15091307531344691,0.11764705882352941,0.08136164531027315,0.8525060469983146,,pendigits,T2,IV
LOF,0.05,22,6870,343,0.23529411764705882,0.1732052484699916,0.14705882352941177,0.23783031347803704,0.11764705882352941,0.17624804774156558,0.6327297260286286,,pendigits,T2,IV
LOF,0.05,23,6870,343,0.14705882352941177,0.1574186766346397,0.23529411764705882,0.23506458883691886,0.20588235294117646,0.2567867282521148,1.1181629960192367,,pendigits,T2,IV
LOF,0.05,24,6870,343,0.08823529411764706,0.25259339924746543,0.35294117647058826,0.32285681999498883,0.08823529411764706,0.17157996446533275,0.8160299370065331,,pendigits,T2,IV
LOF,0.05,25,6870,343,0.14705882352941177,0.24168015009051635,0.20588235294117646,0.31885006119586823,0.2647058823529412,0.2971947013032292,0.873632709030062,,pendigits,T2,IV
LOF,0.05,26,6870,343,0.2647058823529412,0.3026476234402857,0.08823529411764706,0.1599112755522228,0.11764705882352941,0.19464032906782974,0.9053684420068748,,pendigits,T2,IV
LOF,0.05,27,6870,343,0.20588235294117646,0.22351411276173344,0.17647058823529413,0.18725759392215827,0.14705882352941177,0.1643127641846326,1.0960847869864665,,pendigits,T2,IV
LOF,0.05,28,6870,343,0.11764705882352941,0.1841570675015663,0.2647058823529412,0.21814526012516633,0.11764705882352941,0.17531816013693463,0.9412046530051157,,pendigits,T2,IV
LOF,0.05,29,6870,343,0.3235294117647059,0.26107369941886777,0.3235294117647059,0.23102939279620024,0.17647058823529413,0.22776444510299318,0.9512038829852827,,pendigits,T2,IV
LOF,0.1,0,6870,687,0.36764705882352944,0.39309694885221425,0.3235294117647059,0.35107394595029906,0.3235294117647059,0.39616088245788184,0.8927550170337781,,pendigits,T2,IV
LOF,0.1,1,6870,687,0.3088235294117647,0.3783140315469918,0.39705882352941174,0.43049509762449395,0.27941176470588236,0.43690120653579956,0.9550663069821894,,pendigits,T2,IV
LOF,0.1,2,6870,687,0.35294117647058826,0.4508537928197522,0.3382352941176471,0.40909881858706865,0.3382352941176471,0.38616508959312434,0.936595400038641,,pendigits,T2,IV
LOF,0.1,3,6870,687,0.3235294117647059,0.3270136309019331,0.36764705882352944,0.42489510844076,0.3382352941176471,0.4271389430295178,0.8272229179856367,,pendigits,T2,IV
LOF,0.1,4,6870,687,0.3382352941176471,0.40897690964514677,0.3382352941176471,0.41364157741882235,0.36764705882352944,0.3958052777077966,1.3408617530367337,,pendigits,T2,IV
LOF,0.1,5,6870,687,0.36764705882352944,0.37420983443006195,0.27941176470588236,0.4056219266070249,0.3235294117647059,0.38740227658283133,1.4192990610026754,,pendigits,T2,IV
LOF,0.1,6,6870,687,0.3382352941176471,0.40591670642015165,0.35294117647058826,0.4667612071612806,0.3382352941176471,0.44284225437497515,1.572390899003949,,pendigits,T2,IV
LOF,0.1,7,6870,687,0.3382352941176471,0.4591621937654329,0.25,0.39288373774067337,0.3235294117647059,0.4227380120539777,1.0957044350216165,,pendigits,T2,IV
LOF,0.1,8,6870,687,0.3382352941176471,0.4250442535207919,0.29411764705882354,0.4625507937765982,0.3382352941176471,0.42161881100830695,1.3089621310355142,,pendigits,T2,IV
LOF,0.1,9,6870,687,0.4264705882352941,0.4322652184915696,0.36764705882352944,0.4176268113657437,0.3088235294117647,0.32527673704024285,1.571609751030337,,pendigits,T2,IV
LOF,0.1,10,6870,687,0.3382352941176471,0.3939270953254371,0.35294117647058826,0.40082112740418807,0.3235294117647059,0.4114582893364901,0.9599545159726404,,pendigits,T2,IV
LOF,0.1,11,6870,687,0.3382352941176471,0.4194169858387626,0.3235294117647059,0.4372230402120372,0.35294117647058826,0.3897712627101356,0.7868909299722873,,pendigits,T2,IV
LOF,0.1,12,6870,687,0.35294117647058826,0.40417770907436357,0.38235294117647056,0.3862022989642404,0.4411764705882353,0.44124683496829875,1.2206566859968007,,pendigits,T2,IV
LOF,0.1,13,6870,687,0.3088235294117647,0.43948180151472227,0.23529411764705882,0.40224579665112586,0.27941176470588236,0.3735643570677348,0.9672826349851675,,pendigits,T2,IV
LOF,0.1,14,6870,687,0.38235294117647056,0.37804910680233794,0.36764705882352944,0.34678326525193387,0.36764705882352944,0.496839495010167,1.054801944992505,,pendigits,T2,IV
LOF,0.1,15,6870,687,0.3088235294117647,0.3549342171916589,0.39705882352941174,0.3956221475066266,0.3235294117647059,0.38744466725743526,1.0261429829988629,,pendigits,T2,IV
LOF,0.1,16,6870,687,0.39705882352941174,0.3756212396606861,0.3088235294117647,0.4414170267449305,0.35294117647058826,0.36896749491507347,1.1376498179743066,,pendigits,T2,IV
LOF,0.1,17,6870,687,0.3382352941176471,0.426363918728483,0.23529411764705882,0.42281953983409726,0.36764705882352944,0.4138652692117354,1.7441436859662645,,pendigits,T2,IV
LOF,0.1,18,6870,687,0.45588235294117646,0.457299788599573,0.4411764705882353,0.4438903973865965,0.27941176470588236,0.36601890051199715,1.1105289360275492,,pendigits,T2,IV
LOF,0.1,19,6870,687,0.3382352941176471,0.4379005092945901,0.3088235294117647,0.35465165703824136,0.29411764705882354,0.44925161087081333,1.3678999039693736,,pendigits,T2,IV
LOF,0.1,20,6870,687,0.3382352941176471,0.406111309322114,0.45588235294117646,0.427539162598841,0.29411764705882354,0.38448447100699007,0.9084193229791708,,pendigits,T2,IV
LOF,0.1,21,6870,687,0.39705882352941174,0.43708166433310114,0.36764705882352944,0.40583602594399143,0.39705882352941174,0.3397409668215238,0.809939440980088,,pendigits,T2,IV
LOF,0.1,22,6870,687,0.3235294117647059,0.37761312216859644,0.27941176470588236,0.4442607914995345,0.3235294117647059,0.4545049090738444,0.8317614280385897,,pendigits,T2,IV
LOF,0.1,23,6870,687,0.2647058823529412,0.4185946810045248,0.4264705882352941,0.3663787243361833,0.4264705882352941,0.42573044351288303,0.5946986369672231,,pendigits,T2,IV
LOF,0.1,24,6870,687,0.4117647058823529,0.3992004268737377,0.3088235294117647,0.4687407569042502,0.2647058823529412,0.36787888498358573,1.2860246929922141,,pendigits,T2,IV
LOF,0.1,25,6870,687,0.38235294117647056,0.3953845882823526,0.4117647058823529,0.4149562952834796,0.4264705882352941,0.44171982295445017,0.7641101529588923,,pendigits,T2,IV
LOF,0.1,26,6870,687,0.3235294117647059,0.35549798785477527,0.4117647058823529,0.38036864853232927,0.36764705882352944,0.3872621506772228,0.8133812989690341,,pendigits,T2,IV
LOF,0.1,27,6870,687,0.27941176470588236,0.40015094280966235,0.3088235294117647,0.4029583976213471,0.25,0.3463694479318088,0.9646785969962366,,pendigits,T2,IV
LOF,0.1,28,6870,687,0.35294117647058826,0.3980091463531981,0.3382352941176471,0.430913127843183,0.3235294117647059,0.40344470477468364,0.6456414850545116,,pendigits,T2,IV
LOF,0.1,29,6870,687,0.27941176470588236,0.3621454519706102,0.3235294117647059,0.39668700798498924,0.3382352941176471,0.3991150535902032,0.963512777001597,,pendigits,T2,IV
LOF,0.2,0,6870,1374,0.5547445255474452,0.6250342203334118,0.4306569343065693,0.5898079071019466,0.5036496350364964,0.6008221098584645,1.0835787529940717,,pendigits,T2,IV
LOF,0.2,1,6870,1374,0.5693430656934306,0.6115034972415401,0.5255474452554745,0.6437464193180543,0.5401459854014599,0.6007723019870128,0.8982784330146387,,pendigits,T2,IV
LOF,0.2,2,6870,1374,0.5474452554744526,0.6314924253898888,0.48905109489051096,0.5826160974585658,0.5620437956204379,0.6462202936010808,0.9077839470119216,,pendigits,T2,IV
LOF,0.2,3,6870,1374,0.5328467153284672,0.5984825414470478,0.5182481751824818,0.6037353782236378,0.4744525547445255,0.5482014366539879,0.9244744720053859,,pendigits,T2,IV
LOF,0.2,4,6870,1374,0.4233576642335766,0.6031982587108551,0.46715328467153283,0.5965038050348482,0.5401459854014599,0.6128374389176994,0.686123799008783,,pendigits,T2,IV
LOF,0.2,5,6870,1374,0.49635036496350365,0.6079811805502577,0.39416058394160586,0.5696207550158098,0.49635036496350365,0.6074988215071564,1.071012421976775,,pendigits,T2,IV
LOF,0.2,6,6870,1374,0.48905109489051096,0.6027413435697573,0.45255474452554745,0.5923671911012992,0.49635036496350365,0.578802586325115,1.1966206470387988,,pendigits,T2,IV
LOF,0.2,7,6870,1374,0.5401459854014599,0.5893141408202994,0.49635036496350365,0.5680706587289588,0.5109489051094891,0.5598898320957888,1.2089444050216116,,pendigits,T2,IV
LOF,0.2,8,6870,1374,0.5109489051094891,0.5942583155358148,0.5182481751824818,0.6045115360955877,0.4744525547445255,0.5965605202156865,1.0055420230492018,,pendigits,T2,IV
LOF,0.2,9,6870,1374,0.5182481751824818,0.6143685999267762,0.5109489051094891,0.6299207453909259,0.5036496350364964,0.6183312207827357,1.0375344810308889,,pendigits,T2,IV
LOF,0.2,10,6870,1374,0.48905109489051096,0.6177317364855904,0.5182481751824818,0.5893357048914567,0.5328467153284672,0.5858490988055431,1.000217174005229,,pendigits,T2,IV
LOF,0.2,11,6870,1374,0.5401459854014599,0.6044424660282681,0.4744525547445255,0.5927611531446353,0.48175182481751827,0.6220093248994676,1.147749494004529,,pendigits,T2,IV
LOF,0.2,12,6870,1374,0.5474452554744526,0.6270545776376938,0.5255474452554745,0.6378324527047201,0.45985401459854014,0.6020004837883233,0.9335914339753799,,pendigits,T2,IV
LOF,0.2,13,6870,1374,0.45255474452554745,0.6020928253094028,0.44525547445255476,0.6170854188155525,0.46715328467153283,0.5758264292045583,1.103362730005756,,pendigits,T2,IV
LOF,0.2,14,6870,1374,0.5328467153284672,0.6037184977779567,0.5109489051094891,0.6067117243044189,0.5474452554744526,0.6097844866817397,1.0228687910130247,,pendigits,T2,IV
LOF,0.2,15,6870,1374,0.49635036496350365,0.5986104679068797,0.48175182481751827,0.6048260853627571,0.49635036496350365,0.5872556879442385,0.9141554149682634,,pendigits,T2,IV
LOF,0.2,16,6870,1374,0.5547445255474452,0.5573385335364015,0.4744525547445255,0.5932868251532475,0.48175182481751827,0.5688298748022114,1.0075763530330732,,pendigits,T2,IV
LOF,0.2,17,6870,1374,0.5109489051094891,0.5940937544725636,0.5328467153284672,0.5938093272993239,0.5109489051094891,0.5728488280758507,1.7153780630324036,,pendigits,T2,IV
LOF,0.2,18,6870,1374,0.45985401459854014,0.6230058127738428,0.5328467153284672,0.6388619838101516,0.48905109489051096,0.5974486921971315,1.177154064993374,,pendigits,T2,IV
LOF,0.2,19,6870,1374,0.36496350364963503,0.631041495145994,0.48175182481751827,0.6163156972674861,0.5182481751824818,0.5985805715406225,0.8271595869446173,,pendigits,T2,IV
LOF,0.2,20,6870,1374,0.5182481751824818,0.6307068814650767,0.5182481751824818,0.5904197101793516,0.5036496350364964,0.6153697746417466,1.0791377400164492,,pendigits,T2,IV
LOF,0.2,21,6870,1374,0.5036496350364964,0.604708047105073,0.48175182481751827,0.6022714827944479,0.44525547445255476,0.5646732993900071,0.9851094100158662,,pendigits,T2,IV
LOF,0.2,22,6870,1374,0.45255474452554745,0.5700432168977864,0.45255474452554745,0.616527409160478,0.5109489051094891,0.5952800252710834,1.0182247430202551,,pendigits,T2,IV
LOF,0.2,23,6870,1374,0.5109489051094891,0.5914109737481161,0.49635036496350365,0.6034306958304072,0.5547445255474452,0.6284015376878512,0.9404102150001563,,pendigits,T2,IV
LOF,0.2,24,6870,1374,0.48175182481751827,0.5749655527820646,0.48175182481751827,0.5900846226278758,0.49635036496350365,0.5934788064454735,1.125477199035231,,pendigits,T2,IV
LOF,0.2,25,6870,1374,0.5109489051094891,0.5771643096757888,0.5255474452554745,0.612320562268008,0.48175182481751827,0.6027199082262897,1.0574606300215237,,pendigits,T2,IV
LOF,0.2,26,6870,1374,0.49635036496350365,0.5960098717725012,0.5036496350364964,0.5915513411593248,0.5182481751824818,0.5751265979744355,1.0877471959684044,,pendigits,T2,IV
LOF,0.2,27,6870,1374,0.5255474452554745,0.5930807324254005,0.4306569343065693,0.5981462191265795,0.5255474452554745,0.588331529134102,1.0424688860075548,,pendigits,T2,IV
LOF,0.2,28,6870,1374,0.5109489051094891,0.6000218130699293,0.48905109489051096,0.6142806588107355,0.48175182481751827,0.5941888876517364,1.0472139380290173,,pendigits,T2,IV
LOF,0.2,29,6870,1374,0.45985401459854014,0.5871363170549652,0.48905109489051096,0.5798264002956427,0.5109489051094891,0.6186762851272529,0.9979530510026962,,pendigits,T2,IV
ThreeSigma,0.05,0,6435,321,0.9375,0.9664491688601158,0.9375,0.995152760031656,0.9375,0.9916259699062153,0.635424463020172,,satellite,T2,I
ThreeSigma,0.05,1,6435,321,0.90625,0.9923423591761876,0.96875,0.9876532728877484,0.9375,0.9962360234120234,0.15038476197514683,,satellite,T2,I
ThreeSigma,0.05,2,6435,321,0.9375,0.9719437269113511,0.90625,0.9920776259177365,0.9375,0.9904943371108837,0.14738817402394488,,satellite,T2,I
ThreeSigma,0.05,3,6435,321,0.875,0.9917024615792822,0.90625,0.9800419389674566,0.9375,0.9967340829528889,0.156210009008646,,satellite,T2,I
ThreeSigma,0.05,4,6435,321,0.90625,0.9857188039946568,0.9375,0.9935395239872734,0.96875,0.996688713189556,0.16017899103462696,,satellite,T2,I
ThreeSigma,0.05,5,6435,321,0.9375,0.9966220644082946,0.96875,0.9958950741938178,1.0,0.9893386424555433,0.3262335350154899,,satellite,T2,I
ThreeSigma,0.05,6,6435,321,0.875,0.9923757310294403,0.9375,0.9933711198730916,0.9538461538461539,0.9968158031076969,0.1527443510130979,,satellite,T2,I
ThreeSigma,0.05,7,6435,321,0.96875,0.994444423280359,0.96875,0.9812852651297267,0.96875,0.9968761249909555,0.1580777710187249,,satellite,T2,I
ThreeSigma,0.05,8,6435,321,0.875,0.994327275788876,0.90625,0.9929570400121833,0.96875,0.9954555897778986,0.13183118699816987,,satellite,T2,I
ThreeSigma,0.05,9,6435,321,1.0,0.9964272934880947,0.9846153846153847,0.9927015124951442,0.96875,0.9950041940863104,0.33848905097693205,,satellite,T2,I
ThreeSigma,0.05,10,6435,321,0.9375,0.992057361730204,0.90625,0.9907933578081042,1.0,0.9951688104569554,0.3353927800199017,,satellite,T2,I
ThreeSigma,0.05,11,6435,321,0.96875,0.9921580152045183,0.9538461538461539,0.9918467608274469,0.9375,0.995333632953642,0.1209079620311968,,satellite,T2,I
ThreeSigma,0.05,12,6435,321,0.9375,0.9684842757889676,0.8923076923076924,0.9782872403705737,0.96875,0.9970998807860529,0.2018434689962305,,satellite,T2,I
ThreeSigma,0.05,13,6435,321,0.9230769230769231,0.9859162824617221,0.9230769230769231,0.9648378340994327,0.96875,0.9948517039505086,0.3245281430426985,,satellite,T2,I
ThreeSigma,0.05,14,6435,321,0.9375,0.9872355540032677,0.90625,0.9897328909944766,0.90625,0.989408306243353,0.2723307820269838,,satellite,T2,I
ThreeSigma,0.05,15,6435,321,0.875,0.9941505748533017,0.9375,0.9807082648988841,0.96875,0.9978980613260061,0.12987123103812337,,satellite,T2,I
ThreeSigma,0.05,16,6435,321,0.9375,0.9894136073645807,0.96875,0.975472910106218,1.0,0.9945853874966488,0.1294812199776061,,satellite,T2,I
ThreeSigma,0.05,17,6435,321,0.90625,0.9739282825046254,0.8484848484848485,0.9953873212557878,0.875,0.9964002463161699,0.18883505498524755,,satellite,T2,I
ThreeSigma,0.05,18,6435,321,0.8923076923076924,0.9817818098394504,0.9375,0.9974543209084966,0.96875,0.9924532891772533,0.19655847700778395,,satellite,T2,I
ThreeSigma,0.05,19,6435,321,0.875,0.9885208380731016,0.96875,0.9878822658990353,1.0,0.9935472612192313,0.36055395600851625,,satellite,T2,I
ThreeSigma,0.05,20,6435,321,0.84375,0.9575328833051221,1.0,0.9922127898228873,0.9230769230769231,0.9969154928310467,0.11922341695753857,,satellite,T2,I
ThreeSigma,0.05,21,6435,321,0.90625,0.9765628004513988,0.9375,0.9948457465475598,0.90625,0.9951814904852025,0.12014429998816922,,satellite,T2,I
ThreeSigma,0.05,22,6435,321,0.9375,0.9956012106579957,0.9375,0.98695130672902,0.90625,0.9943753384959344,0.11327445198548958,,satellite,T2,I
ThreeSigma,0.05,23,6435,321,0.90625,0.9902194104350102,0.96875,0.99490025266111,0.9846153846153847,0.9962407679044359,0.18519796896725893,,satellite,T2,I
ThreeSigma,0.05,24,6435,321,0.90625,0.9882044380278391,0.9393939393939394,0.9920638843900755,0.9846153846153847,0.9928474149457267,0.16457085905130953,,satellite,T2,I
ThreeSigma,0.05,25,6435,321,0.90625,0.9884746848695221,0.9375,0.9907895068630908,1.0,0.9968857267187593,0.25527080800384283,,satellite,T2,I
ThreeSigma,0.05,26,6435,321,1.0,0.9922316173220417,0.9375,0.9811364035282777,0.9375,0.9960178645101807,0.18621804099529982,,satellite,T2,I
ThreeSigma,0.05,27,6435,321,0.96875,0.9922412340315941,0.96875,0.9906535477951246,0.90625,0.9963511634227374,0.1810715239844285,,satellite,T2,I
ThreeSigma,0.05,28,6435,321,0.9375,0.9838918336367641,0.96875,0.9959188186406925,0.9375,0.9864582179711848,0.20158448902657256,,satellite,T2,I
ThreeSigma,0.05,29,6435,321,0.9230769230769231,0.9894678887949926,0.9375,0.9772910925370666,0.9375,0.995147811876045,0.49249124102061614,,satellite,T2,I
ThreeSigma,0.1,0,6435,643,0.9302325581395349,0.9976758470149262,0.9457364341085271,0.9957809932616349,0.9612403100775194,0.9975202605064961,0.12788069702219218,,satellite,T2,I
ThreeSigma,0.1,1,6435,643,0.9767441860465116,0.9959353672109313,0.953125,0.9898734748898336,0.90625,0.9974024689319552,0.1403330229804851,,satellite,T2,I
ThreeSigma,0.1,2,6435,643,0.90625,0.9972822008775682,0.921875,0.9889752307021891,0.96875,0.9987407940653139,0.14424853795208037,,satellite,T2,I
ThreeSigma,0.1,3,6435,643,0.9147286821705426,0.990427320184223,0.9538461538461539,0.9974147551365402,0.9612403100775194,0.9983405567570931,0.4224184320191853,,satellite,T2,I
ThreeSigma,0.1,4,6435,643,0.9302325581395349,0.9889310424747798,0.953125,0.9886115754360706,0.96875,0.9972431494113624,0.15378315502312034,,satellite,T2,I
ThreeSigma,0.1,5,6435,643,0.9767441860465116,0.9977136962728989,0.953125,0.990366348795118,0.953125,0.9988753987495564,0.10873079602606595,,satellite,T2,I
ThreeSigma,0.1,6,6435,643,0.9846153846153847,0.9981986980487548,0.96875,0.9970701664139072,1.0,0.9978732848030222,0.12566357798641548,,satellite,T2,I
ThreeSigma,0.1,7,6435,643,0.875,0.9873996084583304,0.953125,0.9877616365863934,0.984375,0.9981668791670211,0.15519372199196368,,satellite,T2,I
ThreeSigma,0.1,8,6435,643,0.921875,0.9933060581034547,0.9147286821705426,0.9934883791160483,0.9375,0.9971850543012094,0.23742325900821015,,satellite,T2,I
ThreeSigma,0.1,9,6435,643,0.9767441860465116,0.9970531883246768,0.9767441860465116,0.9965077238621277,0.953125,0.9967681562817728,0.38361349498154595,,satellite,T2,I
ThreeSigma,0.1,10,6435,643,0.9375,0.9957502963674807,0.96875,0.9969869062612831,0.9375,0.99809002165055,0.15444063395261765,,satellite,T2,I
ThreeSigma,0.1,11,6435,643,0.9375,0.9937715063189985,0.96875,0.9957853326419274,0.9612403100775194,0.9984827375469518,0.11984032799955457,,satellite,T2,I
ThreeSigma,0.1,12,6435,643,0.921875,0.994144342039827,0.96875,0.996179466339867,0.96875,0.9988816585250978,0.17985202197451144,,satellite,T2,I
ThreeSigma,0.1,13,6435,643,0.8992248062015504,0.9868072886220381,0.96875,0.9978854409597752,0.984375,0.9985616681521708,0.14538241998525336,,satellite,T2,I
ThreeSigma,0.1,14,6435,643,0.90625,0.9917909840745275,0.90625,0.9869358431003518,0.9375,0.9984906047458134,0.37402169400593266,,satellite,T2,I
ThreeSigma,0.1,15,6435,643,0.921875,0.9979361160607689,0.9457364341085271,0.9950274744575135,0.9375,0.9969942816874765,0.17544836801243946,,satellite,T2,I
ThreeSigma,0.1,16,6435,643,0.9612403100775194,0.9922967996124604,0.921875,0.9897393535278511,0.953125,0.9962267653135464,0.11148038698593155,,satellite,T2,I
ThreeSigma,0.1,17,6435,643,0.953125,0.9954543832097391,0.96875,0.9976133504772515,1.0,0.997979692634235,0.20438233902677894,,satellite,T2,I
ThreeSigma,0.1,18,6435,643,0.96875,0.9962233480790835,0.9302325581395349,0.9960468643977913,0.96875,0.9978304877782838,0.5093130470486358,,satellite,T2,I
ThreeSigma,0.1,19,6435,643,0.9147286821705426,0.9970624370096101,1.0,0.9921510981824968,1.0,0.9981356824197672,0.1823739479877986,,satellite,T2,I
ThreeSigma,0.1,20,6435,643,0.921875,0.9984942052548106,0.921875,0.9961213049685984,0.9692307692307692,0.9986395305741955,0.13198537897551432,,satellite,T2,I
ThreeSigma,0.1,21,6435,643,0.96875,0.9957215897627869,0.953125,0.9968781598040775,0.96875,0.9944636802843175,0.12626557803014293,,satellite,T2,I
ThreeSigma,0.1,22,6435,643,0.9375,0.9977947375752276,0.953125,0.9950332279542345,0.96875,0.9989109005370983,0.29527753102593124,,satellite,T2,I
ThreeSigma,0.1,23,6435,643,1.0,0.9964911781843868,0.9302325581395349,0.9921539976784676,0.96875,0.9979936926021915,0.2974099229904823,,satellite,T2,I
ThreeSigma,0.1,24,6435,643,0.9384615384615385,0.9981260212960393,0.984375,0.9910560186601114,0.953125,0.9976579340582135,0.13274821999948472,,satellite,T2,I
ThreeSigma,0.1,25,6435,643,0.953125,0.9964534098184239,0.953125,0.9933519258633201,0.9767441860465116,0.9966013081308429,0.13651840697275475,,satellite,T2,I
ThreeSigma,0.1,26,6435,643,0.953125,0.9967199164109805,0.96875,0.9937444304185644,0.9230769230769231,0.9971286988734046,0.22923713002819568,,satellite,T2,I
ThreeSigma,0.1,27,6435,643,0.9612403100775194,0.9964179945282678,0.8992248062015504,0.9949636784014905,0.890625,0.9927755352419317,0.4947120349970646,,satellite,T2,I
ThreeSigma,0.1,28,6435,643,0.9767441860465116,0.9889867330128654,0.9375,0.9963383821683627,0.984375,0.9985185403860658,0.16338097403058782,,satellite,T2,I
ThreeSigma,0.1,29,6435,643,0.96875,0.9974118069223514,0.9457364341085271,0.981479018871611,0.96875,0.9972931139418258,0.17820059799123555,,satellite,T2,I
ThreeSigma,0.2,0,6435,1287,0.9296875,0.9940632418827338,0.9343629343629344,0.997423969903451,0.9765625,0.9992505531480815,0.5432879740255885,,satellite,T2,I
ThreeSigma,0.2,1,6435,1287,0.980544747081712,0.9786501026496743,0.980544747081712,0.9967365498190324,0.9649805447470817,0.9990622953673025,0.14916945295408368,,satellite,T2,I
ThreeSigma,0.2,2,6435,1287,0.96875,0.9919516241522908,0.9571984435797666,0.9986181209985706,0.9534883720930233,0.9989797499351432,0.1313465380226262,,satellite,T2,I
ThreeSigma,0.2,3,6435,1287,0.9765625,0.9989306935421949,0.9609375,0.9986935417169132,0.9571984435797666,0.9993359735599286,0.14004339301027358,,satellite,T2,I
ThreeSigma,0.2,4,6435,1287,0.9649805447470817,0.9982832019114877,0.9767441860465116,0.9979549855581981,0.9844961240310077,0.999081817705661,0.176855638041161,,satellite,T2,I
ThreeSigma,0.2,5,6435,1287,0.9453125,0.9963999333120538,0.953125,0.9982827801949594,0.984375,0.9990595689171148,0.3925833529792726,,satellite,T2,I
ThreeSigma,0.2,6,6435,1287,0.9689922480620154,0.9945090824499349,0.921875,0.9879887880058956,0.9652509652509652,0.9983495130067709,0.20664548798231408,,satellite,T2,I
ThreeSigma,0.2,7,6435,1287,0.984375,0.998903243519945,0.9571984435797666,0.9978133041506416,0.9921875,0.9987213017812209,0.20870788197498769,,satellite,T2,I
ThreeSigma,0.2,8,6435,1287,0.9609375,0.9974817614256705,0.9571984435797666,0.9985034766169121,0.9609375,0.998431623215001,0.5789922940311953,,satellite,T2,I
ThreeSigma,0.2,9,6435,1287,0.9182879377431906,0.9865382866960671,0.9609375,0.9984484602516865,0.9498069498069498,0.9993494746786866,0.2834047600044869,,satellite,T2,I
ThreeSigma,0.2,10,6435,1287,0.9575289575289575,0.9992866608169555,0.9384615384615385,0.9967513354343561,0.96875,0.9991711962932289,0.21841929299989715,,satellite,T2,I
ThreeSigma,0.2,11,6435,1287,0.96875,0.9992049140790961,0.9769230769230769,0.9965977609061383,0.9806949806949807,0.9988172787262684,0.5831190049648285,,satellite,T2,I
ThreeSigma,0.2,12,6435,1287,1.0,0.9987666297170668,0.921875,0.9945697642379803,0.980544747081712,0.9983340673104788,0.33394090097863227,,satellite,T2,I
ThreeSigma,0.2,13,6435,1287,0.9453125,0.9980675604286465,0.9534883720930233,0.9976147966271133,0.9765625,0.9989488776189038,0.6419902379857376,,satellite,T2,I
ThreeSigma,0.2,14,6435,1287,0.9649805447470817,0.994035709749889,0.9765625,0.9985375111140661,0.9765625,0.9991065825026231,0.247642726986669,,satellite,T2,I
ThreeSigma,0.2,15,6435,1287,0.9375,0.9970473711225284,0.9609375,0.9944732223018891,0.984375,0.9991082528921718,0.42680132697569206,,satellite,T2,I
ThreeSigma,0.2,16,6435,1287,0.9494163424124513,0.9981710846891451,0.9883268482490273,0.9985412221895759,0.9618320610687023,0.999206397729619,0.4740192969911732,,satellite,T2,I
ThreeSigma,0.2,17,6435,1287,0.9266409266409267,0.9953625668872067,0.9571984435797666,0.998814591234801,0.96875,0.9989597797426619,0.19303150899941102,,satellite,T2,I
ThreeSigma,0.2,18,6435,1287,0.984375,0.9949704613032586,0.96875,0.9985250471048878,0.96875,0.9993040864946707,0.2977433439809829,,satellite,T2,I
ThreeSigma,0.2,19,6435,1287,0.9416342412451362,0.9977254172359503,0.9649805447470817,0.9982264389401102,0.980544747081712,0.9988128433879458,0.5265223869937472,,satellite,T2,I
ThreeSigma,0.2,20,6435,1287,0.9069767441860465,0.9980255530190072,0.9727626459143969,0.9960297350807592,0.9765625,0.9982468033199398,0.28670830000191927,,satellite,T2,I
ThreeSigma,0.2,21,6435,1287,0.984375,0.9973843749413296,0.9296875,0.9960335309853572,0.984375,0.9992798465078493,0.3466437960159965,,satellite,T2,I
ThreeSigma,0.2,22,6435,1287,0.9375,0.9920233206556177,0.9883268482490273,0.9985531332632843,0.9571984435797666,0.9986471869285389,0.2616675230092369,,satellite,T2,I
