method,p,rep,n_full,n_sample,rho,rho_tilde,time_fit_s,time_score_s,time_total_s,dataset,part,n_vs_psi
ECOD,0.5,20,5000,2500,0.992,0.9995953038712487,0.06808416591957211,0.03668460703920573,0.1090511380461976,shuttle,A,
ECOD,0.5,21,5000,2500,0.988,0.9987914289266289,0.06606129102874547,0.03186806698795408,0.09996494103688747,shuttle,A,
ECOD,0.5,22,5000,2500,0.996,0.9996746352119418,0.054948112927377224,0.040297875995747745,0.097314701997675,shuttle,A,
ECOD,0.5,23,5000,2500,0.984,0.9995951187832193,0.05870048108045012,0.03464347496628761,0.09599174303002656,shuttle,A,
ECOD,0.5,24,5000,2500,0.984,0.9995515363122459,0.06894719391129911,0.032978667062707245,0.1043002539081499,shuttle,A,
ECOD,0.5,25,5000,2500,0.992,0.9992779892604783,0.0629222939023748,0.03207701991777867,0.09693091700319201,shuttle,A,
ECOD,0.5,26,5000,2500,0.992,0.9995396000543362,0.06554922403302044,0.03371433902066201,0.10140971094369888,shuttle,A,
ECOD,0.5,27,5000,2500,0.984,0.9992346225975397,0.06263547705020756,0.03610915597528219,0.10263859503902495,shuttle,A,
ECOD,0.5,28,5000,2500,0.984,0.9987928351348537,0.06220604199916124,0.035552700981497765,0.09994148998521268,shuttle,A,
ECOD,0.5,29,5000,2500,0.988,0.9991697757391642,0.060509268078021705,0.034850399009883404,0.09830483701080084,shuttle,A,
LOF,0.02,0,5000,100,0.4,0.2295469546954695,0.8891496899304911,0.004046096000820398,0.8943556379526854,shuttle,A,
LOF,0.02,1,5000,100,0.4,0.16807181561548085,0.8979241460328922,0.0038614670047536492,0.9029213370522484,shuttle,A,
LOF,0.02,2,5000,100,0.5,-0.03733573357335733,0.8807334610028192,0.0038301378954201937,0.8858357060234994,shuttle,A,
LOF,0.02,3,5000,100,0.2,0.1452265226522652,0.8951075189979747,0.003968428005464375,0.9002338380087167,shuttle,A,
LOF,0.02,4,5000,100,0.2,-0.000204020402040204,0.8848634309833869,0.003930975100956857,0.8907867609523237,shuttle,A,
LOF,0.02,5,5000,100,0.6,0.36690069006900683,0.884252128074877,0.003874136949889362,0.8901708780322224,shuttle,A,
LOF,0.02,6,5000,100,0.4,0.2952055205520552,0.8820118879666552,0.004944876069203019,0.8884010961046442,shuttle,A,
LOF,0.02,7,5000,100,0.2,0.15998799879987996,0.9405210920376703,0.00390117010101676,0.94643393100705,shuttle,A,
LOF,0.02,8,5000,100,0.3,0.32321632163216313,0.8932663958985358,0.003714632010087371,0.8980998089537024,shuttle,A,
LOF,0.02,9,5000,100,0.3,0.03845184518451845,0.8863933390239254,0.003954990999773145,0.8917032890021801,shuttle,A,
LOF,0.02,10,5000,100,0.5,0.14052205220522052,0.8871892120223492,0.005304542020894587,0.8936742360237986,shuttle,A,
LOF,0.02,11,5000,100,0.4,0.13804980498049801,0.8853481750702485,0.004050461109727621,0.8914790990529582,shuttle,A,
LOF,0.02,12,5000,100,0.4,0.27845184518451843,0.8836850629886612,0.003720236010849476,0.8885496039874852,shuttle,A,
LOF,0.02,13,5000,100,0.4,0.14399039903990396,0.879380460944958,0.004129005945287645,0.8846378200687468,shuttle,A,
LOF,0.02,14,5000,100,0.4,0.0503090309030903,0.9131956410128623,0.0043516409350559115,0.9191571560222656,shuttle,A,
LOF,0.02,15,5000,100,0.4,0.3696489648964896,0.8997431659372523,0.003987214062362909,0.9056804550345987,shuttle,A,
LOF,0.02,16,5000,100,0.3,0.032007200720072,0.8889361718902364,0.00411662005353719,0.8951129950582981,shuttle,A,
LOF,0.02,17,5000,100,0.3,0.25868586858685866,0.9028293150477111,0.0052668750286102295,0.9092280049808323,shuttle,A,
LOF,0.02,18,5000,100,0.4,0.3931233123312331,0.88364021491725,0.004073900985531509,0.8894154150038958,shuttle,A,
LOF,0.02,19,5000,100,0.4,0.06678667866786678,0.8910100270295516,0.00450335699133575,0.8968147569103166,shuttle,A,
LOF,0.02,20,5000,100,0.5,0.3657965796579658,0.9084671309683472,0.0050058430060744286,0.9148882679874077,shuttle,A,
LOF,0.02,21,5000,100,0.3,0.30498649864986493,0.8862463179975748,0.0036385030252858996,0.8912020080024377,shuttle,A,
LOF,0.02,22,5000,100,0.3,0.1601920192019202,0.8959312180522829,0.004120872006751597,0.9012477369979024,shuttle,A,
LOF,0.02,23,5000,100,0.3,0.1365256525652565,0.8858374080155045,0.003984863986261189,0.8912248139968142,shuttle,A,
LOF,0.02,24,5000,100,0.2,0.11894389438943893,0.903251638985239,0.004171072039753199,0.9086654599523172,shuttle,A,
LOF,0.02,25,5000,100,0.5,0.1902190219021902,0.9983283339533955,0.0062692760257050395,1.0057810549624264,shuttle,A,
LOF,0.02,26,5000,100,0.4,0.2177497749774977,0.970960282953456,0.004767457954585552,0.9771497130859643,shuttle,A,
LOF,0.02,27,5000,100,0.3,0.12668466846684667,0.9420413499465212,0.004207124002277851,0.9474209399195388,shuttle,A,
LOF,0.02,28,5000,100,0.4,0.12499249924992496,0.9233305290108547,0.0061932329554110765,0.9307575429556891,shuttle,A,
LOF,0.02,29,5000,100,0.4,0.17456945694569456,0.9186355400597677,0.0039019680116325617,0.9236483629792929,shuttle,A,
LOF,0.05,0,5000,250,0.48,0.337781404502472,0.8119331819470972,0.010794839938171208,0.8239025380462408,shuttle,A,
LOF,0.05,1,5000,250,0.4,0.24750309604953677,0.8768049969803542,0.009133504936471581,0.8874649049248546,shuttle,A,
LOF,0.05,2,5000,250,0.44,0.33130706091297457,0.8538178240414709,0.010564459022134542,0.8660631439415738,shuttle,A,
LOF,0.05,3,5000,250,0.4,0.32940469447511156,0.8585092530120164,0.007761044078506529,0.8676936589181423,shuttle,A,
LOF,0.05,4,5000,250,0.2,0.1895685094933092,0.8682682140497491,0.008261780953034759,0.8776929279556498,shuttle,A,
LOF,0.05,5,5000,250,0.48,0.31116363461815383,1.2301707809092477,0.009358118986710906,1.2410278959432617,shuttle,A,
LOF,0.05,6,5000,250,0.4,0.20135335363322324,0.8635140879778191,0.009362444980069995,0.8743834779597819,shuttle,A,
LOF,0.05,7,5000,250,0.44,0.24391955071281135,0.855458204052411,0.009369835956022143,0.8659653409849852,shuttle,A,
LOF,0.05,8,5000,250,0.24,0.23072586761388184,0.8517521219328046,0.009301604935899377,0.86229492793791,shuttle,A,
LOF,0.05,9,5000,250,0.24,0.23136254980079682,0.8514327149605379,0.009142259019427001,0.8617712680716068,shuttle,A,
LOF,0.05,10,5000,250,0.32,0.2218261412182595,0.8444848139770329,0.010728599969297647,0.8567730500362813,shuttle,A,
LOF,0.05,11,5000,250,0.32,0.30024557192915086,0.8639955529943109,0.008583025075495243,0.8737719389609993,shuttle,A,
LOF,0.05,12,5000,250,0.4,0.27125003600057596,0.8591882080072537,0.011567793902941048,0.8719593739369884,shuttle,A,
LOF,0.05,13,5000,250,0.44,0.3206316901070417,0.8624028459889814,0.007653412059880793,0.8712533299112692,shuttle,A,
LOF,0.05,14,5000,250,0.36,0.22032471949786214,0.9012924539856613,0.009868556051515043,0.9130130830453709,shuttle,A,
LOF,0.05,15,5000,250,0.32,0.2239066865069841,0.902421353966929,0.0125878140097484,0.91697388200555,shuttle,A,
LOF,0.05,16,5000,250,0.28,0.3711507704123266,0.9049925929866731,0.01234432402998209,0.9186104780528694,shuttle,A,
LOF,0.05,17,5000,250,0.36,0.1958734699755196,0.9001263899262995,0.008340192958712578,0.9096830759663135,shuttle,A,
LOF,0.05,18,5000,250,0.4,0.3111705467287476,0.8855213029310107,0.011112594977021217,0.8978477049386129,shuttle,A,
LOF,0.05,19,5000,250,0.48,0.3202837805404886,0.876700313994661,0.010370726929977536,0.8892638310790062,shuttle,A,
LOF,0.05,20,5000,250,0.28,0.18303307252916046,0.9405504990136251,0.0075993320206180215,0.9493519939715043,shuttle,A,
LOF,0.05,21,5000,250,0.28,0.3279692795084721,0.8847084490116686,0.01505843794438988,0.9012048069853336,shuttle,A,
LOF,0.05,22,5000,250,0.36,0.21557528920462726,0.8869795459322631,0.0106545320013538,0.8988461389672011,shuttle,A,
LOF,0.05,23,5000,250,0.36,0.25646963951423224,0.8996636570664123,0.008348967996425927,0.9093409080523998,shuttle,A,
LOF,0.05,24,5000,250,0.36,0.3399840637450199,0.8949967310763896,0.011092982022091746,0.9074214029824361,shuttle,A,
LOF,0.05,25,5000,250,0.32,0.23711880190083043,0.8891451220260933,0.012490394059568644,0.9029048739466816,shuttle,A,
LOF,0.05,26,5000,250,0.28,0.35360783372533955,0.8945356989279389,0.010566191049292684,0.9063666649162769,shuttle,A,
LOF,0.05,27,5000,250,0.36,0.22905774492391875,0.8710067709907889,0.014271672000177205,0.8870603709947318,shuttle,A,
LOF,0.05,28,5000,250,0.36,0.3030856465252103,0.8829882239224389,0.010298626963049173,0.8944973520701751,shuttle,A,
LOF,0.05,29,5000,250,0.32,0.33809168146690344,0.8958402769640088,0.009826341993175447,0.9068472560029477,shuttle,A,
LOF,0.1,0,5000,500,0.3,0.4513692728085435,0.8963222280144691,0.02034766203723848,0.9189399319002405,shuttle,A,
LOF,0.1,1,5000,500,0.4,0.3790682541517683,0.9096750289900228,0.021494233049452305,0.9324957450153306,shuttle,A,
LOF,0.1,2,5000,500,0.24,0.3069743059993748,0.8847365059191361,0.024767972994595766,0.9109158660285175,shuttle,A,
LOF,0.1,3,5000,500,0.44,0.3583434861759006,0.8844927280442789,0.02028914901893586,0.9061089890310541,shuttle,A,
LOF,0.1,4,5000,500,0.38,0.3731287571108487,0.8921873270301148,0.026693136896938086,0.9203316109487787,shuttle,A,
LOF,0.1,5,5000,500,0.46,0.4091885251388316,0.9127482150215656,0.02497620298527181,0.9390647630207241,shuttle,A,
LOF,0.1,6,5000,500,0.32,0.41312853251413,0.921217055991292,0.023967426968738437,0.9474013169528916,shuttle,A,
LOF,0.1,7,5000,500,0.44,0.4424723386630036,0.8800567890284583,0.028597113909199834,0.9098979850532487,shuttle,A,
LOF,0.1,8,5000,500,0.34,0.48583010973471896,0.8743421400431544,0.021792277111671865,0.8975101059768349,shuttle,A,
LOF,0.1,9,5000,500,0.32,0.4309733424774529,1.2420311729656532,0.024287158041261137,1.2678162070224062,shuttle,A,
LOF,0.1,10,5000,500,0.38,0.431109684650877,0.9762684860033914,0.03177694499026984,1.009622834972106,shuttle,A,
LOF,0.1,11,5000,500,0.38,0.40172559808930686,0.9583925019251183,0.02168502495624125,0.9819354059873149,shuttle,A,
LOF,0.1,12,5000,500,0.44,0.41147038126264945,0.9470850790385157,0.023799853981472552,0.9731245780130848,shuttle,A,
LOF,0.1,13,5000,500,0.42,0.4072050766020266,0.918526611989364,0.025628860923461616,0.9456370159750804,shuttle,A,
LOF,0.1,14,5000,500,0.36,0.38808961640707057,0.9245266340440139,0.022400847054086626,0.948406795039773,shuttle,A,
LOF,0.1,15,5000,500,0.44,0.43512702050808205,0.9292991739930585,0.01845917198807001,0.9498086280655116,shuttle,A,
LOF,0.1,16,5000,500,0.46,0.4540348625060438,0.9495008849771693,0.03146307193674147,0.9827552780043334,shuttle,A,
LOF,0.1,17,5000,500,0.48,0.4406171010432147,0.9358788969693705,0.032677883049473166,0.9702105659525841,shuttle,A,
LOF,0.1,18,5000,500,0.44,0.4812759436669114,0.9722674570512027,0.025750519009307027,0.9995880540227517,shuttle,A,
LOF,0.1,19,5000,500,0.4,0.3877407087830482,0.9573312349384651,0.026816161931492388,0.9856297379592434,shuttle,A,
LOF,0.1,20,5000,500,0.38,0.41173351703976907,0.97783130093012,0.02466309303417802,1.0058040850562975,shuttle,A,
LOF,0.1,21,5000,500,0.34,0.3788000152164109,0.996849381015636,0.02781642193440348,1.0285428839270025,shuttle,A,
LOF,0.1,22,5000,500,0.36,0.34697337880928125,0.846955806016922,0.020528063992969692,0.8687734010163695,shuttle,A,
LOF,0.1,23,5000,500,0.4,0.38965576662306645,0.8879663640400395,0.027230598032474518,0.9166781919775531,shuttle,A,
LOF,0.1,24,5000,500,0.46,0.40369521024327815,0.8760217899689451,0.023059564060531557,0.9016193789429963,shuttle,A,
LOF,0.1,25,5000,500,0.32,0.37844733778935113,0.8705327820498496,0.02185877808369696,0.8936791169689968,shuttle,A,
LOF,0.1,26,5000,500,0.3,0.3954754522729975,0.866729648085311,0.02334487799089402,0.8913747610058635,shuttle,A,
LOF,0.1,27,5000,500,0.4,0.3399691358765435,0.8863375970395282,0.028528223978355527,0.9166917020920664,shuttle,A,
LOF,0.1,28,5000,500,0.38,0.454378649514598,0.8639839719980955,0.02369522606022656,0.8889463579980657,shuttle,A,
LOF,0.1,29,5000,500,0.44,0.45653554909904964,0.8612624870147556,0.021244978066533804,0.8839107030071318,shuttle,A,
LOF,0.15,0,5000,750,0.38666666666666666,0.47385433518326614,0.8707470130175352,0.03864416806027293,0.9108970359666273,shuttle,A,
LOF,0.15,1,5000,750,0.4266666666666667,0.4432531273212267,0.9971116780070588,0.04780062194913626,1.0482048090780154,shuttle,A,
LOF,0.15,2,5000,750,0.4,0.4570006606661014,1.0001242780126631,0.03744883497711271,1.0393904730444774,shuttle,A,
LOF,0.15,3,5000,750,0.4533333333333333,0.4819282787052272,1.0211596889421344,0.03323629207443446,1.0559324600035325,shuttle,A,
LOF,0.15,4,5000,750,0.48,0.4437265069284656,0.9864165720064193,0.04110592603683472,1.0301209760364145,shuttle,A,
LOF,0.15,5,5000,750,0.4666666666666667,0.4618319901745928,0.9811967080458999,0.04326327401213348,1.0259971169289201,shuttle,A,
LOF,0.15,6,5000,750,0.4266666666666667,0.4324705338933628,0.9746499919565395,0.04089068400207907,1.0171341879758984,shuttle,A,
LOF,0.15,7,5000,750,0.4533333333333333,0.4814617296758369,0.8029393720207736,0.039952228078618646,0.8444960550405085,shuttle,A,
LOF,0.15,8,5000,750,0.4266666666666667,0.4320897404500913,0.8962809270014986,0.033842690056189895,0.9316606388892978,shuttle,A,
LOF,0.15,9,5000,750,0.4266666666666667,0.4940214855801992,0.9044266690034419,0.0433228830806911,0.94938754895702,shuttle,A,
LOF,0.15,10,5000,750,0.48,0.5116460783825761,0.8953426500083879,0.03912124095950276,0.9358976449584588,shuttle,A,
LOF,0.15,11,5000,750,0.4533333333333333,0.5268807106504779,0.9027672839583829,0.048800080083310604,0.9531442939769477,shuttle,A,
LOF,0.15,12,5000,750,0.4266666666666667,0.4296520614880211,0.8879820760339499,0.04275754000991583,0.9321427890099585,shuttle,A,
LOF,0.15,13,5000,750,0.4666666666666667,0.5000380302903724,0.8920544639695436,0.037112931022420526,0.930744232959114,shuttle,A,
LOF,0.15,14,5000,750,0.3466666666666667,0.4719966988454998,0.9060341150034219,0.046144471038132906,0.9585946289589629,shuttle,A,
LOF,0.15,15,5000,750,0.49333333333333335,0.5028776302911621,0.8974425379419699,0.03453235898632556,0.9334070059703663,shuttle,A,
LOF,0.15,16,5000,750,0.37333333333333335,0.4950291319306634,0.9000450460007414,0.03748523397371173,0.938998686033301,shuttle,A,
LOF,0.15,17,5000,750,0.5333333333333333,0.5420941404219192,0.8942506989696994,0.03689339500851929,0.9325803039828315,shuttle,A,
LOF,0.15,18,5000,750,0.32,0.4518004171442265,0.9031502270372584,0.03144539298955351,0.9364809750113636,shuttle,A,
LOF,0.15,19,5000,750,0.48,0.44874423134073266,0.8902995280222967,0.04055306606460363,0.9323052749969065,shuttle,A,
LOF,0.15,20,5000,750,0.41333333333333333,0.43150698885869654,0.9421990090049803,0.04665797401685268,0.990393073996529,shuttle,A,
LOF,0.15,21,5000,750,0.38666666666666666,0.4436645246748696,1.2873689320404083,0.04514386004302651,1.3364159719785675,shuttle,A,
LOF,0.15,22,5000,750,0.38666666666666666,0.5029908075414018,0.987875443068333,0.04976052499841899,1.0391873411135748,shuttle,A,
LOF,0.15,23,5000,750,0.41333333333333333,0.5322717562972294,1.00481174106244,0.04131333203986287,1.048611400066875,shuttle,A,
LOF,0.15,24,5000,750,0.41333333333333333,0.48003086170907655,0.9832857809960842,0.04139711696188897,1.0264268800383434,shuttle,A,
LOF,0.15,25,5000,750,0.48,0.45482478338910914,0.9688169190194458,0.045908725005574524,1.0161956639494747,shuttle,A,
LOF,0.15,26,5000,750,0.5066666666666667,0.4900208496019553,0.8501240239711478,0.0383786850143224,0.8899397570639849,shuttle,A,
LOF,0.15,27,5000,750,0.44,0.5246094262251226,0.8887927689356729,0.03778240690007806,0.9280000060098246,shuttle,A,
LOF,0.15,28,5000,750,0.44,0.4752871758178039,0.8826170639367774,0.037940388079732656,0.921920501976274,shuttle,A,
LOF,0.15,29,5000,750,0.4266666666666667,0.4551302054964764,0.8794455319875851,0.04202980292029679,0.9237772619817406,shuttle,A,
LOF,0.2,0,5000,1000,0.53,0.5465084689385036,1.1801750070881099,0.075736228027381,1.2574216140201315,shuttle,A,
LOF,0.2,1,5000,1000,0.47,0.5686622047854895,0.8563959470484406,0.07353980198968202,0.9314047138905153,shuttle,A,
LOF,0.2,2,5000,1000,0.5,0.5269784892446843,0.8563378050457686,0.07088728505186737,0.9303325290093198,shuttle,A,
LOF,0.2,3,5000,1000,0.5,0.5794735768577843,0.8624310810118914,0.05978898098692298,0.9246965779457241,shuttle,A,
LOF,0.2,4,5000,1000,0.48,0.5286821593705313,0.8508036710554734,0.07180524908471853,0.9240191240096465,shuttle,A,
LOF,0.2,5,5000,1000,0.54,0.5481555122897107,0.8563109349925071,0.07072167797014117,0.928439688985236,shuttle,A,
LOF,0.2,6,5000,1000,0.47,0.5293420956343324,0.8407364650629461,0.06685750198084861,0.90912417601794,shuttle,A,
LOF,0.2,7,5000,1000,0.51,0.5669202551248199,0.8476604060269892,0.053597041056491435,0.9027997880475596,shuttle,A,
LOF,0.2,8,5000,1000,0.48,0.5681257883520526,0.8652466610074043,0.07032434607390314,0.9374482659623027,shuttle,A,
LOF,0.2,9,5000,1000,0.43,0.5372135664950515,0.8883840229827911,0.06496659596450627,0.9548887989949435,shuttle,A,
LOF,0.2,10,5000,1000,0.46,0.50739686856979,0.8688996710116044,0.0483232659753412,0.9187113080406561,shuttle,A,
LOF,0.2,11,5000,1000,0.44,0.5138884799301311,0.8822808329714462,0.05127534095663577,0.9350430209888145,shuttle,A,
LOF,0.2,12,5000,1000,0.44,0.5606993235858746,0.8774613370187581,0.05711211101152003,0.936286436044611,shuttle,A,
LOF,0.2,13,5000,1000,0.48,0.5514745453276293,0.8721587370382622,0.05587268003728241,0.9318363750353456,shuttle,A,
LOF,0.2,14,5000,1000,0.48,0.5696071435688937,0.8835893130162731,0.06313652999233454,0.9490413259482011,shuttle,A,
LOF,0.2,15,5000,1000,0.55,0.570641272912816,0.9072648679139093,0.051752491970546544,0.9605456270510331,shuttle,A,
LOF,0.2,16,5000,1000,0.49,0.5510615920211464,0.9026390669168904,0.07877555000595748,0.9828588680829853,shuttle,A,
LOF,0.2,17,5000,1000,0.48,0.5387139875624135,0.8859282560879365,0.07195088698063046,0.9594545700820163,shuttle,A,
LOF,0.2,18,5000,1000,0.45,0.5278222559939966,0.8947796440916136,0.06320191198028624,0.9594721819739789,shuttle,A,
LOF,0.2,19,5000,1000,0.48,0.5503831768946724,0.8756939290324226,0.061730162939056754,0.9396824049763381,shuttle,A,
LOF,0.2,20,5000,1000,0.43,0.5411254963722494,0.8863226120593026,0.09277366800233722,0.9805785010103136,shuttle,A,
LOF,0.2,21,5000,1000,0.44,0.5663809364952163,0.8937507680384442,0.06747169094160199,0.9627917209872976,shuttle,A,
LOF,0.2,22,5000,1000,0.46,0.5443595317549471,0.8997606809716672,0.05265004700049758,0.9538924760418013,shuttle,A,
LOF,0.2,23,5000,1000,0.44,0.5131538823010179,0.8803512160666287,0.06966206803917885,0.9514469300629571,shuttle,A,
LOF,0.2,24,5000,1000,0.49,0.5597095027468882,0.9091786419739947,0.07829467498231679,0.988912217086181,shuttle,A,
LOF,0.2,25,5000,1000,0.47,0.5448064700144034,0.8901992259779945,0.07176319498103112,0.9635530129307881,shuttle,A,
LOF,0.2,26,5000,1000,0.47,0.5352119207613467,0.9147713289130479,0.08117296698037535,0.9978407920571044,shuttle,A,
LOF,0.2,27,5000,1000,0.43,0.5269049369603633,0.9387194230221212,0.06875629001297057,1.0090829170076177,shuttle,A,
LOF,0.2,28,5000,1000,0.56,0.5349199750196113,0.9415310319745913,0.06386185891460627,1.0080373639939353,shuttle,A,
LOF,0.2,29,5000,1000,0.5,0.564765438625513,0.9349155609961599,0.06787880696356297,1.0045087159378454,shuttle,A,
LOF,0.3,0,5000,1500,0.5733333333333334,0.6244205046883631,1.0395507980138063,0.1311824710574001,1.1737364140572026,shuttle,A,
LOF,0.3,1,5000,1500,0.58,0.6945941140129404,0.9942081359913573,0.1578325560549274,1.1540474710054696,shuttle,A,
LOF,0.3,2,5000,1500,0.5933333333333334,0.6600905552585881,1.368093863944523,0.15616007801145315,1.526151351048611,shuttle,A,
LOF,0.3,3,5000,1500,0.6,0.6638374445804739,1.0346063819015399,0.1127880779094994,1.1493081609951332,shuttle,A,
LOF,0.3,4,5000,1500,0.5333333333333333,0.6525929376574396,0.992866106913425,0.13937000709120184,1.1344043619465083,shuttle,A,
LOF,0.3,5,5000,1500,0.64,0.675063517340301,0.9901363309472799,0.14158106606919318,1.1335428510792553,shuttle,A,
LOF,0.3,6,5000,1500,0.58,0.6509764253251017,0.9532192939659581,0.13667680404614657,1.0917829120298848,shuttle,A,
LOF,0.3,7,5000,1500,0.5933333333333334,0.6666690394085191,0.9718842749716714,0.10000803298316896,1.0736394199775532,shuttle,A,
LOF,0.3,8,5000,1500,0.5933333333333334,0.6265826728271826,0.8058666300494224,0.11780849390197545,0.927781462087296,shuttle,A,
LOF,0.3,9,5000,1500,0.58,0.6484142337235812,0.8894701460376382,0.13497391797136515,1.026292135939002,shuttle,A,
LOF,0.3,10,5000,1500,0.5666666666666667,0.6540590062730479,0.9011517550097778,0.13523726188577712,1.0379698399920017,shuttle,A,
LOF,0.3,11,5000,1500,0.56,0.6473969702132774,0.8789949329802766,0.13454070501029491,1.015159890986979,shuttle,A,
LOF,0.3,12,5000,1500,0.6266666666666667,0.6479134965003839,0.8965597979258746,0.1385852670064196,1.0375240829307586,shuttle,A,
LOF,0.3,13,5000,1500,0.5866666666666667,0.6557224042476921,0.8893181820167229,0.1211271359352395,1.0120582710951567,shuttle,A,
LOF,0.3,14,5000,1500,0.5666666666666667,0.6346723969740815,0.8947840200271457,0.12491817504633218,1.0213763639330864,shuttle,A,
LOF,0.3,15,5000,1500,0.5333333333333333,0.6671892855800097,0.8934278630185872,0.11139529594220221,1.0067939619766548,shuttle,A,
LOF,0.3,16,5000,1500,0.5933333333333334,0.6714525763790723,0.9031605609925464,0.10071601497475058,1.0054871049942449,shuttle,A,
LOF,0.3,17,5000,1500,0.5933333333333334,0.6641267429642496,0.8962163400137797,0.13504546298645437,1.0345751940039918,shuttle,A,
LOF,0.3,18,5000,1500,0.5333333333333333,0.6164638578010105,0.8889420729828998,0.11214996699709445,1.0030422910349444,shuttle,A,
LOF,0.3,19,5000,1500,0.5866666666666667,0.6589386092442241,0.8872753028990701,0.12848384503740817,1.0183134189574048,shuttle,A,
LOF,0.3,20,5000,1500,0.5733333333333334,0.6373318219347209,0.9003641390008852,0.1266762219602242,1.028666723985225,shuttle,A,
LOF,0.3,21,5000,1500,0.5533333333333333,0.6647574196920915,0.9032426490448415,0.11826673103496432,1.0231801230693236,shuttle,A,
LOF,0.3,22,5000,1500,0.54,0.6262975028742451,0.8901686579920352,0.11392693792004138,1.005889412946999,shuttle,A,
LOF,0.3,23,5000,1500,0.58,0.6528478766508072,0.8910275830421597,0.10089902696199715,0.9939075509319082,shuttle,A,
LOF,0.3,24,5000,1500,0.5666666666666667,0.6664919963466334,0.8920055259950459,0.11490742408204824,1.010876678978093,shuttle,A,
LOF,0.3,25,5000,1500,0.5333333333333333,0.6595610431141357,0.9113954580388963,0.12959555198904127,1.0427508279681206,shuttle,A,
LOF,0.3,26,5000,1500,0.5533333333333333,0.6329234923267747,0.8901418310124427,0.12464551709126681,1.0178836099803448,shuttle,A,
LOF,0.3,27,5000,1500,0.52,0.6506061244035366,0.8871527849696577,0.12071171507705003,1.0095900780288503,shuttle,A,
LOF,0.3,28,5000,1500,0.5866666666666667,0.6660238675455942,0.9003067769808695,0.1180246549192816,1.0202600579941645,shuttle,A,
LOF,0.3,29,5000,1500,0.6133333333333333,0.6610295654171124,0.9065895919920877,0.13127031701151282,1.0454552600858733,shuttle,A,
LOF,0.5,0,5000,2500,0.692,0.8316793639787928,0.9653429030440748,0.356228691060096,1.323949593002908,shuttle,A,
LOF,0.5,1,5000,2500,0.736,0.8249556682968217,0.9623703999677673,0.33240608708001673,1.3032074460061267,shuttle,A,
LOF,0.5,2,5000,2500,0.684,0.806219034606986,0.953078830963932,0.3033445600885898,1.2601989100221545,shuttle,A,
LOF,0.5,3,5000,2500,0.684,0.8243545648092151,0.8378401210065931,0.3039184039225802,1.1436444610590115,shuttle,A,
LOF,0.5,4,5000,2500,0.724,0.8251547726794906,0.8893320359056816,0.3163389730034396,1.2077231800649315,shuttle,A,
LOF,0.5,5,5000,2500,0.724,0.8311423737440491,0.8912294938927516,0.31620949506759644,1.2095220510382205,shuttle,A,
LOF,0.5,6,5000,2500,0.712,0.8132502712731958,0.888543016044423,0.28676468902267516,1.1774070849642158,shuttle,A,
LOF,0.5,7,5000,2500,0.704,0.8200843187720528,0.9416520310332999,0.24878542800433934,1.1927988049574196,shuttle,A,
LOF,0.5,8,5000,2500,0.728,0.8256838191652552,0.8913346830522642,0.33270278503187,1.2260817419737577,shuttle,A,
LOF,0.5,9,5000,2500,0.712,0.8295621955692625,0.9066154909087345,0.2670754089485854,1.1757364840013906,shuttle,A,
LOF,0.5,10,5000,2500,0.664,0.8272904410577079,0.8894777839304879,0.26912581897340715,1.1636320740217343,shuttle,A,
LOF,0.5,11,5000,2500,0.704,0.8232755296945672,0.8929521600948647,0.27834758104290813,1.1735092499293387,shuttle,A,
LOF,0.5,12,5000,2500,0.7,0.8257091645802916,0.8471727409632877,0.266039822017774,1.1162376260617748,shuttle,A,
LOF,0.5,13,5000,2500,0.704,0.8297474744187764,0.8078040279215202,0.2914074460277334,1.1012902819784358,shuttle,A,
LOF,0.5,14,5000,2500,0.716,0.8313850043477304,0.7811930979369208,0.2800736570497975,1.0652266580145806,shuttle,A,
LOF,0.5,15,5000,2500,0.708,0.8174601443661942,0.8924473489169031,0.24199646699707955,1.1373765270691365,shuttle,A,
LOF,0.5,16,5000,2500,0.724,0.8226927611702399,0.76984772994183,0.28659731801599264,1.058653007959947,shuttle,A,
LOF,0.5,17,5000,2500,0.712,0.8359130162775498,0.8713342719711363,0.294380130013451,1.167922155931592,shuttle,A,
LOF,0.5,18,5000,2500,0.716,0.8291486722429667,0.6957723590312526,0.14959734200965613,0.8467120369896293,shuttle,A,
LOF,0.5,19,5000,2500,0.74,0.8141883686459189,0.5525522540556267,0.26702366198878735,0.8215929738944396,shuttle,A,
LOF,0.5,20,5000,2500,0.72,0.8140725630183275,0.7337680549826473,0.25816566694993526,0.9938788950676098,shuttle,A,
LOF,0.5,21,5000,2500,0.756,0.8364434493593119,0.7241882169619203,0.24854436400346458,0.9748494030209258,shuttle,A,
LOF,0.5,22,5000,2500,0.744,0.8223442032297534,0.7219480939675122,0.23531264904886484,0.9591262189205736,shuttle,A,
LOF,0.5,23,5000,2500,0.7,0.8276050622662109,0.7220014799386263,0.2620775089599192,0.9858984960010275,shuttle,A,
LOF,0.5,24,5000,2500,0.692,0.8334442469833988,0.7147760030347854,0.25679782300721854,0.974087176960893,shuttle,A,
LOF,0.5,25,5000,2500,0.68,0.8203272999413849,0.7301125220255926,0.2590348400408402,0.9911548049421981,shuttle,A,
