method,method_class,p,rep,n_full,n_sample,rho,rho_tilde,time_fit_full_s,time_fit_sample_s,time_score_s,time_total_s,dataset
ThreeSigma,I,0.01,6,95156,951,0.96875,0.9882487124018031,0.028166335891000926,0.003773883916437626,0.028166335891000926,0.037025731056928635,smtp
ThreeSigma,I,0.01,7,95156,951,0.9052631578947369,0.9791721355888917,0.0053300559520721436,0.0005638179136440158,0.0053300559520721436,0.007773309946060181,smtp
ThreeSigma,I,0.01,8,95156,951,0.9948186528497409,0.9842186193778173,0.010535684996284544,0.0005755169549956918,0.010535684996284544,0.014025697950273752,smtp
ThreeSigma,I,0.01,9,95156,951,0.9900990099009901,0.9756177603533431,0.008519309107214212,0.002434653928503394,0.008519309107214212,0.012573922984302044,smtp
ThreeSigma,I,0.05,0,95156,4757,0.9897119341563786,0.9884735033556892,0.007641939911991358,0.008626112015917897,0.007641939911991358,0.020838453900069,smtp
ThreeSigma,I,0.05,1,95156,4757,0.9968520461699895,0.9859961715502554,0.004854427999816835,0.0051862639375030994,0.004854427999816835,0.023455733084119856,smtp
ThreeSigma,I,0.05,2,95156,4757,0.9910979228486647,0.9903858388661625,0.046309801982715726,0.015427969978190958,0.046309801982715726,0.06888432707637548,smtp
ThreeSigma,I,0.05,3,95156,4757,0.9662231320368475,0.9940749571228471,0.004919062950648367,0.0019825329072773457,0.004919062950648367,0.0191974900662899,smtp
ThreeSigma,I,0.05,4,95156,4757,0.9858585858585859,0.9929959211837972,0.007999829947948456,0.0035067630233243108,0.007999829947948456,0.016325470060110092,smtp
ThreeSigma,I,0.05,5,95156,4757,0.9839357429718876,0.9872137593750007,0.0335704549215734,0.014538126066327095,0.0335704549215734,0.05064264498651028,smtp
ThreeSigma,I,0.05,6,95156,4757,0.9989484752891693,0.9904252602343383,0.0077743950532749295,0.0042843109695240855,0.0077743950532749295,0.014335487969219685,smtp
ThreeSigma,I,0.05,7,95156,4757,0.9896694214876033,0.9866954026406851,0.0122961689485237,0.004303333000279963,0.0122961689485237,0.029827711987309158,smtp
ThreeSigma,I,0.05,8,95156,4757,0.9877551020408163,0.9911395699189927,0.004629947943612933,0.002084658946841955,0.004629947943612933,0.009630577056668699,smtp
ThreeSigma,I,0.05,9,95156,4757,0.9849548645937813,0.9887705822715618,0.005329398903995752,0.001545366016216576,0.005329398903995752,0.013495228020474315,smtp
ThreeSigma,I,0.1,0,95156,9515,0.9882232462877624,0.9895945209424808,0.006516832974739373,0.003295392030850053,0.006516832974739373,0.014813250047154725,smtp
ThreeSigma,I,0.1,1,95156,9515,0.997907949790795,0.995481594645395,0.00536572199780494,0.002572824014350772,0.00536572199780494,0.012915513012558222,smtp
ThreeSigma,I,0.1,2,95156,9515,0.9974632166412988,0.9937667992184817,0.005346958059817553,0.004982133046723902,0.005346958059817553,0.01713520905468613,smtp
ThreeSigma,I,0.1,3,95156,9515,0.9957939011566772,0.9945696225582794,0.004818137967959046,0.0036230420228093863,0.004818137967959046,0.01553529896773398,smtp
ThreeSigma,I,0.1,4,95156,9515,0.9927835051546392,0.994274679516387,0.0038074300391599536,0.003752626944333315,0.0038074300391599536,0.016630810918286443,smtp
ThreeSigma,I,0.1,5,95156,9515,0.9874739039665971,0.9900253553928636,0.008125271066091955,0.0025988060515373945,0.008125271066091955,0.01601836597546935,smtp
ThreeSigma,I,0.1,6,95156,9515,0.9909729187562688,0.9945640425180496,0.009411139995791018,0.00557874608784914,0.009411139995791018,0.020763606997206807,smtp
ThreeSigma,I,0.1,7,95156,9515,0.9942738157209786,0.9954500374797111,0.006934129982255399,0.0050936880288645625,0.006934129982255399,0.017647237982600927,smtp
ThreeSigma,I,0.1,8,95156,9515,0.9984947315604616,0.9958225769980862,0.006255021900869906,0.005281583988107741,0.006255021900869906,0.01743891299702227,smtp
ThreeSigma,I,0.1,9,95156,9515,0.9974052932018682,0.9932517576840952,0.006286473013460636,0.005386497941799462,0.006286473013460636,0.017351079965010285,smtp
BoxPlot,I,0.01,0,95156,951,1.0,0.994936344686263,0.016544895013794303,0.0007255109958350658,0.016544895013794303,0.020960255060344934,smtp
BoxPlot,I,0.01,1,95156,951,0.9494949494949495,0.9982469380294718,0.019257699023000896,0.0007454499136656523,0.019257699023000896,0.023585766088217497,smtp
BoxPlot,I,0.01,2,95156,951,1.0,1.0,0.019504898926243186,0.0012893090024590492,0.019504898926243186,0.022299334057606757,smtp
BoxPlot,I,0.01,3,95156,951,1.0,0.996448723338896,0.052031853003427386,0.0029287240467965603,0.052031853003427386,0.06320618302561343,smtp
BoxPlot,I,0.01,4,95156,951,0.9948186528497409,0.9982501745481503,0.04790738399606198,0.0018551000393927097,0.04790738399606198,0.05381427495740354,smtp
BoxPlot,I,0.01,5,95156,951,1.0,0.9982076376772817,0.05466169002465904,0.001081945956684649,0.05466169002465904,0.06920501694548875,smtp
BoxPlot,I,0.01,6,95156,951,1.0,0.9986536502956702,0.02289037697482854,0.0012427819892764091,0.02289037697482854,0.028058283030986786,smtp
BoxPlot,I,0.01,7,95156,951,1.0,0.9984547569992162,0.1054053099360317,0.001019696006551385,0.1054053099360317,0.10996952303685248,smtp
BoxPlot,I,0.01,8,95156,951,0.9633507853403142,0.9867223953498113,0.07974682503845543,0.00244635296985507,0.07974682503845543,0.09151688497513533,smtp
BoxPlot,I,0.01,9,95156,951,1.0,0.9970271405831528,0.06822921894490719,0.0011721400078386068,0.06822921894490719,0.0815431890077889,smtp
BoxPlot,I,0.05,0,95156,4757,1.0,0.9996786552547235,0.06792227400001138,0.023872344056144357,0.06792227400001138,0.10374806495383382,smtp
BoxPlot,I,0.05,1,95156,4757,1.0,0.9986946680344579,0.029498936026357114,0.0031370649812743068,0.029498936026357114,0.03491534199565649,smtp
BoxPlot,I,0.05,2,95156,4757,1.0,0.9996889348073343,0.032025090884417295,0.016066387994214892,0.032025090884417295,0.06259897199925035,smtp
BoxPlot,I,0.05,3,95156,4757,0.997907949790795,0.999363159556232,0.022447263007052243,0.0034278070088475943,0.022447263007052243,0.027917998027987778,smtp
BoxPlot,I,0.05,4,95156,4757,1.0,0.9996741766659868,0.02567227091640234,0.004175485111773014,0.02567227091640234,0.04072864097543061,smtp
BoxPlot,I,0.05,5,95156,4757,1.0,0.9996872779207476,0.02212199498899281,0.008119303965941072,0.02212199498899281,0.031872986000962555,smtp
BoxPlot,I,0.05,6,95156,4757,1.0,0.9993715949675595,0.019372779061086476,0.004915855010040104,0.019372779061086476,0.028159440960735083,smtp
BoxPlot,I,0.05,7,95156,4757,1.0,0.9996857669766045,0.02464264107402414,0.008916614926420152,0.02464264107402414,0.038508349913172424,smtp
BoxPlot,I,0.05,8,95156,4757,1.0,0.9999998503964481,0.023591812001541257,0.011208879994228482,0.023591812001541257,0.04521693498827517,smtp
BoxPlot,I,0.05,9,95156,4757,1.0,0.999999880865739,0.06646055495366454,0.0077175520127639174,0.06646055495366454,0.08674904401414096,smtp
BoxPlot,I,0.1,0,95156,9515,0.9989858012170385,0.9987200775325097,0.041899878066033125,0.012915273080579937,0.041899878066033125,0.060478912899270654,smtp
BoxPlot,I,0.1,1,95156,9515,1.0,0.9990366888148697,0.062106266035698354,0.012785181985236704,0.062106266035698354,0.07907687500119209,smtp
BoxPlot,I,0.1,2,95156,9515,1.0,0.9996818356340672,0.06762824894394726,0.0037932039704173803,0.06762824894394726,0.10047731397207826,smtp
BoxPlot,I,0.1,3,95156,9515,0.9989785495403473,0.9991837749875299,0.05765355005860329,0.0035034799948334694,0.05765355005860329,0.06596053298562765,smtp
BoxPlot,I,0.1,4,95156,9515,1.0,0.9998439532742653,0.06717253907117993,0.038428797968663275,0.06717253907117993,0.13878790801391006,smtp
BoxPlot,I,0.1,5,95156,9515,1.0,0.9998392478050119,0.09156624798197299,0.014234639005735517,0.09156624798197299,0.1242858599871397,smtp
BoxPlot,I,0.1,6,95156,9515,1.0,0.9999998437793929,0.03126950503792614,0.002876988030038774,0.03126950503792614,0.03677290794439614,smtp
BoxPlot,I,0.1,7,95156,9515,1.0,0.9998421634572733,0.019803197006694973,0.0039050759514793754,0.019803197006694973,0.025676087010651827,smtp
BoxPlot,I,0.1,8,95156,9515,1.0,0.9999998165003692,0.02292100398335606,0.010485363891348243,0.02292100398335606,0.038095060037449,smtp
BoxPlot,I,0.1,9,95156,9515,1.0,0.9995128418468301,0.017519040033221245,0.011775286053307354,0.017519040033221245,0.03236817708238959,smtp
MAD,I,0.01,0,95156,951,1.0,0.9947432093595723,0.019264134927652776,0.0004671020433306694,0.019264134927652776,0.022976979962550104,smtp
MAD,I,0.01,1,95156,951,1.0,0.9946774382150184,0.017659435980021954,0.0007227290188893676,0.017659435980021954,0.022227665991522372,smtp
MAD,I,0.01,2,95156,951,1.0,0.9982160230960273,0.015511316014453769,0.0005809069843962789,0.015511316014453769,0.019239519024267793,smtp
MAD,I,0.01,3,95156,951,0.17560975609756097,0.2175911200942848,0.015216198051348329,0.0005085970042273402,0.015216198051348329,0.017054321011528373,smtp
MAD,I,0.01,4,95156,951,0.9894736842105263,0.997260624120836,0.0190350100165233,0.0006637329934164882,0.0190350100165233,0.02304159093182534,smtp
MAD,I,0.01,5,95156,951,1.0,0.9994633945049834,0.01879016507882625,0.0004755419213324785,0.01879016507882625,0.023258197936229408,smtp
MAD,I,0.01,6,95156,951,0.1477832512315271,0.2588735951381532,0.0225603140424937,0.002707037958316505,0.0225603140424937,0.028309507993981242,smtp
MAD,I,0.01,7,95156,951,1.0,0.9979024605672436,0.05433200392872095,0.003931986982934177,0.05433200392872095,0.061454220092855394,smtp
MAD,I,0.01,8,95156,951,0.1641025641025641,0.20903125751749183,0.02914063900243491,0.0012724590487778187,0.02914063900243491,0.03232497093267739,smtp
MAD,I,0.01,9,95156,951,1.0,0.9963550759162432,0.03710410196799785,0.001711671007797122,0.03710410196799785,0.041671180981211364,smtp
MAD,I,0.05,0,95156,4757,1.0,0.9976272572146265,0.02915734995622188,0.015223270980641246,0.02915734995622188,0.04744644998572767,smtp
MAD,I,0.05,1,95156,4757,0.181651376146789,0.22934131428592666,0.06907525495626032,0.016552875051274896,0.06907525495626032,0.10289347101934254,smtp
MAD,I,0.05,2,95156,4757,1.0,0.9993122879057952,0.02330142492428422,0.002465486992150545,0.02330142492428422,0.03460373601410538,smtp
MAD,I,0.05,3,95156,4757,1.0,0.9998471768884775,0.1108021060936153,0.01611798000521958,0.1108021060936153,0.14612213301006705,smtp
MAD,I,0.05,4,95156,4757,0.15977961432506887,0.2073186508869864,0.04450168495532125,0.005898484028875828,0.04450168495532125,0.06716587208211422,smtp
MAD,I,0.05,5,95156,4757,0.9989806320081549,0.9981393492103853,0.03249456104822457,0.008339529042132199,0.03249456104822457,0.06667986907996237,smtp
MAD,I,0.05,6,95156,4757,0.17992424242424243,0.22516701292499466,0.02546309505123645,0.002770898980088532,0.02546309505123645,0.03473829303402454,smtp
MAD,I,0.05,7,95156,4757,1.0,0.9976113933154184,0.021755955065600574,0.011274753022007644,0.021755955065600574,0.041331016924232244,smtp
MAD,I,0.05,8,95156,4757,0.1634980988593156,0.23080035297474374,0.023522792966105044,0.004616720019839704,0.023522792966105044,0.03247218206524849,smtp
MAD,I,0.05,9,95156,4757,0.9968586387434555,0.9970053906499566,0.01692332699894905,0.0027041879948228598,0.01692332699894905,0.025204319041222334,smtp
MAD,I,0.1,0,95156,9515,1.0,0.997860748366377,0.02000366593711078,0.004732461995445192,0.02000366593711078,0.030831194948405027,smtp
MAD,I,0.1,1,95156,9515,1.0,0.9976304966993306,0.02036388497799635,0.0038590870099142194,0.02036388497799635,0.028594937990419567,smtp
MAD,I,0.1,2,95156,9515,0.1688970927549608,0.22758760672835063,0.01773086201865226,0.0038854710292071104,0.01773086201865226,0.027682572952471673,smtp
MAD,I,0.1,3,95156,9515,0.9989506820566632,0.9975708975531423,0.01613418199121952,0.003373060026206076,0.01613418199121952,0.023662131978198886,smtp
MAD,I,0.1,4,95156,9515,0.16844053678852383,0.21601447461341414,0.01801065797917545,0.0034665060229599476,0.01801065797917545,0.0248460799921304,smtp
MAD,I,0.1,5,95156,9515,0.9994767137624281,0.9982161432157916,0.017394846072420478,0.0036636110162362456,0.017394846072420478,0.028017380042001605,smtp
MAD,I,0.1,6,95156,9515,1.0,0.9981648185621501,0.01822656800504774,0.012999581987969577,0.01822656800504774,0.042499959003180265,smtp
MAD,I,0.1,7,95156,9515,1.0,0.9998593359116724,0.023898020037449896,0.00570782704744488,0.023898020037449896,0.040276714018546045,smtp
MAD,I,0.1,8,95156,9515,0.9984383133784487,0.9979416720464284,0.024711861973628402,0.006504382938146591,0.024711861973628402,0.053119955002330244,smtp
MAD,I,0.1,9,95156,9515,1.0,0.999867599503286,0.06277075898833573,0.027463736943900585,0.06277075898833573,0.18143887107726187,smtp
ChiSquare,I,0.01,0,95156,951,0.9894736842105263,0.9983145560710811,0.0038800010224804282,0.0015814460348337889,0.0038800010224804282,0.009351711953058839,smtp
ChiSquare,I,0.01,1,95156,951,0.968421052631579,0.9968000953432036,0.004834210965782404,0.0007110629230737686,0.004834210965782404,0.007148163043893874,smtp
ChiSquare,I,0.01,2,95156,951,1.0,0.9996334080625129,0.042511253035627306,0.0009505229536443949,0.042511253035627306,0.05770159896928817,smtp
ChiSquare,I,0.01,3,95156,951,0.9578947368421052,0.9942046942087132,0.013174091931432486,0.0011435049818828702,0.013174091931432486,0.01807352004107088,smtp
ChiSquare,I,0.01,4,95156,951,0.9578947368421052,0.9968037508208121,0.007314095972105861,0.0005510079208761454,0.007314095972105861,0.009358081966638565,smtp
ChiSquare,I,0.01,5,95156,951,0.9368421052631579,0.9956503848570113,0.004354101954959333,0.0005362450610846281,0.004354101954959333,0.011614998918958008,smtp
ChiSquare,I,0.01,6,95156,951,0.9473684210526315,0.9951926018942121,0.00417506298981607,0.000630623078905046,0.00417506298981607,0.0064574769930914044,smtp
ChiSquare,I,0.01,7,95156,951,0.9052631578947369,0.9961082097368548,0.008601557929068804,0.0005455869249999523,0.008601557929068804,0.010570705984719098,smtp
ChiSquare,I,0.01,8,95156,951,0.9789473684210527,0.9851587675182989,0.004364232998341322,0.0005342449294403195,0.004364232998341322,0.018043669988401234,smtp
ChiSquare,I,0.01,9,95156,951,0.9578947368421052,0.9954203143408407,0.03013007901608944,0.0006642879452556372,0.03013007901608944,0.032382930046878755,smtp
ChiSquare,I,0.05,0,95156,4757,0.9705263157894737,0.9981389895818827,0.01542945601977408,0.014808785985223949,0.01542945601977408,0.048311298014596105,smtp
ChiSquare,I,0.05,1,95156,4757,0.9852631578947368,0.9981990953827542,0.0066244370536878705,0.007098288973793387,0.0066244370536878705,0.023978950921446085,smtp
ChiSquare,I,0.05,2,95156,4757,0.9831578947368421,0.9995351772745541,0.005033042980358005,0.04062820808030665,0.005033042980358005,0.055813673068769276,smtp
ChiSquare,I,0.05,3,95156,4757,0.9873684210526316,0.9994725328272128,0.008037367952056229,0.0016988159622997046,0.008037367952056229,0.020610020961612463,smtp
ChiSquare,I,0.05,4,95156,4757,0.9768421052631578,0.9993244281174725,0.00583781604655087,0.0028174000326544046,0.00583781604655087,0.018665573094040155,smtp
ChiSquare,I,0.05,5,95156,4757,0.968421052631579,0.995547481219625,0.005078395013697445,0.0012842509895563126,0.005078395013697445,0.008993929950520396,smtp
ChiSquare,I,0.05,6,95156,4757,0.9978947368421053,0.9987864231091609,0.006045627989806235,0.00164195301476866,0.006045627989806235,0.016198255005292594,smtp
ChiSquare,I,0.05,7,95156,4757,0.9705263157894737,0.9982699122544322,0.005357956048101187,0.0015415999805554748,0.005357956048101187,0.009591810987330973,smtp
ChiSquare,I,0.05,8,95156,4757,0.9768421052631578,0.9985321264773818,0.0035222580190747976,0.005274774972349405,0.0035222580190747976,0.015270108007825911,smtp
ChiSquare,I,0.05,9,95156,4757,0.9578947368421052,0.9987082306425284,0.0038785169599577785,0.0021939949365332723,0.0038785169599577785,0.008818889036774635,smtp
ChiSquare,I,0.1,0,95156,9515,0.982124079915878,0.9990874435011123,0.004239114001393318,0.005901327007450163,0.004239114001393318,0.016636932035908103,smtp
ChiSquare,I,0.1,1,95156,9515,0.9947423764458465,0.9997547021811839,0.003874241025187075,0.001968950964510441,0.003874241025187075,0.011336894007399678,smtp
ChiSquare,I,0.1,2,95156,9515,0.9894847528916929,0.9994371407197644,0.003815449890680611,0.0020915439818054438,0.003815449890680611,0.009078738978132606,smtp
ChiSquare,I,0.1,3,95156,9515,0.9884332281808622,0.9995946539973872,0.0033945899922400713,0.0016214459901675582,0.0033945899922400713,0.011027103057131171,smtp
ChiSquare,I,0.1,4,95156,9515,0.9852786540483701,0.9993831383789118,0.003880428965203464,0.00392560102045536,0.003880428965203464,0.01612673990894109,smtp
ChiSquare,I,0.1,5,95156,9515,0.9800210304942166,0.9978557186875688,0.0034921399783343077,0.0046473059337586164,0.0034921399783343077,0.0146581040462479,smtp
ChiSquare,I,0.1,6,95156,9515,0.9810725552050473,0.9997023770684373,0.004604139016009867,0.005197018967010081,0.004604139016009867,0.016537985065951943,smtp
ChiSquare,I,0.1,7,95156,9515,0.9873817034700315,0.9996983638841873,0.003949070000089705,0.005136358086019754,0.003949070000089705,0.016906736069358885,smtp
ChiSquare,I,0.1,8,95156,9515,0.9978969505783386,0.9997608752165644,0.003476566052995622,0.004708235035650432,0.003476566052995622,0.014872755971737206,smtp
ChiSquare,I,0.1,9,95156,9515,0.9684542586750788,0.9993968679055051,0.004476306028664112,0.004999388940632343,0.004476306028664112,0.0151588199660182,smtp
COPOD,II,0.01,0,95156,951,0.5684210526315789,0.8046633103494724,0.7424979670904577,0.01882224204018712,0.7424979670904577,0.762693184078671,smtp
COPOD,II,0.01,1,95156,951,0.968421052631579,0.9986354268942242,0.3955477380659431,0.016894513042643666,0.3955477380659431,0.4138666349463165,smtp
COPOD,II,0.01,2,95156,951,0.968421052631579,0.9991348709317688,0.6672948519699275,0.007918460061773658,0.6672948519699275,0.6765390039654449,smtp
COPOD,II,0.01,3,95156,951,0.9578947368421052,0.997243493720364,0.7684225529665127,0.058120611938647926,0.7684225529665127,0.8281077150022611,smtp
COPOD,II,0.01,4,95156,951,0.9789473684210527,0.9978559254823997,0.4535234069917351,0.03298454906325787,0.4535234069917351,0.4882134540239349,smtp
COPOD,II,0.01,5,95156,951,0.968421052631579,0.9985041793051068,0.7040771460160613,0.008324253023602068,0.7040771460160613,0.7137622439768165,smtp
COPOD,II,0.01,6,95156,951,0.9894736842105263,0.9970713943070161,0.5604743650183082,0.023381997947581112,0.5604743650183082,0.5853733220137656,smtp
COPOD,II,0.01,7,95156,951,0.9578947368421052,0.9988175997281455,0.5375713290413842,0.015879901009611785,0.5375713290413842,0.5550253699766472,smtp
COPOD,II,0.01,8,95156,951,0.9578947368421052,0.9960346959638484,0.7846368849277496,0.011712620966136456,0.7846368849277496,0.797312268987298,smtp
COPOD,II,0.01,9,95156,951,0.9789473684210527,0.9985569880576761,0.5675038209883496,0.02884872001595795,0.5675038209883496,0.5981726530008018,smtp
COPOD,II,0.05,0,95156,4757,0.9747368421052631,0.9997602867850602,0.5872004040284082,0.04214318701997399,0.5872004040284082,0.6321948700351641,smtp
COPOD,II,0.05,1,95156,4757,0.6589473684210526,0.8377702816447766,0.7701433160109445,0.018790888017974794,0.7701433160109445,0.7933968550059944,smtp
COPOD,II,0.05,2,95156,4757,0.9726315789473684,0.9997869551035623,0.6696457070065662,0.07557478093076497,0.6696457070065662,0.7479440469760448,smtp
COPOD,II,0.05,3,95156,4757,0.9873684210526316,0.9997840699902301,0.4123616060242057,0.20543744903989136,0.4123616060242057,0.6326414529467002,smtp
COPOD,II,0.05,4,95156,4757,0.6547368421052632,0.8176863147679023,0.6064672239590436,0.034223722061142325,0.6064672239590436,0.6435165690490976,smtp
COPOD,II,0.05,5,95156,4757,0.671578947368421,0.8332115855615387,0.8325668670004234,0.03764346695970744,0.8325668670004234,0.8728190509136766,smtp
COPOD,II,0.05,6,95156,4757,0.9810526315789474,0.9996298889406137,0.6989768369821832,0.11269729596097022,0.6989768369821832,0.8281836230307817,smtp
COPOD,II,0.05,7,95156,4757,0.6589473684210526,0.8239009499873883,0.4038393080700189,0.06824429100379348,0.4038393080700189,0.4790761600015685,smtp
COPOD,II,0.05,8,95156,4757,0.6484210526315789,0.8273169007330651,0.7130481760250404,0.03655024396721274,0.7130481760250404,0.7532312650000677,smtp
COPOD,II,0.05,9,95156,4757,0.9705263157894737,0.9997799775909674,0.7637995959958062,0.03011380904354155,0.7637995959958062,0.7962736580520868,smtp
COPOD,II,0.1,0,95156,9515,0.6456361724500526,0.827405603598323,0.5899268430657685,0.17138201894704252,0.5899268430657685,0.7728876590263098,smtp
COPOD,II,0.1,1,95156,9515,0.9915878023133544,0.9998183966264975,0.4487185759935528,0.05740698496811092,0.4487185759935528,0.5137558591086417,smtp
COPOD,II,0.1,2,95156,9515,0.9905362776025236,0.9998734782593622,0.7649233129341155,0.03557608695700765,0.7649233129341155,0.8037915129680187,smtp
COPOD,II,0.1,3,95156,9515,0.9873817034700315,0.9998795894589131,0.8087821929948404,0.06227573996875435,0.8087821929948404,0.8747850951040164,smtp
COPOD,II,0.1,4,95156,9515,0.647739221871714,0.8228968521101098,0.543154043960385,0.17047533195000142,0.543154043960385,0.7270501349121332,smtp
COPOD,II,0.1,5,95156,9515,0.6635120925341745,0.8311433370985771,0.48458827298600227,0.09947094600647688,0.48458827298600227,0.5974100780440494,smtp
COPOD,II,0.1,6,95156,9515,0.9915878023133544,0.9998829253641502,0.7412394699640572,0.04704209801275283,0.7412394699640572,0.7919359930092469,smtp
COPOD,II,0.1,7,95156,9515,0.658254468980021,0.8260008510313912,0.7937554829986766,0.0493703989777714,0.7937554829986766,0.8499241929966956,smtp
COPOD,II,0.1,8,95156,9515,0.6414300736067298,0.8312614994005639,0.5591138809686527,0.13177577091846615,0.5591138809686527,0.7073263939237222,smtp
COPOD,II,0.1,9,95156,9515,0.9831756046267087,0.9998394240807437,0.4814990219892934,0.047302923980169,0.4814990219892934,0.5321221059421077,smtp
ECOD,II,0.01,0,95156,951,0.9578947368421052,0.99876352128706,0.6516447139438242,0.014647461008280516,0.6516447139438242,0.6677750810049474,smtp
ECOD,II,0.01,1,95156,951,0.9578947368421052,0.9978567834480397,0.4096877300180495,0.028968881000764668,0.4096877300180495,0.44017427891958505,smtp
ECOD,II,0.01,2,95156,951,1.0,0.9990648103315345,0.6917922360589728,0.011869673035107553,0.6917922360589728,0.7046722719678655,smtp
ECOD,II,0.01,3,95156,951,0.9473684210526315,0.996528691568984,0.8043482699431479,0.015468660974875093,0.8043482699431479,0.8215371730038896,smtp
ECOD,II,0.01,4,95156,951,0.9263157894736842,0.9968707697390777,0.41670782503206283,0.02931672101840377,0.41670782503206283,0.44868980592582375,smtp
ECOD,II,0.01,5,95156,951,0.9578947368421052,0.9981185182570973,0.7307058140868321,0.010100774001330137,0.7307058140868321,0.7422221779124811,smtp
ECOD,II,0.01,6,95156,951,0.9263157894736842,0.9952616890871259,0.8138587219873443,0.015845917048864067,0.8138587219873443,0.8312586318934336,smtp
ECOD,II,0.01,7,95156,951,0.9263157894736842,0.9985670544821229,0.4665717169409618,0.025588120915926993,0.4665717169409618,0.4936602410161868,smtp
ECOD,II,0.01,8,95156,951,0.9263157894736842,0.9922828485451131,0.64315517002251,0.005925790057517588,0.64315517002251,0.6500592620577663,smtp
ECOD,II,0.01,9,95156,951,0.9578947368421052,0.998032580146847,0.7384928279789165,0.02638900000602007,0.7384928279789165,0.7695810730801895,smtp
ECOD,II,0.05,0,95156,4757,0.9768421052631578,0.9995154062336021,0.41982340905815363,0.09211252199020237,0.41982340905815363,0.5257880419958383,smtp
ECOD,II,0.05,1,95156,4757,0.9810526315789474,0.998860348769799,0.6553034360986203,0.026635561021976173,0.6553034360986203,0.6840441109379753,smtp
ECOD,II,0.05,2,95156,4757,0.9789473684210527,0.9997400795931755,0.7840288279112428,0.042549712932668626,0.7840288279112428,0.8309176689945161,smtp
ECOD,II,0.05,3,95156,4757,0.9852631578947368,0.9997259497171396,0.734511399990879,0.10745209502056241,0.734511399990879,0.8449020530097187,smtp
ECOD,II,0.05,4,95156,4757,0.9810526315789474,0.9994134665678691,0.426494759041816,0.05134755698964,0.426494759041816,0.4853894249536097,smtp
ECOD,II,0.05,5,95156,4757,0.9852631578947368,0.9995410512299553,0.7807721219724044,0.015957399969920516,0.7807721219724044,0.7986339469207451,smtp
ECOD,II,0.05,6,95156,4757,0.9789473684210527,0.9994048479600574,0.8161796750500798,0.03210936998948455,0.8161796750500798,0.8503042749362066,smtp
ECOD,II,0.05,7,95156,4757,0.9642105263157895,0.9996062697436578,0.8454834559233859,0.04524936492089182,0.8454834559233859,0.8992028360953555,smtp
ECOD,II,0.05,8,95156,4757,0.9726315789473684,0.9995338086263006,0.42469414393417537,0.05268300697207451,0.42469414393417537,0.480061452020891,smtp
ECOD,II,0.05,9,95156,4757,0.9747368421052631,0.9996585191828843,0.6817521440098062,0.02072106208652258,0.6817521440098062,0.7070124220335856,smtp
ECOD,II,0.1,0,95156,9515,0.9852786540483701,0.999849949042456,0.7677292709704489,0.04562486009672284,0.7677292709704489,0.8175372260157019,smtp
ECOD,II,0.1,1,95156,9515,0.9905362776025236,0.9997209357117083,0.40273682202678174,0.14138587494380772,0.40273682202678174,0.5632297539850697,smtp
ECOD,II,0.1,2,95156,9515,0.9884332281808622,0.9998033717272642,0.622158158919774,0.06901822902727872,0.622158158919774,0.7268379379529506,smtp
ECOD,II,0.1,3,95156,9515,0.9831756046267087,0.9997844457917681,0.6914255820447579,0.02749749307986349,0.6914255820447579,0.7221043879399076,smtp
ECOD,II,0.1,4,95156,9515,0.9915878023133544,0.9997586121779428,0.7485223410185426,0.09813300101086497,0.7485223410185426,0.8511078970041126,smtp
ECOD,II,0.1,5,95156,9515,0.9905362776025236,0.9997599545225598,0.40617226797621697,0.2001445529749617,0.40617226797621697,0.6516527240164578,smtp
ECOD,II,0.1,6,95156,9515,0.9884332281808622,0.9998408150102076,0.5619576139142737,0.03450227400753647,0.5619576139142737,0.6033157620113343,smtp
ECOD,II,0.1,7,95156,9515,0.9831756046267087,0.9998718097408065,0.8174119280884042,0.03899331099819392,0.8174119280884042,0.8599734189920127,smtp
ECOD,II,0.1,8,95156,9515,0.9863301787592008,0.9998341145142395,0.8123376170406118,0.058178400970064104,0.8123376170406118,0.8749504089355469,smtp
ECOD,II,0.1,9,95156,9515,0.9810725552050473,0.9997729113734782,0.4640775609295815,0.30377145600505173,0.4640775609295815,0.7919077359838411,smtp
HBOS,II,0.01,0,95156,951,0.3893805309734513,0.6303477939690387,0.07735787308774889,0.001467038062401116,0.07735787308774889,0.0802800910314545,smtp
HBOS,II,0.01,1,95156,951,0.55,0.7146543296474529,0.031491836067289114,0.0015415549278259277,0.031491836067289114,0.03603250905871391,smtp
HBOS,II,0.01,2,95156,951,0.541871921182266,0.6044588855189991,0.030266251997090876,0.0014904550043866038,0.030266251997090876,0.035737291909754276,smtp
HBOS,II,0.01,3,95156,951,0.48372093023255813,0.6243583633370826,0.029655578080564737,0.0013120070798322558,0.029655578080564737,0.03251485095825046,smtp
HBOS,II,0.01,4,95156,951,0.5392156862745098,0.631955276574795,0.029658390092663467,0.0008902850095182657,0.029658390092663467,0.03474850102793425,smtp
HBOS,II,0.01,5,95156,951,0.5656565656565656,0.6597692585411106,0.02975606091786176,0.0014361169887706637,0.02975606091786176,0.03565929608885199,smtp
HBOS,II,0.01,6,95156,951,0.6010362694300518,0.6335146091596299,0.024781947024166584,0.0013993229949846864,0.024781947024166584,0.027497448958456516,smtp
HBOS,II,0.01,7,95156,951,0.51,0.6112675068076523,0.022642978001385927,0.0008480659453198314,0.022642978001385927,0.024736377992667258,smtp
