method,p,rep,n_full,n_sample,rho,rho_tilde,time_fit_full_s,time_fit_sample_s,time_score_s,time_total_s,dataset,tier,method_class
ChiSquare,0.1,18,240,24,1.0,0.9652173913043477,0.00010586401913315058,9.086297359317541e-05,3.833696246147156e-05,0.0013233210192993283,vertebral,T1,I
ChiSquare,0.1,19,240,24,1.0,0.8739130434782607,0.00010423501953482628,7.903703954070807e-05,3.642297815531492e-05,0.002338500984478742,vertebral,T1,I
ChiSquare,0.1,20,240,24,1.0,0.9565217391304346,0.0001135410275310278,8.781300857663155e-05,3.798701800405979e-05,0.0013494460145011544,vertebral,T1,I
ChiSquare,0.1,21,240,24,1.0,0.8530434782608695,0.0001313620014116168,0.00017681298777461052,4.224904114380479e-05,0.0015548489755019546,vertebral,T1,I
ChiSquare,0.1,22,240,24,0.5,0.9069565217391303,0.00011685898061841726,9.501702152192593e-05,4.246499156579375e-05,0.00199244701070711,vertebral,T1,I
ChiSquare,0.1,23,240,24,0.5,0.9182608695652172,0.00021670205751433969,9.681499795988202e-05,4.249397898092866e-05,0.001831795962061733,vertebral,T1,I
ChiSquare,0.1,24,240,24,1.0,0.6799999999999999,0.00011606700718402863,7.773004472255707e-05,3.845401806756854e-05,0.0013588700094260275,vertebral,T1,I
ChiSquare,0.1,25,240,24,0.5,0.9417391304347826,0.00010678695980459452,7.98639957793057e-05,3.838399425148964e-05,0.0033242340432479978,vertebral,T1,I
ChiSquare,0.1,26,240,24,0.5,0.9304347826086956,0.00013618398224934936,8.99540027603507e-05,3.970396937802434e-05,0.0013588920119218528,vertebral,T1,I
ChiSquare,0.1,27,240,24,1.0,0.9182608695652172,0.00011214998085051775,9.269302245229483e-05,3.9601989556103945e-05,0.0013770359801128507,vertebral,T1,I
ChiSquare,0.1,28,240,24,0.0,0.766086956521739,0.00011589995119720697,8.377601625397801e-05,3.8781960029155016e-05,0.0012559850001707673,vertebral,T1,I
ChiSquare,0.1,29,240,24,0.5,0.9817391304347826,9.692198364064097e-05,8.204503683373332e-05,3.370799822732806e-05,0.0013123929966241121,vertebral,T1,I
ChiSquare,0.1,30,240,24,0.5,0.9521739130434782,0.00011107197497040033,9.257002966478467e-05,4.0875980630517006e-05,0.002366583968978375,vertebral,T1,I
ChiSquare,0.1,31,240,24,1.0,0.7678260869565217,0.00018359196837991476,0.00010173203190788627,5.127297481521964e-05,0.0038286010385490954,vertebral,T1,I
ChiSquare,0.1,32,240,24,0.5,0.9269565217391305,0.00013392703840509057,9.310001041740179e-05,4.213000647723675e-05,0.002351576986256987,vertebral,T1,I
ChiSquare,0.1,33,240,24,1.0,0.9852173913043477,0.00011580501450225711,7.999001536518335e-05,3.850000211969018e-05,0.0016540460055693984,vertebral,T1,I
ChiSquare,0.1,34,240,24,1.0,0.9008695652173913,0.00013845297507941723,8.194398833438754e-05,4.04260354116559e-05,0.001546664978377521,vertebral,T1,I
ChiSquare,0.1,35,240,24,1.0,0.9278260869565217,0.00010499503696337342,7.2640017606318e-05,3.30110196955502e-05,0.0011575489770621061,vertebral,T1,I
ChiSquare,0.1,36,240,24,1.0,0.9678260869565216,0.00010179099626839161,7.371901301667094e-05,3.3378018997609615e-05,0.0012450389913283288,vertebral,T1,I
ChiSquare,0.1,37,240,24,0.5,0.9817391304347826,0.00011899496894329786,8.515396621078253e-05,4.180200630798936e-05,0.001322125957813114,vertebral,T1,I
ChiSquare,0.1,38,240,24,1.0,0.9591304347826086,0.00017032603500410914,0.0002670820103958249,5.1984970923513174e-05,0.0022938880138099194,vertebral,T1,I
ChiSquare,0.1,39,240,24,0.5,0.9226086956521738,0.00011869700392708182,0.0001227579778060317,3.932497929781675e-05,0.0018596099689602852,vertebral,T1,I
ChiSquare,0.1,40,240,24,0.5,0.9695652173913042,0.0001078159548342228,8.548703044652939e-05,3.626802936196327e-05,0.0013667989987879992,vertebral,T1,I
ChiSquare,0.1,41,240,24,0.5,0.9626086956521739,0.00010699802078306675,8.909497410058975e-05,3.9328006096184254e-05,0.0012117630103603005,vertebral,T1,I
ChiSquare,0.1,42,240,24,0.5,0.9808695652173912,0.0001226239837706089,9.291101014241576e-05,4.3930020183324814e-05,0.0013278429978527129,vertebral,T1,I
ChiSquare,0.1,43,240,24,1.0,0.9678260869565216,9.860401041805744e-05,7.491098949685693e-05,3.439903957769275e-05,0.0012285360135138035,vertebral,T1,I
ChiSquare,0.1,44,240,24,0.5,0.9391304347826085,0.009149523975793272,0.00012855499517172575,8.392200106754899e-05,0.011035377974621952,vertebral,T1,I
ChiSquare,0.1,45,240,24,1.0,0.9478260869565217,0.0004001369816251099,8.551898645237088e-05,3.9292965084314346e-05,0.0015736740315333009,vertebral,T1,I
ChiSquare,0.1,46,240,24,0.5,0.9634782608695651,0.00010333303362131119,7.44030112400651e-05,3.5075005143880844e-05,0.0014789909473620355,vertebral,T1,I
ChiSquare,0.1,47,240,24,0.5,0.8417391304347825,0.00012851797509938478,8.769199484959245e-05,4.438299220055342e-05,0.0019249679753556848,vertebral,T1,I
ChiSquare,0.1,48,240,24,0.5,0.8539130434782608,0.00017848197603598237,0.0002028479939326644,7.562700193375349e-05,0.001559596974402666,vertebral,T1,I
ChiSquare,0.1,49,240,24,0.5,0.8478260869565216,0.00010890403063967824,0.00013116799527779222,3.7949997931718826e-05,0.004575935949105769,vertebral,T1,I
COPOD,0.1,0,240,24,1.0,0.8095652173913043,2.8184748369967565,0.0038436399772763252,0.007543474028352648,2.842692623962648,vertebral,T1,II
COPOD,0.1,1,240,24,0.5,0.6191304347826087,0.00946460198611021,0.0028527090325951576,0.004844408016651869,0.02057653001975268,vertebral,T1,II
COPOD,0.1,2,240,24,1.0,0.9313043478260868,0.013121507014147937,0.0028637609793804586,0.0032268160139210522,0.02446449303533882,vertebral,T1,II
COPOD,0.1,3,240,24,0.5,0.8573913043478261,0.0035764570347964764,0.003959953028243035,0.007712690043263137,0.019104580977000296,vertebral,T1,II
COPOD,0.1,4,240,24,0.5,0.8147826086956521,0.010602882015518844,0.014160477032419294,0.003367731987964362,0.04128144000424072,vertebral,T1,II
COPOD,0.1,5,240,24,0.5,0.8999999999999999,0.003523396037053317,0.007112554972991347,0.00331971503328532,0.018452293996233493,vertebral,T1,II
COPOD,0.1,6,240,24,0.5,0.6008695652173912,0.01046349701937288,0.009897580021061003,0.006307910953182727,0.030519413005094975,vertebral,T1,II
COPOD,0.1,7,240,24,1.0,0.8965217391304346,0.003791216993704438,0.008005705021787435,0.003958297020290047,0.019654760020785034,vertebral,T1,II
COPOD,0.1,8,240,24,1.0,0.9382608695652173,0.0046744049759581685,0.0028870750102214515,0.005404314026236534,0.01705102896085009,vertebral,T1,II
COPOD,0.1,9,240,24,0.5,0.7130434782608696,0.009192175988573581,0.003173606004565954,0.003964703995734453,0.022032390988897532,vertebral,T1,II
COPOD,0.1,10,240,24,1.0,0.8808695652173912,0.0036499329726211727,0.0032553640194237232,0.005172291013877839,0.02037176297744736,vertebral,T1,II
COPOD,0.1,11,240,24,0.5,0.8904347826086956,0.015309331007301807,0.011461624002549797,0.005715045030228794,0.038587169954553246,vertebral,T1,II
COPOD,0.1,12,240,24,0.5,0.8547826086956521,0.004113189992494881,0.0037421659799292684,0.008466478961054236,0.020199179998598993,vertebral,T1,II
COPOD,0.1,13,240,24,1.0,0.9313043478260868,0.0053315520053729415,0.003036056994460523,0.0031659050146117806,0.017464230011682957,vertebral,T1,II
COPOD,0.1,14,240,24,0.5,0.9165217391304347,0.0033418230013921857,0.0029446340049616992,0.004405456013046205,0.01532213797327131,vertebral,T1,II
COPOD,0.1,15,240,24,1.0,0.8886956521739129,0.005099254951346666,0.002796380955260247,0.0030962990131229162,0.01652951998403296,vertebral,T1,II
COPOD,0.1,16,240,24,1.0,0.5843478260869565,0.0033230800181627274,0.00438989297254011,0.0036274210433475673,0.015209512028377503,vertebral,T1,II
COPOD,0.1,17,240,24,1.0,0.5669565217391304,0.003334200009703636,0.0035654589883051813,0.004135998024139553,0.015086178027559072,vertebral,T1,II
COPOD,0.1,18,240,24,1.0,0.9069565217391303,0.005058845039457083,0.004293013014830649,0.0041681400034576654,0.01807831000769511,vertebral,T1,II
COPOD,0.1,19,240,24,0.5,0.7017391304347826,0.0036423999699763954,0.006451464025303721,0.024837753968313336,0.042021884000860155,vertebral,T1,II
COPOD,0.1,20,240,24,1.0,0.7747826086956522,0.013597000041045249,0.002961968013551086,0.0032664070022292435,0.032208657008595765,vertebral,T1,II
COPOD,0.1,21,240,24,1.0,0.6547826086956522,0.012053538986947387,0.006619285966735333,0.00538838398642838,0.02776510000694543,vertebral,T1,II
COPOD,0.1,22,240,24,0.5,0.8904347826086956,0.005356845038477331,0.002889761992264539,0.0033769180299714208,0.01565379195380956,vertebral,T1,II
COPOD,0.1,23,240,24,0.5,0.6608695652173912,0.003977924992796034,0.005152733996510506,0.0041360839968547225,0.01779260201146826,vertebral,T1,II
COPOD,0.1,24,240,24,1.0,0.7695652173913042,0.003564212005585432,0.002771219005808234,0.004612652992364019,0.014505486993584782,vertebral,T1,II
COPOD,0.1,25,240,24,0.5,0.6608695652173912,0.0036107669584453106,0.002696144045330584,0.003891809959895909,0.019427652994636446,vertebral,T1,II
COPOD,0.1,26,240,24,1.0,0.6878260869565217,0.003830553963780403,0.004655695986002684,0.0031611559679731727,0.016546829021535814,vertebral,T1,II
COPOD,0.1,27,240,24,0.5,0.7956521739130433,0.0034398690331727266,0.002638000005390495,0.004986353043932468,0.014587795012630522,vertebral,T1,II
COPOD,0.1,28,240,24,0.5,0.25478260869565217,0.00412636500550434,0.003015166032128036,0.002973313967231661,0.014505535014905035,vertebral,T1,II
COPOD,0.1,29,240,24,0.5,0.9443478260869566,0.0033946839976124465,0.005018123018089682,0.0030398070230148733,0.016145839006640017,vertebral,T1,II
COPOD,0.1,30,240,24,1.0,0.9130434782608695,0.004855479055549949,0.0030782660469412804,0.0036575020058080554,0.016626842960249633,vertebral,T1,II
COPOD,0.1,31,240,24,1.0,0.7156521739130434,0.003541108046192676,0.013071793015114963,0.0036566650378517807,0.02375866798684001,vertebral,T1,II
COPOD,0.1,32,240,24,1.0,0.82,0.014270704006776214,0.003168138035107404,0.004447776998858899,0.02602916199248284,vertebral,T1,II
COPOD,0.1,33,240,24,1.0,0.886086956521739,0.003918164002243429,0.0030041620484553277,0.00325926102232188,0.015773239021655172,vertebral,T1,II
COPOD,0.1,34,240,24,0.5,0.8547826086956521,0.003288600011728704,0.0032952140318229795,0.009810458985157311,0.02392238099128008,vertebral,T1,II
COPOD,0.1,35,240,24,0.5,0.7826086956521738,0.004059994011186063,0.012366108014248312,0.004384138039313257,0.026044470025226474,vertebral,T1,II
COPOD,0.1,36,240,24,0.5,0.9399999999999998,0.005608252016827464,0.0035116439685225487,0.014406882983166724,0.027282766008283943,vertebral,T1,II
COPOD,0.1,37,240,24,0.5,0.9278260869565217,0.008227028010878712,0.010048819007351995,0.01087559899315238,0.03378395701292902,vertebral,T1,II
COPOD,0.1,38,240,24,0.5,0.82,0.0033279909985139966,0.0029932769830338657,0.005372915999032557,0.015150076011195779,vertebral,T1,II
COPOD,0.1,39,240,24,1.0,0.954782608695652,0.007793652999680489,0.012903160997666419,0.003977179992944002,0.032702729979064316,vertebral,T1,II
COPOD,0.1,40,240,24,1.0,0.8269565217391304,0.0032526710419915617,0.003035772009752691,0.00420337199466303,0.014087349991314113,vertebral,T1,II
COPOD,0.1,41,240,24,0.5,0.946086956521739,0.0042634999845176935,0.0026319610187783837,0.0032446589902974665,0.02338740200502798,vertebral,T1,II
COPOD,0.1,42,240,24,0.0,0.7869565217391304,0.0032016730401664972,0.003492482006549835,0.0033030419726856053,0.013436698005534708,vertebral,T1,II
COPOD,0.1,43,240,24,1.0,0.8521739130434782,0.002952757989987731,0.003198285005055368,0.004983615013770759,0.019539625965990126,vertebral,T1,II
COPOD,0.1,44,240,24,1.0,0.9895652173913043,0.015954661008436233,0.002570764976553619,0.0029783989884890616,0.036844097019638866,vertebral,T1,II
COPOD,0.1,45,240,24,0.5,0.7269565217391305,0.0060980269918218255,0.013619342003948987,0.004890788986813277,0.028159726003650576,vertebral,T1,II
COPOD,0.1,46,240,24,1.0,0.8869565217391304,0.005901072989217937,0.004926492983940989,0.007417334010824561,0.02376218297285959,vertebral,T1,II
COPOD,0.1,47,240,24,1.0,0.9608695652173912,0.003980094974394888,0.003834391012787819,0.010094625991769135,0.021693116053938866,vertebral,T1,II
COPOD,0.1,48,240,24,1.0,0.7782608695652173,0.0032245729817077518,0.0029085110290907323,0.007466622046194971,0.017195824009831995,vertebral,T1,II
COPOD,0.1,49,240,24,1.0,0.5434782608695652,0.0035515240160748363,0.002838395012076944,0.0034395040129311383,0.017454740998800844,vertebral,T1,II
ECOD,0.1,0,240,24,0.5,0.9217391304347825,0.009549597976729274,0.012237792019732296,0.003499576007016003,0.029260925017297268,vertebral,T1,II
ECOD,0.1,1,240,24,1.0,0.868695652173913,0.0037009399966336787,0.005063218995928764,0.007871625013649464,0.039486905036028475,vertebral,T1,II
ECOD,0.1,2,240,24,1.0,0.8808695652173912,0.003906462981831282,0.006692324997857213,0.004868246032856405,0.030816133017651737,vertebral,T1,II
ECOD,0.1,3,240,24,0.5,0.76,0.014495362993329763,0.002673399983905256,0.003732951998244971,0.042246385011821985,vertebral,T1,II
ECOD,0.1,4,240,24,0.5,0.8991304347826086,0.005686871998477727,0.0036141310120001435,0.003155665996018797,0.016019153001252562,vertebral,T1,II
ECOD,0.1,5,240,24,0.5,0.9799999999999999,0.003088201046921313,0.007108782010618597,0.009402448020409793,0.023747033963445574,vertebral,T1,II
ECOD,0.1,6,240,24,1.0,0.9654272896196059,0.005802561005111784,0.0030918950214982033,0.00306670501595363,0.017331663984805346,vertebral,T1,II
ECOD,0.1,7,240,24,0.5,0.9678260869565216,0.0033550140215083957,0.0072728319792076945,0.003818737983237952,0.018583998025860637,vertebral,T1,II
ECOD,0.1,8,240,24,0.5,0.8895652173913042,0.005452753975987434,0.0029083549743518233,0.0037909899838268757,0.017251552955713123,vertebral,T1,II
ECOD,0.1,9,240,24,1.0,0.957391304347826,0.004371489980258048,0.008614895981736481,0.0035734069533646107,0.023823430994525552,vertebral,T1,II
ECOD,0.1,10,240,24,0.5,0.8756521739130434,0.0243911289726384,0.004952573974151164,0.006710043002385646,0.041652558953501284,vertebral,T1,II
ECOD,0.1,11,240,24,0.5,0.8732333322325083,0.0034037400037050247,0.007571102993097156,0.003926114994101226,0.018683497968595475,vertebral,T1,II
ECOD,0.1,12,240,24,0.5,0.9469565217391304,0.005608229956123978,0.003321348049212247,0.0032813760335557163,0.021993776957970113,vertebral,T1,II
ECOD,0.1,13,240,24,0.5,0.9078260869565216,0.0037268739542923868,0.00677141803316772,0.003955729014705867,0.01938438997603953,vertebral,T1,II
ECOD,0.1,14,240,24,1.0,0.9695652173913042,0.0036372479517012835,0.003094131010584533,0.008926129958126694,0.021385747008025646,vertebral,T1,II
ECOD,0.1,15,240,24,1.0,0.9321152355267918,0.003533578012138605,0.0042740339995361865,0.0032807409879751503,0.015143151977099478,vertebral,T1,II
ECOD,0.1,16,240,24,1.0,0.9286956521739129,0.003464701003395021,0.0033325980184599757,0.004674170049838722,0.01704963599331677,vertebral,T1,II
ECOD,0.1,17,240,24,1.0,0.9608695652173912,0.013861418003216386,0.0028407510253600776,0.0032297629513777792,0.027376243961043656,vertebral,T1,II
ECOD,0.1,18,240,24,0.0,0.9469565217391304,0.0033567380160093307,0.014342018985189497,0.0031266799778677523,0.024502543034031987,vertebral,T1,II
ECOD,0.1,19,240,24,0.5,0.8895652173913042,0.006849087018053979,0.0033205460058525205,0.005112295038998127,0.02089293097378686,vertebral,T1,II
ECOD,0.1,20,240,24,1.0,0.9469565217391304,0.0034513790160417557,0.004585732007399201,0.0037425350164994597,0.01540875801583752,vertebral,T1,II
ECOD,0.1,21,240,24,0.5,0.6469565217391303,0.0030873740324750543,0.0030579339945688844,0.004398486984428018,0.014071548997890204,vertebral,T1,II
ECOD,0.1,22,240,24,1.0,0.9182608695652172,0.007138716988265514,0.0030823280103504658,0.003281578014139086,0.019282335008028895,vertebral,T1,II
ECOD,0.1,23,240,24,0.5,0.9090909950911045,0.004407148982863873,0.009927212027832866,0.0032089079613797367,0.020995981991291046,vertebral,T1,II
ECOD,0.1,24,240,24,1.0,0.7113043478260868,0.003447011986281723,0.002509661018848419,0.006265893985982984,0.015710960025899112,vertebral,T1,II
ECOD,0.1,25,240,24,0.5,0.9321739130434782,0.004141904006246477,0.0027109949733130634,0.003248368971981108,0.017074887990020216,vertebral,T1,II
ECOD,0.1,26,240,24,0.5,0.9191304347826086,0.004157924035098404,0.003923741984181106,0.0033615760039538145,0.016263797995634377,vertebral,T1,II
ECOD,0.1,27,240,24,1.0,0.8782608695652172,0.0032523709814995527,0.0025422670296393335,0.013731257000472397,0.03341152099892497,vertebral,T1,II
ECOD,0.1,28,240,24,0.0,0.7445096936165609,0.005696917010936886,0.004856329003814608,0.007890151988249272,0.021720079006627202,vertebral,T1,II
ECOD,0.1,29,240,24,1.0,0.9878260869565217,0.007129369012545794,0.0028903450001962483,0.00403284200001508,0.01812062499811873,vertebral,T1,II
ECOD,0.1,30,240,24,1.0,0.9121739130434783,0.004121224978007376,0.0029292230028659105,0.0035294340341351926,0.01493824302451685,vertebral,T1,II
ECOD,0.1,31,240,24,0.5,0.82,0.003525350010022521,0.004716862982604653,0.003689267032314092,0.015706870006397367,vertebral,T1,II
ECOD,0.1,32,240,24,1.0,0.9217391304347825,0.003428835014346987,0.0030407679732888937,0.006598345993552357,0.01840825699036941,vertebral,T1,II
ECOD,0.1,33,240,24,1.0,0.96,0.005671454011462629,0.002907062997110188,0.003339329967275262,0.018256395997013897,vertebral,T1,II
ECOD,0.1,34,240,24,1.0,0.8956521739130434,0.0034448360092937946,0.0066992409992963076,0.0030449379701167345,0.0168403479619883,vertebral,T1,II
ECOD,0.1,35,240,24,0.5,0.9634782608695651,0.0032906910055316985,0.0027469260385259986,0.004055599041748792,0.01346727303462103,vertebral,T1,II
ECOD,0.1,36,240,24,1.0,0.9347826086956521,0.004079276986885816,0.003041392017621547,0.003241320955567062,0.014844513963907957,vertebral,T1,II
ECOD,0.1,37,240,24,0.5,0.9669565217391304,0.00478075398132205,0.003571950946934521,0.010904324008151889,0.022608019004110247,vertebral,T1,II
ECOD,0.1,38,240,24,0.5,0.9495652173913043,0.00788673001807183,0.0030549660441465676,0.007015648006927222,0.032281082996632904,vertebral,T1,II
ECOD,0.1,39,240,24,1.0,0.9730434782608696,0.004574087972287089,0.003667349985335022,0.0030593210249207914,0.015123646997381002,vertebral,T1,II
ECOD,0.1,40,240,24,0.5,0.9489019576351261,0.002967141044791788,0.009250715957023203,0.015033067029435188,0.031285312958061695,vertebral,T1,II
ECOD,0.1,41,240,24,0.5,0.9678260869565216,0.004466384998522699,0.0031458280282095075,0.0038206339813768864,0.01531288999831304,vertebral,T1,II
ECOD,0.1,42,240,24,1.0,0.9686956521739128,0.003049256978556514,0.004195115005131811,0.0028010549722239375,0.013603433035314083,vertebral,T1,II
ECOD,0.1,43,240,24,0.5,0.9402044144853999,0.0031964000081643462,0.0025398930301889777,0.004488723003305495,0.013765533978585154,vertebral,T1,II
ECOD,0.1,44,240,24,0.5,0.9417391304347826,0.0070593300042673945,0.0030173080158419907,0.0034420990268699825,0.018192553019616753,vertebral,T1,II
ECOD,0.1,45,240,24,0.5,0.9206349423985161,0.003739539999514818,0.0054543669684790075,0.0037534409784711897,0.03675050404854119,vertebral,T1,II
ECOD,0.1,46,240,24,0.5,0.93194174849316,0.019386221014428884,0.010831251973286271,0.003261027974076569,0.05112311500124633,vertebral,T1,II
ECOD,0.1,47,240,24,1.0,0.9199999999999999,0.011268789996393025,0.005312396038789302,0.015648170025087893,0.03620526602026075,vertebral,T1,II
ECOD,0.1,48,240,24,0.5,0.8991304347826086,0.008975884004030377,0.0033379209926351905,0.0035317909787409008,0.025279606983531266,vertebral,T1,II
ECOD,0.1,49,240,24,0.5,0.8791304347826084,0.003421276982408017,0.012771619949489832,0.0034160990035161376,0.02336811099667102,vertebral,T1,II
HBOS,0.1,0,240,24,0.5,0.7020444335296856,0.0014278599992394447,0.00144899298902601,0.00018230901332572103,0.006140494020655751,vertebral,T1,II
HBOS,0.1,1,240,24,0.5,0.5836051453466267,0.0016495799645781517,0.001938557019457221,0.00017319200560450554,0.005002236983273178,vertebral,T1,II
HBOS,0.1,2,240,24,0.5,0.6726125893316894,0.0014269399689510465,0.001251824025530368,0.00015893200179561973,0.00413463800214231,vertebral,T1,II
HBOS,0.1,3,240,24,0.5,0.7791304347826087,0.00216482300311327,0.0011289649992249906,0.00015743495896458626,0.004513009975198656,vertebral,T1,II
HBOS,0.1,4,240,24,1.0,0.6488253110039433,0.0012235490139573812,0.001218749035615474,0.0001622529816813767,0.003623414959292859,vertebral,T1,II
HBOS,0.1,5,240,24,0.0,0.5530896955359186,0.001957279979251325,0.0014485630090348423,0.00075967499287799,0.007152903999667615,vertebral,T1,II
HBOS,0.1,6,240,24,1.0,0.2576154152342954,0.0012790480395779014,0.0011720319744199514,0.0001526669948361814,0.003720021981280297,vertebral,T1,II
