method,k,p,kp_inv_sqrt,rep,n_full,n_sample,rho,rho_tilde,time_fit_s,time_score_s,time_total_s,dataset
KNN,3,0.05,2.581988897471611,10,5000,250,0.76,0.8282028069428248,0.024572043912485242,0.0013861899496987462,0.02680076693650335,smtp
KNN,3,0.05,2.581988897471611,11,5000,250,0.6,0.8099429380686968,0.02824692998547107,0.0014136990066617727,0.03050824103411287,smtp
KNN,3,0.05,2.581988897471611,12,5000,250,0.56,0.752778067394918,0.023168043000623584,0.0012751099420711398,0.0255183920962736,smtp
KNN,3,0.05,2.581988897471611,13,5000,250,0.48,0.7943356970648026,0.025749804102815688,0.0013666610466316342,0.027949454030022025,smtp
KNN,3,0.05,2.581988897471611,14,5000,250,0.72,0.8228272821963328,0.02370789193082601,0.001379078021273017,0.025915812933817506,smtp
KNN,3,0.05,2.581988897471611,15,5000,250,0.6,0.8232908740494219,0.026378598995506763,0.0013472690479829907,0.028592746006324887,smtp
KNN,3,0.05,2.581988897471611,16,5000,250,0.44,0.7652779095306388,0.023861945956014097,0.001320337993092835,0.02632636798080057,smtp
KNN,3,0.05,2.581988897471611,17,5000,250,0.6,0.7875996531028371,0.026842051069252193,0.0013539210194721818,0.029030016041360795,smtp
KNN,3,0.05,2.581988897471611,18,5000,250,0.64,0.8053975996524343,0.02354634099174291,0.0018442278960719705,0.026654478046111763,smtp
KNN,3,0.05,2.581988897471611,19,5000,250,0.68,0.8295223616417675,0.02426829596515745,0.0015281219966709614,0.026916361995972693,smtp
KNN,3,0.05,2.581988897471611,20,5000,250,0.48,0.7832775560312379,0.023221131996251643,0.0012982269981876016,0.02535474195610732,smtp
KNN,3,0.05,2.581988897471611,21,5000,250,0.72,0.8266821960088474,0.02441384899429977,0.0013031769776716828,0.026573166018351912,smtp
KNN,3,0.05,2.581988897471611,22,5000,250,0.6,0.8238663233599689,0.02357403701171279,0.0014134000521153212,0.025853211991488934,smtp
KNN,3,0.05,2.581988897471611,23,5000,250,0.64,0.8049628027882995,0.02386242407374084,0.0013371449895203114,0.02604875306133181,smtp
KNN,3,0.05,2.581988897471611,24,5000,250,0.52,0.8005990936398485,0.023499313974753022,0.0013978099450469017,0.02603061799891293,smtp
KNN,3,0.05,2.581988897471611,25,5000,250,0.48,0.8010635524277762,0.023451663088053465,0.001310174004174769,0.025865582982078195,smtp
KNN,3,0.05,2.581988897471611,26,5000,250,0.5098039215686274,0.8369760436105469,0.02584743406623602,0.001402480062097311,0.02822123293299228,smtp
KNN,3,0.05,2.581988897471611,27,5000,250,0.4,0.7724843607621661,0.02475966198835522,0.0014228889485821128,0.027045194059610367,smtp
KNN,3,0.05,2.581988897471611,28,5000,250,0.64,0.833291828060074,0.025480667012743652,0.0013707459438592196,0.027956116013228893,smtp
KNN,3,0.05,2.581988897471611,29,5000,250,0.64,0.7818608382430581,0.023991714930161834,0.001587392995133996,0.0264354320243001,smtp
KNN,3,0.1,1.8257418583505536,0,5000,500,0.7128712871287128,0.8588380562794615,0.02486911090090871,0.0020373720908537507,0.027928038965910673,smtp
KNN,3,0.1,1.8257418583505536,1,5000,500,0.66,0.8478905393558342,0.026357306051068008,0.0026474270271137357,0.030581295024603605,smtp
KNN,3,0.1,1.8257418583505536,2,5000,500,0.48,0.8413432722129777,0.035714179975911975,0.002786909928545356,0.039811219088733196,smtp
KNN,3,0.1,1.8257418583505536,3,5000,500,0.64,0.8226891111670386,0.037318889051675797,0.002513062092475593,0.04104955296497792,smtp
KNN,3,0.1,1.8257418583505536,4,5000,500,0.58,0.8559090985682682,0.037448877934366465,0.004080308019183576,0.04245182895101607,smtp
KNN,3,0.1,1.8257418583505536,5,5000,500,0.66,0.8325266962102735,0.0380953709827736,0.0028450600802898407,0.042280060006305575,smtp
KNN,3,0.1,1.8257418583505536,6,5000,500,0.62,0.8212947328193093,0.03826348599977791,0.002657303004525602,0.04216745391022414,smtp
KNN,3,0.1,1.8257418583505536,7,5000,500,0.66,0.8307908316583043,0.03309783397708088,0.002686224994249642,0.037439628038555384,smtp
KNN,3,0.1,1.8257418583505536,8,5000,500,0.6,0.81552606938434,0.03408749797381461,0.0029614130035042763,0.03835473791696131,smtp
KNN,3,0.1,1.8257418583505536,9,5000,500,0.5,0.8352260189910695,0.03776354296132922,0.0025225100107491016,0.04120329499710351,smtp
KNN,3,0.1,1.8257418583505536,10,5000,500,0.58,0.8508472176262935,0.039437713916413486,0.0027243769727647305,0.043469281983561814,smtp
KNN,3,0.1,1.8257418583505536,11,5000,500,0.62,0.8439511437589152,0.03810357698239386,0.0028468510136008263,0.04262055200524628,smtp
KNN,3,0.1,1.8257418583505536,12,5000,500,0.52,0.8550481230833038,0.03784974990412593,0.0034975199960172176,0.042554929037578404,smtp
KNN,3,0.1,1.8257418583505536,13,5000,500,0.68,0.844884529875531,0.03770116507075727,0.0025653819320723414,0.041547938948497176,smtp
KNN,3,0.1,1.8257418583505536,14,5000,500,0.52,0.8507460308043587,0.037537707015872,0.003635804052464664,0.04290522099472582,smtp
KNN,3,0.1,1.8257418583505536,15,5000,500,0.62,0.8405421213731037,0.03982078505214304,0.002857843996025622,0.04405453207436949,smtp
KNN,3,0.1,1.8257418583505536,16,5000,500,0.62,0.8521822264903383,0.038256937987171113,0.002670380985364318,0.0421965109417215,smtp
KNN,3,0.1,1.8257418583505536,17,5000,500,0.6336633663366337,0.8281356815740387,0.038868711912073195,0.003802684019319713,0.04401348205283284,smtp
KNN,3,0.1,1.8257418583505536,18,5000,500,0.58,0.8277478934529504,0.038759860093705356,0.0029059519292786717,0.04299525998067111,smtp
KNN,3,0.1,1.8257418583505536,19,5000,500,0.6732673267326733,0.8428870532294286,0.03699227806646377,0.0030751130543649197,0.04134786094073206,smtp
KNN,3,0.1,1.8257418583505536,20,5000,500,0.58,0.8391553286903528,0.03639022295828909,0.002954702009446919,0.04076204006560147,smtp
KNN,3,0.1,1.8257418583505536,21,5000,500,0.66,0.86020916288481,0.03606302000116557,0.0023596769897267222,0.040001366985961795,smtp
KNN,3,0.1,1.8257418583505536,22,5000,500,0.8,0.8552927327255141,0.035582288983277977,0.0019333669915795326,0.03841708693653345,smtp
KNN,3,0.1,1.8257418583505536,23,5000,500,0.68,0.8542426406593471,0.03808167006354779,0.0027315140468999743,0.04246333509217948,smtp
KNN,3,0.1,1.8257418583505536,24,5000,500,0.58,0.8324292145925345,0.03622135799378157,0.0022039039758965373,0.03935208998154849,smtp
KNN,3,0.1,1.8257418583505536,25,5000,500,0.66,0.8575540555978491,0.036597425932995975,0.002920422935858369,0.04067528306040913,smtp
KNN,3,0.1,1.8257418583505536,26,5000,500,0.5,0.8413365001119607,0.03617577801924199,0.0027447229949757457,0.04018015903420746,smtp
KNN,3,0.1,1.8257418583505536,27,5000,500,0.7524752475247525,0.8292844354211902,0.0355567850638181,0.0029453340684995055,0.03966558596584946,smtp
KNN,3,0.1,1.8257418583505536,28,5000,500,0.7,0.8470384383627583,0.03477906505577266,0.0026090400060638785,0.038606451940722764,smtp
KNN,3,0.1,1.8257418583505536,29,5000,500,0.64,0.829565388857626,0.03604148607701063,0.002635224023833871,0.04010486195329577,smtp
KNN,3,0.2,1.2909944487358056,0,5000,1000,0.67,0.8640623092277153,0.037261469988152385,0.006906691938638687,0.045709086931310594,smtp
KNN,3,0.2,1.2909944487358056,1,5000,1000,0.6865671641791045,0.8614230211532212,0.03590232797432691,0.0050375149585306644,0.04240254499018192,smtp
KNN,3,0.2,1.2909944487358056,2,5000,1000,0.71,0.8816956575766661,0.03750538208987564,0.004622486070729792,0.04356804501730949,smtp
KNN,3,0.2,1.2909944487358056,3,5000,1000,0.7,0.8635892966811821,0.03884828195441514,0.0045341989025473595,0.04522605799138546,smtp
KNN,3,0.2,1.2909944487358056,4,5000,1000,0.6666666666666666,0.8745665261503914,0.037956001004204154,0.004600445972755551,0.04405384697020054,smtp
KNN,3,0.2,1.2909944487358056,5,5000,1000,0.6865671641791045,0.8669825525019136,0.03380423097405583,0.004942053928971291,0.04029512603301555,smtp
KNN,3,0.2,1.2909944487358056,6,5000,1000,0.65,0.8729026534865284,0.038175996975041926,0.0053803089540451765,0.04513972194399685,smtp
KNN,3,0.2,1.2909944487358056,7,5000,1000,0.66,0.8608598729788309,0.038140748045407236,0.00514581601601094,0.04450337705202401,smtp
KNN,3,0.2,1.2909944487358056,8,5000,1000,0.71,0.8751533284057572,0.036122089019045234,0.0043991850689053535,0.04186957504134625,smtp
KNN,3,0.2,1.2909944487358056,9,5000,1000,0.746268656716418,0.8668404686208752,0.03823524701874703,0.004755133995786309,0.04451239400077611,smtp
KNN,3,0.2,1.2909944487358056,10,5000,1000,0.68,0.8672777474662186,0.03753905696794391,0.0035733749391511083,0.04257205594331026,smtp
KNN,3,0.2,1.2909944487358056,11,5000,1000,0.69,0.8732397340428597,0.037668943987227976,0.004438956966623664,0.04353714792523533,smtp
KNN,3,0.2,1.2909944487358056,12,5000,1000,0.74,0.8814573340609824,0.03815355396363884,0.004178063943982124,0.04375880700536072,smtp
KNN,3,0.2,1.2909944487358056,13,5000,1000,0.68,0.8566346587990806,0.033708252012729645,0.0045053979847580194,0.03964393003843725,smtp
KNN,3,0.2,1.2909944487358056,14,5000,1000,0.63,0.8771539332689546,0.03368571400642395,0.00453287095297128,0.039957789005711675,smtp
KNN,3,0.2,1.2909944487358056,15,5000,1000,0.71,0.8715295990003985,0.036683749058283865,0.006504141027107835,0.044744224986061454,smtp
KNN,3,0.2,1.2909944487358056,16,5000,1000,0.71,0.8773075520504929,0.03583100705873221,0.005174229037947953,0.042063376982696354,smtp
KNN,3,0.2,1.2909944487358056,17,5000,1000,0.65,0.8687231031836532,0.03535324602853507,0.004534080042503774,0.04116880602668971,smtp
KNN,3,0.2,1.2909944487358056,18,5000,1000,0.71,0.8739843823265792,0.03772963699884713,0.0048680639592930675,0.04469148407224566,smtp
KNN,3,0.2,1.2909944487358056,19,5000,1000,0.7,0.8691216983255227,0.036590083967894316,0.004979982972145081,0.04304058896377683,smtp
KNN,3,0.2,1.2909944487358056,20,5000,1000,0.7,0.8706044925746509,0.03687960607931018,0.004408143926411867,0.04278537095524371,smtp
KNN,3,0.2,1.2909944487358056,21,5000,1000,0.63,0.866874383095603,0.03586301801260561,0.005069690989330411,0.042298636049963534,smtp
KNN,3,0.2,1.2909944487358056,22,5000,1000,0.6368159203980099,0.8788255965006637,0.03470523504074663,0.0047986110439524055,0.040895025013014674,smtp
KNN,3,0.2,1.2909944487358056,23,5000,1000,0.7,0.8577906165008838,0.034229615004733205,0.004073987016454339,0.039697906002402306,smtp
KNN,3,0.2,1.2909944487358056,24,5000,1000,0.68,0.859987315675333,0.0356634029885754,0.006557650049217045,0.043730951962061226,smtp
KNN,3,0.2,1.2909944487358056,25,5000,1000,0.64,0.8858149564333015,0.03301268303766847,0.005302560981363058,0.03964090801309794,smtp
KNN,3,0.2,1.2909944487358056,26,5000,1000,0.74,0.8555123247356781,0.03698585799429566,0.007183680078014731,0.045864852028898895,smtp
KNN,3,0.2,1.2909944487358056,27,5000,1000,0.68,0.8625604510641492,0.03808247100096196,0.005588941974565387,0.0453442910220474,smtp
KNN,3,0.2,1.2909944487358056,28,5000,1000,0.73,0.8670179292109986,0.03671755094546825,0.004928413080051541,0.04324904107488692,smtp
KNN,3,0.2,1.2909944487358056,29,5000,1000,0.6567164179104478,0.8847690087623205,0.04006622591987252,0.003777843085117638,0.04522721201647073,smtp
KNN,5,0.05,2.0,0,5000,250,0.6,0.8199196463320443,0.04096744500566274,0.001973993959836662,0.04428903805091977,smtp
KNN,5,0.05,2.0,1,5000,250,0.72,0.8481178243388816,0.045505106914788485,0.0018691379809752107,0.04857888200785965,smtp
KNN,5,0.05,2.0,2,5000,250,0.6666666666666666,0.8376501566417704,0.04765487497206777,0.0021813539788126945,0.05104040401056409,smtp
KNN,5,0.05,2.0,3,5000,250,0.64,0.8516258344115192,0.04815456899814308,0.0021796260261908174,0.052129494957625866,smtp
KNN,5,0.05,2.0,4,5000,250,0.64,0.8646061578000989,0.04681052698288113,0.002216560998931527,0.05029469297733158,smtp
KNN,5,0.05,2.0,5,5000,250,0.56,0.8591842169668298,0.04971294803544879,0.0023551819613203406,0.05332562595140189,smtp
KNN,5,0.05,2.0,6,5000,250,0.68,0.8295018958512955,0.0464938550721854,0.002790365950204432,0.05058708309661597,smtp
KNN,5,0.05,2.0,7,5000,250,0.76,0.819598965027517,0.04462361801415682,0.002269131946377456,0.048158225952647626,smtp
KNN,5,0.05,2.0,8,5000,250,0.72,0.8554462030740216,0.046503733028657734,0.002428326988592744,0.050285318051464856,smtp
KNN,5,0.05,2.0,9,5000,250,0.76,0.8767370604708378,0.04634491400793195,0.0016874499851837754,0.04939957591705024,smtp
KNN,5,0.05,2.0,10,5000,250,0.7450980392156863,0.8476377396449246,0.045150154968723655,0.002333769924007356,0.04927969095297158,smtp
KNN,5,0.05,2.0,11,5000,250,0.68,0.8779087393884646,0.04392369999550283,0.0024654690641909838,0.04821892094332725,smtp
KNN,5,0.05,2.0,12,5000,250,0.6,0.8335736899661602,0.04314062395133078,0.0023316129809245467,0.0472708479501307,smtp
KNN,5,0.05,2.0,13,5000,250,0.6,0.8381049827557926,0.043521762010641396,0.0020345490192994475,0.04683757200837135,smtp
KNN,5,0.05,2.0,14,5000,250,0.72,0.8846713758866203,0.04613883898127824,0.0024960750015452504,0.05016788700595498,smtp
KNN,5,0.05,2.0,15,5000,250,0.64,0.8460389391780063,0.046849229955114424,0.002224625088274479,0.050388267962262034,smtp
KNN,5,0.05,2.0,16,5000,250,0.56,0.8409531994450078,0.046446651918813586,0.0021120799938216805,0.050282296957448125,smtp
KNN,5,0.05,2.0,17,5000,250,0.64,0.8703737375560175,0.04481784801464528,0.0023533719358965755,0.048475207993760705,smtp
KNN,5,0.05,2.0,18,5000,250,0.68,0.8395624300800516,0.04440270701888949,0.002234078012406826,0.047897341079078615,smtp
KNN,5,0.05,2.0,19,5000,250,0.68,0.8517291187782627,0.046193319954909384,0.0022904619108885527,0.04983736702706665,smtp
KNN,5,0.05,2.0,20,5000,250,0.64,0.8434477924129958,0.04225453792605549,0.0021822020644322038,0.045704104006290436,smtp
KNN,5,0.05,2.0,21,5000,250,0.68,0.8420629818879541,0.04493177204858512,0.0020554049406200647,0.048173735034652054,smtp
KNN,5,0.05,2.0,22,5000,250,0.6,0.836163470576194,0.04255939903669059,0.002261853078380227,0.04620106297079474,smtp
KNN,5,0.05,2.0,23,5000,250,0.68,0.8378667370218934,0.04498655698262155,0.0023454820038750768,0.04871404392179102,smtp
KNN,5,0.05,2.0,24,5000,250,0.6,0.8407026649613786,0.045619082055054605,0.002285590977407992,0.049354061018675566,smtp
KNN,5,0.05,2.0,25,5000,250,0.68,0.8353540793716412,0.04600236902479082,0.002191539970226586,0.049418637063354254,smtp
KNN,5,0.05,2.0,26,5000,250,0.6,0.8591541237077616,0.04523040808271617,0.0030182480113580823,0.05010508908890188,smtp
KNN,5,0.05,2.0,27,5000,250,0.64,0.8508235144163991,0.042720832978375256,0.0022308920742943883,0.04619946097955108,smtp
KNN,5,0.05,2.0,28,5000,250,0.6666666666666666,0.86869046440114,0.04460950498469174,0.0024157529696822166,0.048790390021167696,smtp
KNN,5,0.05,2.0,29,5000,250,0.6274509803921569,0.8583127936923353,0.04461864603217691,0.0021974369883537292,0.048209380940534174,smtp
KNN,5,0.1,1.414213562373095,0,5000,500,0.7,0.8903835313639991,0.042554027982987463,0.00331670802552253,0.04719717602711171,smtp
KNN,5,0.1,1.414213562373095,1,5000,500,0.58,0.8866900402272108,0.04777741990983486,0.0029205179307609797,0.05201773706357926,smtp
KNN,5,0.1,1.414213562373095,2,5000,500,0.6,0.9032700820402683,0.03762215806636959,0.002877929015085101,0.04200078302528709,smtp
KNN,5,0.1,1.414213562373095,3,5000,500,0.5544554455445545,0.8843587078902387,0.04279652005061507,0.0030025870073586702,0.047201680950820446,smtp
KNN,5,0.1,1.414213562373095,4,5000,500,0.66,0.8968022424184008,0.046403505955822766,0.0038826930103823543,0.05186077707912773,smtp
KNN,5,0.1,1.414213562373095,5,5000,500,0.7,0.8899326702918914,0.04404599091503769,0.002931728959083557,0.04875646496657282,smtp
KNN,5,0.1,1.414213562373095,6,5000,500,0.7,0.875869416479492,0.04685696691740304,0.002871762029826641,0.051076714997179806,smtp
KNN,5,0.1,1.414213562373095,7,5000,500,0.7,0.8897274960575497,0.04350566805806011,0.002481532981619239,0.04729946400038898,smtp
KNN,5,0.1,1.414213562373095,8,5000,500,0.7,0.8928262409751225,0.04893831198569387,0.0033721639774739742,0.053693752037361264,smtp
KNN,5,0.1,1.414213562373095,9,5000,500,0.62,0.889105023299715,0.03181255899835378,0.002063462045043707,0.034807961084879935,smtp
KNN,5,0.1,1.414213562373095,10,5000,500,0.66,0.8915150094636144,0.028269728063605726,0.00195516599342227,0.031440688064321876,smtp
KNN,5,0.1,1.414213562373095,11,5000,500,0.74,0.8849687643161984,0.028317360091023147,0.002006113063544035,0.031211073976010084,smtp
KNN,5,0.1,1.414213562373095,12,5000,500,0.6,0.899542836088879,0.02785561908967793,0.002586343907751143,0.03142813500016928,smtp
KNN,5,0.1,1.414213562373095,13,5000,500,0.68,0.8855315570061021,0.028028893982991576,0.0018626039382070303,0.030800370033830404,smtp
KNN,5,0.1,1.414213562373095,14,5000,500,0.62,0.8866262429454729,0.02817887789569795,0.002733080997131765,0.032092344015836716,smtp
KNN,5,0.1,1.414213562373095,15,5000,500,0.66,0.8962665405863093,0.03198958397842944,0.0021341360406950116,0.035529294051229954,smtp
KNN,5,0.1,1.414213562373095,16,5000,500,0.68,0.9014815662467904,0.029287692974321544,0.0019373800605535507,0.03211496106814593,smtp
KNN,5,0.1,1.414213562373095,17,5000,500,0.68,0.8884018597600649,0.029138632002286613,0.0026674140244722366,0.03299098904244602,smtp
KNN,5,0.1,1.414213562373095,18,5000,500,0.64,0.8741864648674252,0.028687346959486604,0.002133144997060299,0.03171625407412648,smtp
KNN,5,0.1,1.414213562373095,19,5000,500,0.74,0.8890093721939312,0.02875280298758298,0.002640018006786704,0.03237975900992751,smtp
KNN,5,0.1,1.414213562373095,20,5000,500,0.64,0.8837449610544467,0.02800029399804771,0.002347988076508045,0.03160514694172889,smtp
KNN,5,0.1,1.414213562373095,21,5000,500,0.7,0.8860064899698697,0.028663060977123678,0.0020785360829904675,0.0319887240184471,smtp
KNN,5,0.1,1.414213562373095,22,5000,500,0.78,0.8916142201980358,0.028799697989597917,0.002103577950038016,0.0318125729681924,smtp
KNN,5,0.1,1.414213562373095,23,5000,500,0.66,0.9038095615013391,0.02853106497786939,0.002098454046063125,0.0315510299988091,smtp
KNN,5,0.1,1.414213562373095,24,5000,500,0.74,0.896338735449648,0.028666618978604674,0.0020659620640799403,0.03172392200212926,smtp
KNN,5,0.1,1.414213562373095,25,5000,500,0.68,0.8989306118854229,0.030137886060401797,0.002156879985705018,0.03332539100665599,smtp
KNN,5,0.1,1.414213562373095,26,5000,500,0.6,0.8869541263179104,0.027933466946706176,0.0020210350630804896,0.030854754033498466,smtp
KNN,5,0.1,1.414213562373095,27,5000,500,0.76,0.881146382584261,0.02977658505551517,0.002733144909143448,0.03369101893622428,smtp
KNN,5,0.1,1.414213562373095,28,5000,500,0.68,0.8822535834600794,0.029152355040423572,0.001967992982827127,0.032097969902679324,smtp
KNN,5,0.1,1.414213562373095,29,5000,500,0.72,0.8823564226068352,0.035902961040847,0.0025573369348421693,0.04009310796391219,smtp
KNN,5,0.2,1.0,0,5000,1000,0.73,0.907147815871351,0.044737492920830846,0.007729345001280308,0.05389139906037599,smtp
KNN,5,0.2,1.0,1,5000,1000,0.72,0.9178514862638123,0.04661738907452673,0.005249698064289987,0.053358260076493025,smtp
KNN,5,0.2,1.0,2,5000,1000,0.7,0.9183005073985133,0.0445159220835194,0.005191208911128342,0.05116673302836716,smtp
KNN,5,0.2,1.0,3,5000,1000,0.78,0.9142563211024568,0.043809650000184774,0.004878215957432985,0.05020615900866687,smtp
KNN,5,0.2,1.0,4,5000,1000,0.75,0.9220402760392675,0.0444259800715372,0.0050687979673966765,0.05097935104276985,smtp
KNN,5,0.2,1.0,5,5000,1000,0.74,0.9151464733811412,0.04361986101139337,0.006014507031068206,0.051182304974645376,smtp
KNN,5,0.2,1.0,6,5000,1000,0.72,0.9229417454319649,0.04286489891819656,0.0067344410344958305,0.05107167502865195,smtp
KNN,5,0.2,1.0,7,5000,1000,0.74,0.9103839795845241,0.04417596000712365,0.006763387005776167,0.05239173106383532,smtp
KNN,5,0.2,1.0,8,5000,1000,0.78,0.9097966336173345,0.04496797698084265,0.005635262932628393,0.052242328063584864,smtp
KNN,5,0.2,1.0,9,5000,1000,0.74,0.9150690748062593,0.0479914239840582,0.005356480018235743,0.05491491104476154,smtp
KNN,5,0.2,1.0,10,5000,1000,0.72,0.9071023208722369,0.04587124893441796,0.0050617370288819075,0.052802695077843964,smtp
KNN,5,0.2,1.0,11,5000,1000,0.72,0.9176465851052017,0.04425165196880698,0.005230479990132153,0.05113993491977453,smtp
KNN,5,0.2,1.0,12,5000,1000,0.81,0.9216309183116196,0.04554177704267204,0.005326129961758852,0.05234647204633802,smtp
KNN,5,0.2,1.0,13,5000,1000,0.7,0.909571023234438,0.04661807499360293,0.006042080000042915,0.054074149928055704,smtp
KNN,5,0.2,1.0,14,5000,1000,0.73,0.9130378489488338,0.041270416928455234,0.00562574400100857,0.048426400986500084,smtp
KNN,5,0.2,1.0,15,5000,1000,0.77,0.9131441791366616,0.04581872501876205,0.008422526996582747,0.05577833892311901,smtp
KNN,5,0.2,1.0,16,5000,1000,0.7,0.9204782605204025,0.04138711793348193,0.004629459930583835,0.04712059092707932,smtp
KNN,5,0.2,1.0,17,5000,1000,0.69,0.9207562195643492,0.0428105799946934,0.0050358090084046125,0.04910041205585003,smtp
KNN,5,0.2,1.0,18,5000,1000,0.7,0.9159741586833181,0.04533812904264778,0.005544079001992941,0.0523008550517261,smtp
KNN,5,0.2,1.0,19,5000,1000,0.71,0.9151262410994256,0.04152240790426731,0.005661454983055592,0.048609340097755194,smtp
KNN,5,0.2,1.0,20,5000,1000,0.73,0.9126386917332082,0.04346035805065185,0.005005893995985389,0.04957283695694059,smtp
KNN,5,0.2,1.0,21,5000,1000,0.7,0.919686051604571,0.0459278030321002,0.00634679407812655,0.05367702909279615,smtp
KNN,5,0.2,1.0,22,5000,1000,0.72,0.9292809816099933,0.04064849601127207,0.004687309032306075,0.04683142399881035,smtp
KNN,5,0.2,1.0,23,5000,1000,0.74,0.9162876381148191,0.04308737406972796,0.005146021954715252,0.049661227967590094,smtp
KNN,5,0.2,1.0,24,5000,1000,0.68,0.9136522015308352,0.043723916984163225,0.007935359957627952,0.05316357489209622,smtp
KNN,5,0.2,1.0,25,5000,1000,0.69,0.9151132842807823,0.046958750928752124,0.0065538069466128945,0.05524277104996145,smtp
KNN,5,0.2,1.0,26,5000,1000,0.7064676616915423,0.912340758468556,0.046055122977122664,0.00839196506422013,0.056328967097215354,smtp
KNN,5,0.2,1.0,27,5000,1000,0.72,0.9146640158469407,0.04319148196373135,0.005471921991556883,0.050089085940271616,smtp
KNN,5,0.2,1.0,28,5000,1000,0.7,0.9149688759599778,0.04488570801913738,0.004774064989760518,0.05102391797117889,smtp
KNN,5,0.2,1.0,29,5000,1000,0.68,0.9130749523466029,0.0446877779904753,0.004954613978043199,0.05118676496203989,smtp
KNN,10,0.05,1.414213562373095,0,5000,250,0.6,0.8574558776098956,0.05891701299697161,0.0017372040310874581,0.061930438969284296,smtp
KNN,10,0.05,1.414213562373095,1,5000,250,0.8,0.8600004723293315,0.05762489803601056,0.0024673319421708584,0.06131101702339947,smtp
KNN,10,0.05,1.414213562373095,2,5000,250,0.6,0.8699837680359335,0.059333376004360616,0.0023459059884771705,0.06294078100472689,smtp
KNN,10,0.05,1.414213562373095,3,5000,250,0.76,0.8853649816819752,0.058908362057991326,0.002362750004976988,0.06249190995004028,smtp
KNN,10,0.05,1.414213562373095,4,5000,250,0.76,0.8799535198167939,0.056641757022589445,0.002077738055959344,0.05991473898757249,smtp
KNN,10,0.05,1.414213562373095,5,5000,250,0.6274509803921569,0.8784097657596365,0.05699485307559371,0.0021966859931126237,0.06063039996661246,smtp
KNN,10,0.05,1.414213562373095,6,5000,250,0.7058823529411765,0.8708268484106803,0.05019489792175591,0.0014744059881195426,0.052693602978251874,smtp
KNN,10,0.05,1.414213562373095,7,5000,250,0.76,0.8587661633240099,0.054074416984803975,0.002179195056669414,0.05741402308922261,smtp
KNN,10,0.05,1.414213562373095,8,5000,250,0.72,0.8607474193310273,0.05770411295816302,0.00204805308021605,0.06090798904187977,smtp
KNN,10,0.05,1.414213562373095,9,5000,250,0.88,0.8912300966567299,0.05722648196388036,0.0016071090940386057,0.060013112029992044,smtp
KNN,10,0.05,1.414213562373095,10,5000,250,0.84,0.8693297042132133,0.05380929191596806,0.0017316379817202687,0.056414426071569324,smtp
KNN,10,0.05,1.414213562373095,11,5000,250,0.76,0.8827940181731514,0.05360489303711802,0.002101678983308375,0.05725098098628223,smtp
KNN,10,0.05,1.414213562373095,12,5000,250,0.68,0.8610381710836267,0.05126072000712156,0.0018733589677140117,0.054060786962509155,smtp
KNN,10,0.05,1.414213562373095,13,5000,250,0.68,0.8819786810804328,0.055107390973716974,0.0022482939530164003,0.05854449502658099,smtp
KNN,10,0.05,1.414213562373095,14,5000,250,0.68,0.9020310500175571,0.0572652539703995,0.0022013740381225944,0.06063369300682098,smtp
KNN,10,0.05,1.414213562373095,15,5000,250,0.68,0.8623983773421879,0.058317820890806615,0.002316906931810081,0.06183939008042216,smtp
KNN,10,0.05,1.414213562373095,16,5000,250,0.72,0.865484808009705,0.05536834697704762,0.001994982943870127,0.058509998954832554,smtp
KNN,10,0.05,1.414213562373095,17,5000,250,0.52,0.8748307248068095,0.05458486499264836,0.0019785279873758554,0.058014731970615685,smtp
KNN,10,0.05,1.414213562373095,18,5000,250,0.72,0.8705657731347729,0.05610946600791067,0.0028564470121636987,0.060446882038377225,smtp
KNN,10,0.05,1.414213562373095,19,5000,250,0.76,0.8546456069741792,0.05344313499517739,0.0021290599834173918,0.05705226003192365,smtp
KNN,10,0.05,1.414213562373095,20,5000,250,0.64,0.8738491538328216,0.051252427976578474,0.0022617230424657464,0.05453666695393622,smtp
KNN,10,0.05,1.414213562373095,21,5000,250,0.76,0.8758297911908227,0.05487165495287627,0.0019888270180672407,0.05838364805094898,smtp
KNN,10,0.05,1.414213562373095,22,5000,250,0.72,0.8753037494448034,0.057312416029162705,0.002003389992751181,0.060637068934738636,smtp
KNN,10,0.05,1.414213562373095,23,5000,250,0.72,0.8778707885485315,0.056643410003744066,0.0020850510336458683,0.05992892908398062,smtp
KNN,10,0.05,1.414213562373095,24,5000,250,0.72,0.8635117185420692,0.05940117407590151,0.0018614570144563913,0.06249167292844504,smtp
KNN,10,0.05,1.414213562373095,25,5000,250,0.68,0.8530910351855997,0.05359718401450664,0.0020194880198687315,0.056949088932015,smtp
KNN,10,0.05,1.414213562373095,26,5000,250,0.8,0.8791192418173965,0.05893262894824147,0.002101261052303016,0.0620627150638029,smtp
KNN,10,0.05,1.414213562373095,27,5000,250,0.72,0.8857754031660776,0.05438688094727695,0.002185062039643526,0.05806379299610853,smtp
KNN,10,0.05,1.414213562373095,28,5000,250,0.8,0.8645816233029954,0.05591066996566951,0.002229287987574935,0.05969069397542626,smtp
KNN,10,0.05,1.414213562373095,29,5000,250,0.68,0.8522764146173506,0.05954404198564589,0.0023060370003804564,0.06316033692564815,smtp
KNN,10,0.1,1.0,0,5000,500,0.8,0.9160156017030952,0.059016135055571795,0.003602034063078463,0.06392884894739836,smtp
